inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,35,1,4,35,0.6121212121212121,3.4458197593688964,0
60,25,1,2,20,0.06666666666666665,2.763485240936279,0
50,5,2,3,5,0.3696969696969697,2.8271838903427122,0
60,5,3,1,5,0.35757575757575755,2.7805481433868406,0
50,20,2,1,20,0.4424242424242424,2.848822069168091,0
50,20,3,3,20,0.5515151515151515,4.058209681510926,1
50,5,3,1,5,-0.10303030303030303,2.78626868724823,1
80,20,1,1,10,-0.01818181818181818,2.7898784637451173,1
90,20,1,1,10,0.34545454545454546,2.7933172225952148,1
60,10,3,3,15,0.34545454545454546,3.0747650861740112,1
