inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,10,3,3,15,0.34545454545454546,3.0747650861740112,0
50,5,3,1,20,0.09090909090909088,2.848216438293457,0
50,20,3,1,20,0.23636363636363633,2.891749548912048,0
90,20,2,2,10,0.01818181818181818,2.805419993400574,0
50,35,1,4,35,0.6121212121212121,3.4458197593688964,0
70,20,1,2,25,0.19999999999999998,3.010123586654663,1
90,5,3,2,25,-0.10303030303030303,2.9541980743408205,1
90,25,3,4,15,-0.13939393939393938,3.8501712560653685,2
60,20,2,2,25,-0.23636363636363633,3.022009325027466,2
60,25,3,1,20,-1,73.44548318386077,3
