8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,p8x8,2,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,321,1,dia,60,0,1,vbr,0,9.97,10.111083984375,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,1,12,1,0,26.763382110464214,-4:4,auto,1,445,0,hex,17,0,0,vbr,1,10.84,10.999006271362305,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,0.4498679550631097,0,12,0,7,28.58475890485096,-4:4,none,1,326,0,hex,12,1,0,vbr,1,11.42,11.592189073562622,"['Action', '1080p', 60, '20s']",1
1,none,3,0.9936193775202311,1,14,1,-4,29.585346184273632,0:0,auto,1,385,0,umh,4,0,0,vbr,1,11.53,11.68635869026184,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,none,1,445,0,hex,17,0,0,none,1,11.62,11.774541139602661,"['Action', '1080p', 60, '20s']",1
1,none,3,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,auto,1,475,0,hex,22,0,0,none,1,11.88,12.028191089630127,"['Action', '1080p', 60, '20s']",1
0,none,0,0.9936193775202311,1,6,1,-4,26.763382110464214,6:6,spatial,1,385,3,dia,22,0,0,none,1,12.05,12.20283055305481,"['Action', '1080p', 60, '20s']",1
0,none,3,1.195380953907058,0,12,1,5,29.585346184273632,-1:1,spatial,1,326,0,umh,17,1,1,vbr,0,12.53,12.682459592819214,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.2932080819328864,0,12,0,7,16.60761245102158,-1:1,spatial,1,326,0,hex,17,1,1,vbr,1,12.56,12.720723628997803,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,1.195380953907058,0,14,1,5,29.585346184273632,0:0,none,1,187,0,umh,17,0,1,none,0,12.97,13.13439416885376,"['Action', '1080p', 60, '20s']",1
1,"p8x8,b8x8,i8x8,i4x4",0,0.9936193775202311,1,6,1,-4,26.763382110464214,6:-6,spatial,1,385,3,dia,4,0,0,none,1,13.14,13.305257320404053,"['Action', '1080p', 60, '20s']",1
1,p8x8,3,0.4498679550631097,1,6,1,-4,26.763382110464214,-4:4,spatial,1,445,3,dia,12,0,0,none,0,13.19,13.343959331512451,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,1.195380953907058,0,14,1,10,29.585346184273632,0:0,temporal,1,117,0,umh,22,0,1,vbr,1,13.54,13.68613052368164,"['Action', '1080p', 60, '20s']",1
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,1,6,1,-4,26.763382110464214,6:6,auto,1,250,3,hex,22,0,0,vbr,1,13.55,13.708587646484375,"['Action', '1080p', 60, '20s']",1
1,p8x8,3,0.4498679550631097,0,16,1,0,28.58475890485096,-4:4,none,1,445,0,umh,12,1,0,none,0,13.61,13.758374691009521,"['Action', '1080p', 60, '20s']",1
1,none,3,1.195380953907058,0,14,1,5,29.585346184273632,0:0,auto,1,475,0,umh,22,0,1,vbr,0,13.74,13.880207538604736,"['Action', '1080p', 60, '20s']",1
1,none,0,1.2932080819328864,0,14,0,7,16.60761245102158,0:0,auto,1,475,4,hex,22,0,1,vbr,1,13.74,13.913834810256958,"['Action', '1080p', 60, '20s']",1
1,p8x8,3,0.4498679550631097,1,13,1,0,28.58475890485096,-4:4,none,1,79,0,umh,12,1,0,none,0,14.03,14.191790580749512,"['Action', '1080p', 60, '20s']",1
1,p8x8,3,0.4498679550631097,0,13,1,0,28.58475890485096,-4:4,none,1,79,0,umh,12,1,0,none,0,14.11,14.257184505462646,"['Action', '1080p', 60, '20s']",1
1,"p8x8,b8x8,i8x8,i4x4",0,0.9936193775202311,0,6,0,-4,26.763382110464214,6:-6,spatial,1,256,3,hex,4,0,0,none,1,14.23,14.393265008926392,"['Action', '1080p', 60, '20s']",1
