8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,p8x8,2,1.195380953907058,0,4,0,1,49.801977859487394,-4:4,auto,1,321,0,hex,60,0,0,vbr,0,8.53,8.675113677978516,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,12,1,1,49.801977859487394,5:-5,auto,1,326,0,hex,18,0,0,vbr,0,8.69,8.828806400299072,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,12,1,1,49.801977859487394,-4:4,auto,1,326,0,hex,18,0,0,vbr,0,9.12,9.276474952697754,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,0.7963403618786435,2,0,0,8,49.801977859487394,0:0,temporal,0,445,4,hex,60,0,0,vbr,1,9.14,9.290262222290039,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,445,4,hex,60,0,0,vbr,1,9.17,9.311781644821167,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,1.270976006081585,0,12,0,11,49.801977859487394,-4:4,temporal,1,326,0,hex,12,0,0,vbr,0,9.19,9.33608627319336,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,0.7963403618786435,2,0,0,8,49.801977859487394,-4:4,temporal,1,326,4,dia,12,0,0,vbr,1,9.21,9.34907341003418,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,0.7963403618786435,1,0,0,8,49.801977859487394,0:0,temporal,1,445,4,hex,60,0,0,vbr,1,9.22,9.356611490249634,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,1.195380953907058,0,4,0,1,49.801977859487394,0:0,auto,1,445,0,hex,60,0,0,vbr,0,9.24,9.393489599227905,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,1.380266751513598,2,0,0,4,49.801977859487394,-4:4,temporal,1,326,4,dia,12,0,1,vbr,1,9.28,9.420960426330566,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,0.7963403618786435,1,0,0,4,49.801977859487394,-4:4,temporal,0,445,4,dia,12,0,0,none,1,9.29,9.432260990142822,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,1.380266751513598,0,0,1,1,49.801977859487394,-4:4,none,1,326,0,dia,12,0,1,vbr,0,9.31,9.461068630218506,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,1.380266751513598,2,0,0,4,49.801977859487394,-4:4,temporal,1,326,4,dia,12,0,0,vbr,1,9.32,9.469420671463013,"['Action', '1080p', 60, '20s']",1
1,p8x8,0,0.8251927674435902,2,0,0,4,49.801977859487394,6:-6,temporal,1,321,4,hex,60,0,0,vbr,1,9.33,9.475251913070679,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.380266751513598,0,0,1,1,49.801977859487394,-4:4,auto,1,326,0,dia,18,0,1,vbr,0,9.34,9.467207670211792,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,1.380266751513598,2,0,1,-8,49.801977859487394,-4:4,temporal,1,326,4,dia,12,0,1,vbr,1,9.35,9.493128538131714,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,1.380266751513598,0,0,0,11,49.801977859487394,-4:4,none,1,326,0,dia,12,0,1,vbr,0,9.35,9.489625930786133,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,1.6610864561075223,2,0,0,4,49.801977859487394,0:0,temporal,1,291,4,hex,60,0,0,vbr,1,9.36,9.512127876281738,"['Action', '1080p', 60, '20s']",1
0,"p8x8,b8x8,i8x8,i4x4",0,1.380266751513598,2,0,0,4,49.801977859487394,0:0,temporal,0,445,4,hex,60,0,0,vbr,1,9.37,9.521297931671143,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,1.380266751513598,0,0,1,4,49.801977859487394,-4:4,none,1,321,0,hex,21,0,1,vbr,1,9.39,9.54395318031311,"['Action', '1080p', 60, '20s']",1
