innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
900,856255744,34758,652650176,11123585,871268800,125648,790127296,1,84,13269738496,23198,161801376,3,122404880,minimal,3457,101973120,20,410609,227.63,254.1951084136963,"[180, 50, 100000, 4, 0.5]",68.78397750854492,180.13077688217163,1.6283228397369385
193,105749288,2776,412937536,101766144,204079152,41028,533008448,1,3,11052409856,13581,2878928384,100,10340359,minimal,7178,20512572,60,736831,277.48,245.5016634464264,"[180, 50, 100000, 4, 0.5]",60.373942375183105,180.1482470035553,1.892871618270874
414,700275840,29470,873833152,92362312,331344512,90498,252453680,2,43,11739705344,6010,3463342080,41,68990720,noblob,9456,85221000,84,87563,262.95,253.3692626953125,"[180, 50, 100000, 4, 0.5]",68.6737973690033,180.09915256500244,1.4959831237792969
746,486122240,18040,175108448,54014296,746068864,7018,1070682304,0,73,15123752960,15539,1817332352,78,63618828,full,503,37731528,50,765013,267.4,247.3122537136078,"[180, 50, 100000, 4, 0.5]",62.64618372917175,180.15960311889648,1.399923324584961
560,604865024,5140,119174280,37001408,951999104,69358,40708468,2,31,10806044672,2367,1134885120,53,19434110,minimal,2619,64760088,31,970989,276.97,242.08868384361267,"[180, 50, 100000, 4, 0.5]",57.63805890083313,180.119366645813,1.2290830612182617
345,290029152,37370,962609024,76407232,125444984,32221,850418304,0,61,14066110464,19459,3784887040,83,117342840,minimal,8716,82893480,90,176508,264.45,250.73599815368652,"[180, 50, 100000, 4, 0.5]",66.31182980537415,180.08321022987366,1.2544267177581787
3,1052358400,10448,367621856,119297912,418365376,100575,578381952,1,97,14701246464,26753,2221827328,31,41942384,noblob,5452,14452460,67,530852,242.99,244.26538920402527,"[180, 50, 100000, 4, 0.5]",59.13156223297119,180.09034419059753,1.9296033382415771
843,201150448,22087,731069696,27597550,656947776,62036,312744608,1,16,12939741184,9748,642942528,120,95024504,full,3944,133651552,3,321666,232.93,248.53186082839966,"[180, 50, 100000, 4, 0.5]",63.5188045501709,180.1100823879242,1.8001477718353271
780,747397760,14228,1031421056,109952104,729160000,76776,88761208,2,34,15307407360,8594,350115424,90,42651172,noblob,10078,55530036,79,820049,270.91,246.79855155944824,"[180, 50, 100000, 4, 0.5]",61.9398455619812,180.2725338935852,1.4873950481414795
65,432577760,23451,50362268,3474472,347203744,24876,899092608,0,53,12219497472,29774,3068291328,64,89966120,full,1287,73695760,39,16901,270.62,249.31218671798706,"[180, 50, 100000, 4, 0.5]",64.54885911941528,180.11373448371887,1.567479133605957
281,909661824,8919,797522304,61175384,187171872,106906,626926208,1,91,11527420928,22512,3541367552,116,31308080,minimal,2771,4813001,18,682036,242.11,244.21958184242249,"[180, 50, 100000, 4, 0.5]",58.98074531555176,180.12505221366882,2.0199320316314697
621,58503552,38734,301169248,85738016,887128576,55635,360927392,1,24,13458822144,1185,1898503296,22,101429544,minimal,6655,123978728,52,481029,220.09,251.1055190563202,"[180, 50, 100000, 4, 0.5]",65.88772797584534,180.11190700531006,2.007819414138794
