time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,25,15000,8,0.5,0.28484848484848485,44.6333907365799,0
30,30,25000,10,0.5,0.5151515151515151,56.07482669353485,0
45,45,25000,10,0.5,0.7333333333333332,86.13993639945984,0
45,35,10000,4,0.5,0.33333333333333326,61.064709949493405,1
35,35,25000,4,0.5,0.43030303030303024,72.99927535057068,1
35,25,50000,10,0.5,0.5515151515151515,90.54407789707184,1
50,40,10000,8,0.5,0.16363636363636364,67.73316314220429,2
40,40,40000,4,0.5,0.2606060606060606,79.08638031482697,2
55,35,40000,8,0.5,0.09090909090909088,94.12917358875275,3
40,30,30000,10,0.5,-0.07878787878787878,83.40702340602874,3
