fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,On,Off,Off,On,0.0792093276977539,2.879324436187744,"[80, 15, 1, 2, 10]",0.5272727272727272
Off,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,0.07256269454956055,2.918395757675171,"[80, 15, 1, 2, 10]",0.5272727272727272
On,On,Off,On,On,On,Off,On,On,On,On,On,Off,Off,On,Off,Off,On,Off,On,0.08492422103881836,2.866194248199463,"[80, 15, 1, 2, 10]",0.5272727272727272
Off,Off,Off,Off,On,On,On,On,Off,On,Off,Off,Off,On,On,On,On,Off,Off,On,0.0909271240234375,2.893372058868408,"[80, 15, 1, 2, 10]",0.5272727272727272
On,On,Off,Off,On,On,On,On,On,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,0.09458231925964355,2.8884878158569336,"[80, 15, 1, 2, 10]",0.5272727272727272
On,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,0.09497499465942383,2.8951399326324463,"[80, 15, 1, 2, 10]",0.5272727272727272
Off,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,0.09748101234436035,2.8659892082214355,"[80, 15, 1, 2, 10]",0.5272727272727272
Off,On,On,On,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,On,On,On,Off,Off,0.08615589141845703,2.817131757736206,"[80, 15, 1, 2, 10]",0.5272727272727272
On,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,0.08582711219787598,2.836022138595581,"[80, 15, 1, 2, 10]",0.5272727272727272
Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,Off,On,Off,On,0.08818840980529785,2.797407865524292,"[80, 15, 1, 2, 10]",0.5272727272727272
Off,Off,On,Off,On,On,Off,Off,Off,On,On,On,On,Off,Off,On,On,Off,Off,Off,0.09921073913574219,2.832054376602173,"[80, 15, 1, 2, 10]",0.5272727272727272
Off,On,Off,On,Off,On,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,0.08166003227233887,2.8571972846984863,"[80, 15, 1, 2, 10]",0.5272727272727272
Off,Off,On,On,On,On,Off,On,Off,On,On,Off,On,On,On,Off,Off,Off,Off,Off,0.09039425849914551,2.9193170070648193,"[80, 15, 1, 2, 10]",0.5272727272727272
Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,Off,On,Off,Off,On,On,On,On,0.0831139087677002,2.786525249481201,"[80, 15, 1, 2, 10]",0.5272727272727272
Off,On,On,On,On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,On,0.10034465789794922,2.8691039085388184,"[80, 15, 1, 2, 10]",0.5272727272727272
Off,Off,On,On,On,On,On,Off,On,On,Off,Off,On,On,Off,Off,On,On,Off,On,0.08566117286682129,2.9038944244384766,"[80, 15, 1, 2, 10]",0.5272727272727272
