ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,On,Off,Off,On,On,On,On,Off,On,On,Off,Off,On,On,On,On,On,On,0.08593153953552246,5.638473033905029,1248872,34.87044548988342,2152160,10605,44.20782971382141,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,0.07625746726989746,5.498800992965698,1248872,34.81999135017395,2152160,10605,42.77449083328247,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,Off,Off,On,Off,Off,On,On,Off,On,On,On,On,On,0.08436322212219238,5.4802491664886475,1248872,34.80390238761902,2152160,10605,42.73490834236145,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,On,On,0.08690690994262695,5.495588064193726,1248872,34.667665004730225,2152160,10605,42.599215507507324,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,On,0.0775139331817627,5.474855899810791,1252968,34.88366341590881,2152160,10605,42.778685331344604,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,0.10607075691223145,5.487060308456421,1255640,34.65449357032776,2152160,10605,42.51582741737366,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,0.09068608283996582,5.486112356185913,1255640,34.7868173122406,2152160,10605,42.79296088218689,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,On,Off,On,On,On,On,On,Off,Off,Off,Off,On,On,Off,0.08957028388977051,5.493803262710571,1252968,34.69074606895447,2152160,10605,42.60377502441406,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,On,Off,Off,Off,0.07860708236694336,5.492510080337524,1251544,34.95698666572571,2152160,10605,42.914711236953735,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,0.10003948211669922,5.494370222091675,1252968,34.6595938205719,2152160,10605,42.571643114089966,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,On,On,Off,On,On,Off,Off,On,On,On,On,On,On,0.09196877479553223,0.2641563415527344,92944,0.39777326583862305,115167,1079,3.0406835079193115,"[70, 20, 1, 4, 20]"
On,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,0.09285902976989746,0.25710558891296387,92944,0.3966648578643799,115167,1079,3.06028413772583,"[70, 20, 1, 4, 20]"
On,Off,Off,On,On,On,On,Off,Off,On,Off,Off,On,On,Off,On,On,On,On,On,0.08328676223754883,0.2440636157989502,92944,0.3937256336212158,115167,1079,3.116509437561035,"[70, 20, 1, 4, 20]"
Off,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,On,On,0.08236479759216309,0.23383259773254395,92944,0.37914323806762695,115167,1079,3.066052198410034,"[70, 20, 1, 4, 20]"
Off,On,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,On,0.08378291130065918,0.25529956817626953,97040,0.38933730125427246,115167,1079,3.0752179622650146,"[70, 20, 1, 4, 20]"
Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,0.07405900955200195,0.2551281452178955,95616,0.38312768936157227,115167,1079,2.9800758361816406,"[70, 20, 1, 4, 20]"
Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,0.08269643783569336,0.2640092372894287,95616,0.38192319869995117,115167,1079,3.0024185180664062,"[70, 20, 1, 4, 20]"
On,Off,Off,Off,Off,On,On,Off,On,On,On,On,On,Off,Off,Off,Off,On,On,Off,0.07753252983093262,0.24273419380187988,97040,0.3936452865600586,115167,1079,2.9969911575317383,"[70, 20, 1, 4, 20]"
Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,On,Off,Off,Off,0.09326720237731934,0.23720073699951172,91520,0.39563727378845215,115167,1079,3.0598318576812744,"[70, 20, 1, 4, 20]"
On,Off,On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,0.07605481147766113,0.2528371810913086,97040,0.38463282585144043,115167,1079,3.01507568359375,"[70, 20, 1, 4, 20]"
On,On,On,Off,Off,On,On,On,On,Off,On,On,Off,Off,On,On,On,On,On,On,0.08341526985168457,0.5123960971832275,242912,1.0728914737701416,438373,2378,4.024612903594971,"[50, 35, 2, 3, 35]"
On,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,0.08978962898254395,0.5235540866851807,242912,1.073627233505249,438373,2378,4.094878196716309,"[50, 35, 2, 3, 35]"
On,Off,Off,On,On,On,On,Off,Off,On,Off,Off,On,On,Off,On,On,On,On,On,0.0807197093963623,0.5197029113769531,242912,1.0692434310913086,438373,2378,3.9561407566070557,"[50, 35, 2, 3, 35]"
Off,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,On,On,0.08938074111938477,0.5285451412200928,242912,1.0669405460357666,438373,2378,4.038649559020996,"[50, 35, 2, 3, 35]"
Off,On,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,On,0.08808565139770508,0.5316822528839111,247008,1.066016435623169,438373,2378,4.021474361419678,"[50, 35, 2, 3, 35]"
Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,0.0858454704284668,0.5186853408813477,245584,1.0611953735351562,438373,2378,4.013573884963989,"[50, 35, 2, 3, 35]"
Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,0.08902168273925781,0.5263729095458984,245584,1.0648093223571777,438373,2378,3.998659372329712,"[50, 35, 2, 3, 35]"
On,Off,Off,Off,Off,On,On,Off,On,On,On,On,On,Off,Off,Off,Off,On,On,Off,0.08605217933654785,0.5266985893249512,247008,1.0501132011413574,438373,2378,3.985948324203491,"[50, 35, 2, 3, 35]"
