8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,encode_time,avg_cpu_util,output_file_mb,bitrate_kbps,encode_fps,cost,fidelity
1,p4x4,1,0.6698010465043209,2,12,0,11,23.295120580274137,-6:6,temporal,0,97,4,dia,57,1,0,vbr,0,47.6,47.6,420.021008,30.557823,12838.276914,25.36,47.897223234176636,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,1.2776016784862028,1,7,1,-7,7.841845546587156,6:-6,auto,1,385,3,dia,4,0,1,none,0,17.58,17.58,1281.001138,122.844311,51610.655299,68.89,17.7359561920166,"['Action', '1080p', 60, '20s']"
1,p4x4,2,1.9093442325930086,2,13,0,-9,31.496816196985893,6:6,temporal,0,43,3,dia,54,1,0,cbr,1,55.5,55.5,334.342342,14.582215,6126.435023,21.64,55.64693355560303,"['Action', '1080p', 60, '20s']"
0,p4x4,2,1.911532185562115,0,10,1,-1,1.2134050920272186,2:-2,auto,0,368,1,umh,46,0,0,cbr,0,24.91,24.91,1181.854677,325.439421,136727.062559,48.31,25.100527048110962,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",2,0.2922784673232155,2,9,1,-1,6.4499679005216635,4:4,none,0,411,4,esa,31,0,0,vbr,0,79.95,79.95,1399.662289,119.78601,50325.769444,15.0,80.1295440196991,"['Action', '1080p', 60, '20s']"
1,all,3,0.6076115582735653,0,5,1,4,26.250676150511897,2:2,temporal,0,280,2,hex,61,1,0,vbr,0,16.93,16.93,1211.399882,24.686092,10371.383066,71.44,17.079313039779663,"['Action', '1080p', 60, '20s']"
0,p4x4,2,0.7963403618786435,2,2,0,4,10.174466570197579,0:0,spatial,1,290,1,dia,42,1,0,vbr,0,20.67,20.67,524.67344,91.980978,38644.024463,58.5,20.82428503036499,"['Action', '1080p', 60, '20s']"
0,all,3,1.4611206561082022,0,8,1,-2,20.186479088957697,3:3,spatial,0,460,4,tesa,35,1,0,cbr,0,103.22,103.22,1314.968029,47.275002,19861.675261,11.62,103.36741209030151,"['Action', '1080p', 60, '20s']"
1,all,2,1.9153666297934544,1,10,1,-6,39.284584335248084,4:4,spatial,0,196,0,esa,28,1,0,cbr,1,23.37,23.37,1358.793325,5.310132,2230.949011,51.64,23.516873359680176,"['Action', '1080p', 60, '20s']"
1,none,2,0.2446535812051993,1,16,1,-11,48.15527367152155,1:1,auto,1,56,3,tesa,52,1,0,cbr,1,27.69,27.69,1275.334056,2.680208,1126.03751,43.42,27.824998378753662,"['Action', '1080p', 60, '20s']"
1,all,2,0.4968266181467218,2,14,1,-2,48.697586145156606,2:-2,none,0,220,3,hex,34,0,1,cbr,0,61.98,61.98,355.759923,3.707304,1557.551894,19.36,62.11588501930237,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.195380953907058,0,14,1,10,29.585346184273632,0:0,temporal,1,117,0,umh,22,0,1,vbr,1,13.5,13.5,1085.185185,20.596414,8653.183829,89.47,13.641703367233276,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,0.9936193775202311,0,6,0,-4,26.763382110464214,6:6,spatial,1,256,3,hex,22,0,0,vbr,1,14.24,14.24,1260.603933,27.028371,11355.445954,84.78,14.385172128677368,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,1,13,1,-9,3.067746982502859,5:5,auto,1,79,3,hex,16,0,0,none,0,21.48,21.48,1340.037244,207.555383,87200.369696,56.15,21.671663522720337,"['Action', '1080p', 60, '20s']"
0,none,3,1.8542762402573634,0,13,1,5,1.5274447138154952,3:3,auto,1,475,1,umh,11,1,1,none,0,24.59,24.59,991.744612,324.042546,136140.192852,49.22,24.78321385383606,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,0,16,1,0,28.58475890485096,-4:4,none,1,445,0,umh,12,1,0,none,0,13.52,13.52,1070.192308,27.948116,11741.85917,89.63,13.682503700256348,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.8900625634323396,1,9,1,-6,19.919897942002866,1:1,none,0,304,2,dia,53,0,1,none,1,14.53,14.53,761.527873,47.965871,20151.930615,83.48,14.700958490371704,"['Action', '1080p', 60, '20s']"
0,all,1,1.7027144560631127,0,5,0,-2,1.646846108203968,2:2,spatial,1,221,1,esa,7,0,0,none,1,37.91,37.91,1239.171723,241.250073,101356.540679,31.7,38.10618758201599,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.7178658312480799,0,7,0,1,17.414325209341097,2:2,none,0,150,2,esa,26,0,0,none,0,34.31,34.31,938.23958,71.226964,29924.627881,35.08,34.4576461315155,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.46894636936656253,2,0,1,1,49.801977859487394,6:-6,temporal,1,321,1,esa,60,0,1,vbr,1,39.88,39.88,630.441324,2.967359,1246.678176,30.12,40.01591610908508,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.2932080819328864,0,12,0,7,16.60761245102158,-1:1,spatial,1,326,0,hex,17,1,1,vbr,1,12.63,12.63,1129.612035,83.076848,34903.126896,95.71,12.791168451309204,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.270976006081585,1,9,1,-6,19.919897942002866,1:1,auto,1,250,2,dia,53,0,1,none,1,14.3,14.3,765.244755,45.586649,19152.346659,84.82,14.47702693939209,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,0.8900625634323396,1,13,1,-9,3.067746982502859,5:5,none,0,369,3,hex,16,0,0,none,0,22.41,22.41,1445.604641,209.607854,88062.675658,53.84,22.594484567642212,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,1,13,1,0,28.58475890485096,-4:4,none,1,79,0,umh,12,1,0,none,0,14.03,14.03,1206.486101,19.322914,8118.147711,86.07,14.156791687011719,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,0,16,1,-9,3.067746982502859,5:5,auto,1,445,3,hex,16,0,0,none,0,30.63,30.63,1462.520405,360.271112,151360.922481,39.37,30.821232080459595,"['Action', '1080p', 60, '20s']"
1,p4x4,2,1.911532185562115,0,10,1,-1,1.2134050920272186,2:-2,auto,0,368,1,umh,46,0,0,cbr,0,26.48,26.48,1158.874622,325.439421,136727.062559,45.67,26.666762351989746,"['Action', '1080p', 60, '20s']"
0,none,3,1.8542762402573634,0,13,1,5,1.5274447138154952,3:3,auto,1,475,1,umh,11,1,1,cbr,0,24.74,24.74,1001.576395,324.042546,136140.192852,48.8,24.931323289871216,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.8900625634323396,1,9,1,-6,19.919897942002866,6:-6,none,1,385,2,dia,4,0,1,none,1,13.67,13.67,789.685443,49.409745,20758.546431,88.42,13.822165250778198,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,1.2776016784862028,1,7,1,-7,7.841845546587156,1:1,auto,0,304,3,dia,53,0,1,none,0,19.19,19.19,1331.578947,122.973636,51664.988653,63.02,19.346580505371094,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.911532185562115,0,10,1,10,1.2134050920272186,2:-2,temporal,1,117,1,umh,46,0,1,cbr,1,26.82,26.82,1051.491424,289.527067,121639.183545,44.99,27.014103412628174,"['Action', '1080p', 60, '20s']"
