innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
551,485270037,32672,668309855,102680730,17274794,26112,344081668,2,82,13720494530,5798,35764584,79,5435989,noblob,5233,57294962,49,816074,237.82,254.42423915863037,"[180, 50, 100000, 4, 0.5]",69.17461109161377,180.15614366531372,1.4272246360778809
948,748190058,12722,110940509,82402585,1045783815,110679,48572565,1,44,10457038465,23201,2129577136,125,47601119,full,4300,79560213,58,645491,226.41,248.11904549598694,"[180, 50, 100000, 4, 0.5]",62.919193744659424,180.22967338562012,1.8852970600128174
149,953822130,8311,197521107,21750452,850159503,130911,773007582,2,92,15537327871,21280,4271359710,86,29403728,minimal,8835,111881201,81,597992,251.23,246.44593334197998,"[180, 50, 100000, 4, 0.5]",61.967164754867554,180.13671112060547,1.2351887226104736
435,74947118,37380,293374975,90385910,304590352,52521,473049242,0,60,13337285727,16940,789888731,100,97917780,noblob,3551,131553118,65,26572,244.51,258.43252062797546,"[180, 50, 100000, 4, 0.5]",73.98249816894531,180.1305902004242,1.2029783725738525
718,596949163,21503,906381146,52718573,740609592,33714,181571515,2,10,14908946533,26672,3566307547,7,57917517,noblob,1202,23272283,30,437910,246.63,258.2070701122284,"[180, 50, 100000, 4, 0.5]",73.45068216323853,180.131689786911,1.5263431072235107
862,207826216,4016,682884904,15302840,652211069,81821,619040629,2,22,12304000510,7825,2833397189,41,113391592,noblob,1771,94749715,91,977713,264.97,256.336953163147,"[180, 50, 100000, 4, 0.5]",72.03238201141357,180.15157413482666,1.0280325412750244
334,905464484,26189,967169458,123880547,213429661,84456,811825973,1,67,11412799278,14765,2548210913,28,130882784,full,6720,41974736,20,327225,219.2,259.2278594970703,"[180, 50, 100000, 4, 0.5]",73.64539170265198,180.1704716682434,2.313034772872925
48,348129248,16025,457872033,47467967,414992865,6330,1029659460,0,36,11933467744,1186,1204429356,59,81572427,minimal,9290,11612325,9,200564,249.51,261.3614001274109,"[180, 50, 100000, 4, 0.5]",76.69947600364685,180.17657017707825,1.3702459335327148
909,114316774,6343,755667118,21086219,485915159,73548,713457472,0,32,12822519135,8895,2860715672,34,99297944,minimal,2883,97647074,83,857938,251.72,246.1301465034485,"[180, 50, 100000, 4, 0.5]",61.704020261764526,180.170649766922,1.1480565071105957
727,83430674,4688,854607738,15498629,629673311,57005,593024740,0,14,13249186725,9476,2756106031,45,118660352,noblob,3094,79906455,86,974848,275.67,248.82618832588196,"[180, 50, 100000, 4, 0.5]",64.34978461265564,180.11666297912598,1.2557282447814941
764,190141491,4080,701786150,18115825,673974203,63762,481995873,2,13,12246543252,10792,3255822554,53,124944542,minimal,1905,109237272,81,883643,264.13,246.2692005634308,"[180, 50, 100000, 4, 0.5]",61.95610761642456,180.19820356369019,0.9982635974884033
874,344610487,6936,827549405,19566905,724338234,54526,553302707,2,18,12779561874,7784,3430715863,50,117197546,noblob,2557,87473396,87,917358,256.81,253.54149794578552,"[180, 50, 100000, 4, 0.5]",67.72220730781555,180.2288703918457,2.475492477416992
861,211938970,7882,674525786,20438011,568895598,64790,512200886,2,26,12617772368,11579,3471655519,38,129237968,full,3520,95524118,88,941838,249.11,250.2011272907257,"[180, 50, 100000, 4, 0.5]",65.74517130851746,180.15796303749084,1.2012083530426025
811,273758647,5254,767035139,17473862,587732861,77203,643999929,1,33,12990192071,14303,2611500750,31,103066314,noblob,1784,104017980,84,902719,236.18,252.78453016281128,"[180, 50, 100000, 4, 0.5]",67.81780242919922,180.0823118686676,1.7590975761413574
793,159619594,7399,888077575,18986683,534410144,71417,669691341,1,29,12387752769,13488,2932779692,56,107470664,noblob,1246,100486591,91,838170,228.3,252.07768034934998,"[180, 50, 100000, 4, 0.5]",66.9041051864624,180.2298514842987,1.8236174583435059
928,301702232,6075,814422187,16450315,422858371,81447,743881607,2,20,11992122550,6863,3066504246,40,114307623,full,2137,91244814,89,828689,253.63,248.63232851028442,"[180, 50, 100000, 4, 0.5]",63.94648861885071,180.24072742462158,1.3484373092651367
859,207637523,8197,764676371,20121794,465018898,79920,553564226,2,16,13314848688,12376,2822626192,46,129648752,noblob,3290,84185847,87,867261,254.06,253.1562225818634,"[180, 50, 100000, 4, 0.5]",68.81017327308655,180.15439677238464,1.0738117694854736
745,142152771,4052,768774726,20848590,518812418,69976,607809158,0,15,12491185781,14164,2661551871,56,116168121,noblob,2728,82593603,88,881713,261.77,246.23151302337646,"[180, 50, 100000, 4, 0.5]",61.663697957992554,180.24356627464294,1.2176117897033691
729,172337198,4697,892972975,18766317,503665849,61882,598798960,2,12,12806656134,8143,2712632075,50,114462151,minimal,2376,86480930,89,844771,264.08,257.1522796154022,"[180, 50, 100000, 4, 0.5]",72.27501058578491,180.34257435798645,1.4135127067565918
821,90291377,5337,684431177,16914497,428809596,76769,505272165,2,14,12419296862,9324,2770277920,48,120858834,noblob,3458,92543632,85,829942,254.43,240.13310956954956,"[180, 50, 100000, 4, 0.5]",55.81623554229736,180.1152639389038,1.1150293350219727
754,138420165,7356,724917171,15404123,558104213,72907,582151097,2,21,13185713334,10990,2626039426,59,126801887,noblob,1799,90033876,82,966369,253.97,251.79252338409424,"[180, 50, 100000, 4, 0.5]",67.2269914150238,180.17579197883606,1.2808589935302734
784,119114842,6414,876346618,18181810,611191441,57291,528946044,0,11,12629125899,13294,2617036516,42,118933554,full,3091,93573709,83,934551,255.5,247.64922380447388,"[180, 50, 100000, 4, 0.5]",63.10830760002136,180.19072103500366,1.252997636795044
830,93182248,6925,824125229,17286326,571657756,64788,479375342,1,18,12903769587,9845,2555289708,53,125304533,full,2169,87750578,84,898066,229.76,250.5805115699768,"[180, 50, 100000, 4, 0.5]",65.314218044281,180.1888439655304,1.9817085266113281
806,176865744,5800,817452164,21132719,647060971,54513,525229372,1,20,13040996631,11383,2737748242,44,122933865,minimal,2580,81208709,90,938345,232.05,246.76434087753296,"[180, 50, 100000, 4, 0.5]",61.73105263710022,180.12749934196472,1.7826035022735596
762,161828003,4811,854378143,18837814,526307890,77171,476427603,0,13,13024473703,13970,2634081300,47,123876119,minimal,3303,86671868,85,895765,262.12,248.91807556152344,"[180, 50, 100000, 4, 0.5]",64.57183241844177,180.15575194358826,1.09028959274292
821,115052784,6873,771409005,17552579,490389370,60908,537386085,2,20,12370638191,13694,2764727689,56,114529058,full,2429,91664960,82,821723,251.13,254.83332633972168,"[180, 50, 100000, 4, 0.5]",70.48144578933716,180.15709495544434,1.0897462368011475
829,184179009,8045,722284057,20516875,552334536,69929,513491913,1,14,12672162941,9531,2758934167,50,125353987,full,3045,89700349,86,968307,224.74,254.23629808425903,"[180, 50, 100000, 4, 0.5]",69.09676384925842,180.06964659690857,1.9736499786376953
797,79834055,7752,809325816,21254380,626721805,71786,547825290,1,18,12754932457,12768,2829888511,43,129848677,noblob,3332,82972350,90,951166,227.99,246.70076298713684,"[180, 50, 100000, 4, 0.5]",61.39920616149902,180.1422209739685,2.054080009460449
720,138221707,6182,845743904,15603430,602673902,55484,599177778,2,16,12549750697,11855,2559864900,58,121716357,minimal,2045,80202057,84,918025,262.99,251.67813324928284,"[180, 50, 100000, 4, 0.5]",67.06228566169739,180.0817048549652,1.4402544498443604
