innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
460,966469392,1354,51671997,66252874,754667187,83049,910452432,2,43,14645965919,25789,3022220302,37,12700516,minimal,8145,45717308,3,260471,308.87,250.32163763046265,"[180, 50, 100000, 4, 0.5]",1
249,587390365,2910,35170647,89012653,868485232,51276,513209055,0,22,14066096956,20270,3962895338,81,99001587,full,4100,15693953,47,336846,304.23,245.1374967098236,"[180, 50, 100000, 4, 0.5]",1
849,149828957,1418,539182984,17342651,68803853,38437,107195491,2,47,11906364473,5842,2578769264,61,121193475,minimal,4425,124784513,58,191144,303.78,245.22754096984863,"[180, 50, 100000, 4, 0.5]",1
105,540854331,1480,199016183,44349101,678838508,108286,546513983,0,35,12635191409,22899,1826629889,118,68019833,minimal,4404,73255210,89,108950,302.7,247.1390688419342,"[180, 50, 100000, 4, 0.5]",1
540,496480978,1984,686032115,17439205,431927101,125467,99634974,0,0,11316724030,9402,1334770188,102,85569614,minimal,9819,84448608,33,241401,299.86,254.4545612335205,"[180, 50, 100000, 4, 0.5]",1
324,561748095,4320,153098056,116087761,96038265,117613,355174580,0,21,12915510875,9228,1954720517,85,58001925,full,6836,33932339,28,484037,288.84,256.1286988258362,"[180, 50, 100000, 4, 0.5]",1
145,993266539,3970,753657951,79182349,687183452,40094,836076881,2,95,12285706743,10197,1423604199,104,64854567,full,8686,13831448,66,924899,288.17,245.42401242256165,"[180, 50, 100000, 4, 0.5]",1
823,653185018,3473,673834904,71010430,1043221381,105329,496446783,2,76,10938907397,20140,3270289729,11,61483845,full,5253,11710477,93,960183,287.73,245.83770370483398,"[180, 50, 100000, 4, 0.5]",1
369,213713457,3917,968565987,50566480,16632302,8323,375159342,0,3,14272751097,11694,2455114402,121,76735493,minimal,1729,126420212,99,677636,283.59,242.2974874973297,"[180, 50, 100000, 4, 0.5]",1
74,977069522,4488,723140725,23026622,4152105,7940,829297103,0,44,13588842291,21006,3884094246,52,52529286,full,4534,117769623,68,757656,280.96,251.18152570724487,"[180, 50, 100000, 4, 0.5]",1
327,176515881,7218,291895438,93514089,742282362,110276,315006363,0,36,13676909797,17485,1250251534,108,63328985,minimal,4601,82929778,95,300376,277.6,260.44329476356506,"[180, 50, 100000, 4, 0.5]",1
330,307116632,10767,253098916,92525118,338046291,127602,994583672,0,5,11960583522,8533,1593737789,106,70191550,full,9570,22286780,3,659233,274.61,247.63068866729736,"[180, 50, 100000, 4, 0.5]",1
1,2777300,7788,638974146,91252819,961156565,43517,553687291,0,80,13554578994,18802,2965444081,118,63328985,full,2950,72209620,11,71200,271.7,503.7907931804657,"[180, 50, 100000, 4, 0.5]",1
715,1067820354,7540,701267785,66339264,521846101,97229,942352469,0,92,10714736588,12060,514022069,17,83306204,noblob,5407,89612050,13,25627,268.31,246.3886239528656,"[180, 50, 100000, 4, 0.5]",1
545,529734804,14626,893378853,116483232,332051210,106176,697263595,0,21,14963589447,25041,1175074829,45,48142593,full,2424,37162851,43,954179,266.1,246.03182125091553,"[180, 50, 100000, 4, 0.5]",1
289,742329582,5331,904886136,127990357,421268721,13618,511327172,0,4,12279348084,22524,1923782900,3,111821076,noblob,5287,73921592,71,71200,265.94,244.64690160751343,"[180, 50, 100000, 4, 0.5]",1
1,431276155,7788,638974146,91252819,529564630,43517,553687291,0,2,14914137140,18802,2965444081,118,127219493,full,2950,1475231,21,891298,263.23,236.93442463874817,"[180, 50, 100000, 4, 0.5]",1
1,623208031,7788,638974146,91252819,529564630,43517,553687291,2,2,11648547890,18802,2641894520,118,127219493,full,2950,72209620,65,891298,262.45,249.19240546226501,"[180, 50, 100000, 4, 0.5]",1
133,65626838,3803,540671550,90965415,381658627,97318,537310700,2,11,12312230962,17671,3003484861,5,109876284,full,6393,23849385,73,25358,261.64,272.25567626953125,"[180, 50, 100000, 4, 0.5]",1
1,247129777,7788,726704584,59041504,529564630,43517,553687291,0,2,13554578994,4445,2641894520,118,127219493,minimal,2950,72209620,21,891298,259.92,299.1697688102722,"[180, 50, 100000, 4, 0.5]",1
