threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,45,60,True,0.6848484848484848,66.21879074573516,0
8,30,20,True,0.406060606060606,20.07221176624298,0
8,35,10,True,-0.10303030303030303,10.057061696052552,0
8,50,60,True,0.6727272727272726,66.20323014259338,0
8,50,15,True,0.24848484848484845,16.67796015739441,0
8,35,60,True,0.5030303030303029,60.11839463710785,0
8,35,25,True,0.05454545454545454,25.08618562221527,1
8,50,40,True,0.3939393939393939,44.23317878246307,1
8,35,35,True,0.12727272727272726,35.09850356578827,1
8,35,35,False,0.3696969696969697,35.101527738571164,1
