ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,On,0.08997344970703125,5.66544771194458,1248872,34.877121448516846,2152160,10605,44.40184450149536,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.13083338737487793,5.502217054367065,1252968,34.709306955337524,2152160,10605,42.87040400505066,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,0.08362221717834473,5.538773775100708,1248872,34.8482449054718,2152160,10605,42.96412181854248,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,0.09615182876586914,5.4784581661224365,1248872,34.805870056152344,2152160,10605,42.8960485458374,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,On,On,On,On,0.0913081169128418,5.498863935470581,1252968,34.799177169799805,2152160,10605,42.874212980270386,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,On,Off,0.09904217720031738,5.558445453643799,1255640,34.66069006919861,2152160,10605,42.88410234451294,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,0.09809517860412598,5.528570890426636,1252968,34.81866455078125,2152160,10605,43.02779412269592,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,0.08991074562072754,5.496107816696167,1252968,34.850653886795044,2152160,10605,42.83782172203064,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,On,0.08803439140319824,5.491345405578613,1251544,34.7325496673584,2152160,10605,42.818612813949585,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,0.08246421813964844,5.495561361312866,1248872,34.72652292251587,2152160,10605,42.84643745422363,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,On,0.0897817611694336,0.2162179946899414,56800,0.21735548973083496,76240,1255,2.9373297691345215,"[50, 5, 3, 2, 25]"
On,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.0885016918182373,0.21721625328063965,60896,0.23692011833190918,76240,1255,2.937930107116699,"[50, 5, 3, 2, 25]"
On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,0.07554030418395996,0.22973847389221191,56800,0.2022700309753418,76240,1255,2.9559218883514404,"[50, 5, 3, 2, 25]"
Off,On,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,0.07739973068237305,0.23734045028686523,56800,0.20657014846801758,76240,1255,3.0136337280273438,"[50, 5, 3, 2, 25]"
On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,On,On,On,On,0.09067320823669434,0.23119306564331055,60896,0.20749616622924805,76240,1255,2.954317092895508,"[50, 5, 3, 2, 25]"
Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,On,Off,0.08800458908081055,0.2295680046081543,59472,0.2020280361175537,76240,1255,2.9600141048431396,"[50, 5, 3, 2, 25]"
Off,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,0.07853484153747559,0.23228168487548828,60896,0.21160650253295898,76240,1255,2.8967530727386475,"[50, 5, 3, 2, 25]"
On,On,Off,On,On,On,On,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,0.11083793640136719,0.23294305801391602,60896,0.21068811416625977,76240,1255,3.0113065242767334,"[50, 5, 3, 2, 25]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,On,0.08766961097717285,0.22020626068115234,55376,0.19376540184020996,76240,1255,2.8860299587249756,"[50, 5, 3, 2, 25]"
Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,0.10168695449829102,0.23250436782836914,56800,0.20372319221496582,76240,1255,2.970916986465454,"[50, 5, 3, 2, 25]"
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,On,0.0,0,0,0,0,0,74.0668683052063,"[60, 5, 2, 2, 25]"
On,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.0,0,0,0,0,0,73.47485518455505,"[60, 5, 2, 2, 25]"
On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,0.0,0,0,0,0,0,73.45233392715454,"[60, 5, 2, 2, 25]"
Off,On,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,0.0,0,0,0,0,0,73.35106706619263,"[60, 5, 2, 2, 25]"
On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,On,On,On,On,0.0,0,0,0,0,0,73.44701647758484,"[60, 5, 2, 2, 25]"
Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,On,Off,0.0,0,0,0,0,0,73.5591630935669,"[60, 5, 2, 2, 25]"
Off,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,0.0,0,0,0,0,0,73.51048016548157,"[60, 5, 2, 2, 25]"
On,On,Off,On,On,On,On,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,0.0,0,0,0,0,0,73.48925042152405,"[60, 5, 2, 2, 25]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,On,0.0,0,0,0,0,0,73.87121200561523,"[60, 5, 2, 2, 25]"
Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,0.0,0,0,0,0,0,74.4344310760498,"[60, 5, 2, 2, 25]"
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,On,0.0,0,0,0,0,0,74.58552837371826,"[90, 10, 2, 1, 35]"
On,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.0,0,0,0,0,0,73.4782943725586,"[90, 10, 2, 1, 35]"
On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,0.0,0,0,0,0,0,73.42779517173767,"[90, 10, 2, 1, 35]"
Off,On,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,0.0,0,0,0,0,0,73.37344932556152,"[90, 10, 2, 1, 35]"
On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,On,On,On,On,0.0,0,0,0,0,0,73.81157755851746,"[90, 10, 2, 1, 35]"
Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,On,Off,0.0,0,0,0,0,0,73.8920373916626,"[90, 10, 2, 1, 35]"
Off,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,0.0,0,0,0,0,0,73.49308753013611,"[90, 10, 2, 1, 35]"
On,On,Off,On,On,On,On,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,0.0,0,0,0,0,0,73.3671772480011,"[90, 10, 2, 1, 35]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,On,0.0,0,0,0,0,0,73.35681486129761,"[90, 10, 2, 1, 35]"
Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,0.0,0,0,0,0,0,73.6205837726593,"[90, 10, 2, 1, 35]"
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,On,0.0,0,0,0,0,0,73.3623960018158,"[50, 25, 3, 1, 35]"
On,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.0,0,0,0,0,0,73.18333625793457,"[50, 25, 3, 1, 35]"
On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,0.0,0,0,0,0,0,73.3056411743164,"[50, 25, 3, 1, 35]"
Off,On,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,0.0,0,0,0,0,0,73.28542232513428,"[50, 25, 3, 1, 35]"
On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,On,On,On,On,0.0,0,0,0,0,0,73.16938400268555,"[50, 25, 3, 1, 35]"
Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,On,Off,0.0,0,0,0,0,0,73.29500651359558,"[50, 25, 3, 1, 35]"
Off,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,0.0,0,0,0,0,0,73.7382423877716,"[50, 25, 3, 1, 35]"
On,On,Off,On,On,On,On,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,0.0,0,0,0,0,0,73.2665147781372,"[50, 25, 3, 1, 35]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,On,0.0,0,0,0,0,0,73.24496507644653,"[50, 25, 3, 1, 35]"
Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,0.0,0,0,0,0,0,73.18393182754517,"[50, 25, 3, 1, 35]"
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,On,0.08681440353393555,0.21364665031433105,52616,0.20100641250610352,61770,998,2.9845807552337646,"[50, 5, 2, 4, 10]"
On,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.0940086841583252,0.23358702659606934,56712,0.17778587341308594,61770,998,3.0298664569854736,"[50, 5, 2, 4, 10]"
On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,0.08486652374267578,0.20594382286071777,52616,0.18367648124694824,61770,998,2.9486591815948486,"[50, 5, 2, 4, 10]"
Off,On,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,0.08115339279174805,0.2111804485321045,52616,0.16547584533691406,61770,998,2.868281126022339,"[50, 5, 2, 4, 10]"
On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,On,On,On,On,0.08280420303344727,0.22826433181762695,56712,0.17860698699951172,61770,998,2.9511401653289795,"[50, 5, 2, 4, 10]"
Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,On,Off,0.07718896865844727,0.1990795135498047,55288,0.18093276023864746,61770,998,2.861619472503662,"[50, 5, 2, 4, 10]"
Off,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,0.0776824951171875,0.2090456485748291,56712,0.19162750244140625,61770,998,2.8258025646209717,"[50, 5, 2, 4, 10]"
On,On,Off,On,On,On,On,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,0.07577395439147949,0.20894742012023926,56712,0.18169355392456055,61770,998,2.9124226570129395,"[50, 5, 2, 4, 10]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,On,0.0923912525177002,0.21904611587524414,51192,0.17780184745788574,61770,998,2.841040849685669,"[50, 5, 2, 4, 10]"
Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,0.09802865982055664,0.20908713340759277,52616,0.1932356357574463,61770,998,2.978005886077881,"[50, 5, 2, 4, 10]"
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,On,0.10198044776916504,0.23649001121520996,56800,0.2221965789794922,76240,1255,3.0201869010925293,"[80, 5, 3, 2, 25]"
On,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.08484292030334473,0.24542856216430664,60896,0.1923515796661377,76240,1255,2.972198009490967,"[80, 5, 3, 2, 25]"
On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,0.08435320854187012,0.241255521774292,56800,0.20221447944641113,76240,1255,2.9806931018829346,"[80, 5, 3, 2, 25]"
Off,On,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,0.08529329299926758,0.2285623550415039,56800,0.20268034934997559,76240,1255,2.9298179149627686,"[80, 5, 3, 2, 25]"
On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,On,On,On,On,0.10286879539489746,0.22201871871948242,60896,0.20786023139953613,76240,1255,3.017223834991455,"[80, 5, 3, 2, 25]"
Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,On,Off,0.08994412422180176,0.23000478744506836,59472,0.1998915672302246,76240,1255,2.8924145698547363,"[80, 5, 3, 2, 25]"
Off,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,0.07439184188842773,0.2388908863067627,60896,0.2099320888519287,76240,1255,2.962225914001465,"[80, 5, 3, 2, 25]"
On,On,Off,On,On,On,On,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,0.09580159187316895,0.23270320892333984,60896,0.2029259204864502,76240,1255,2.9019956588745117,"[80, 5, 3, 2, 25]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,On,0.09028816223144531,0.21914196014404297,55376,0.20220518112182617,76240,1255,2.977473735809326,"[80, 5, 3, 2, 25]"
Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,0.09168100357055664,0.23771333694458008,56800,0.20429754257202148,76240,1255,2.9489822387695312,"[80, 5, 3, 2, 25]"
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,On,0.08472394943237305,0.21780014038085938,63960,0.1690218448638916,69307,572,2.9184491634368896,"[80, 15, 2, 3, 10]"
On,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.08611059188842773,0.21243691444396973,68056,0.17226481437683105,69307,572,2.954808235168457,"[80, 15, 2, 3, 10]"
On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,0.07628583908081055,0.20663881301879883,63960,0.1712322235107422,69307,572,2.9192514419555664,"[80, 15, 2, 3, 10]"
Off,On,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,0.08669042587280273,0.21660375595092773,63960,0.15044236183166504,69307,572,2.922764301300049,"[80, 15, 2, 3, 10]"
On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,On,On,On,On,0.0978233814239502,0.22132468223571777,68056,0.15040206909179688,69307,572,2.844536542892456,"[80, 15, 2, 3, 10]"
Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,On,Off,0.0923459529876709,0.19260001182556152,66632,0.15492701530456543,69307,572,2.889554977416992,"[80, 15, 2, 3, 10]"
Off,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,0.08254551887512207,0.20949649810791016,68056,0.1511375904083252,69307,572,2.828552484512329,"[80, 15, 2, 3, 10]"
On,On,Off,On,On,On,On,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,0.07986688613891602,0.22008609771728516,68056,0.14766263961791992,69307,572,2.816176414489746,"[80, 15, 2, 3, 10]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,On,0.0907127857208252,0.2129364013671875,62536,0.1510930061340332,69307,572,2.823314905166626,"[80, 15, 2, 3, 10]"
Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,0.09795594215393066,0.21621394157409668,63960,0.1519942283630371,69307,572,2.7978343963623047,"[80, 15, 2, 3, 10]"
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,On,0.08295655250549316,0.781475305557251,318408,3.3012473583221436,525756,3864,6.738687038421631,"[80, 25, 3, 4, 35]"
On,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.09373736381530762,0.7787225246429443,322504,3.315319538116455,525756,3864,6.550949811935425,"[80, 25, 3, 4, 35]"
On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,0.09852004051208496,0.7673487663269043,318408,3.262295722961426,525756,3864,6.53806209564209,"[80, 25, 3, 4, 35]"
Off,On,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,0.0837094783782959,0.7719976902008057,318408,3.261735200881958,525756,3864,6.521791458129883,"[80, 25, 3, 4, 35]"
On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,On,On,On,On,0.09004068374633789,0.7678103446960449,322504,3.2933335304260254,525756,3864,6.56006121635437,"[80, 25, 3, 4, 35]"
