fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,On,Off,Off,On,Off,Off,0.07837700843811035,0.30240797996520996,140424,2.249074697494507,356663,1676,5.7570953369140625,"[10, 50, 6, 4, 5]"
On,On,Off,On,Off,Off,On,Off,Off,On,On,Off,On,On,Off,On,Off,Off,Off,On,0.1011512279510498,0.2676665782928467,144448,2.0892794132232666,356663,1676,4.874785661697388,"[10, 50, 6, 4, 5]"
On,On,Off,On,Off,On,On,On,Off,On,On,Off,Off,On,Off,On,Off,Off,On,On,0.07907891273498535,0.2611274719238281,144520,2.0691933631896973,356663,1676,4.870655536651611,"[10, 50, 6, 4, 5]"
Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,On,Off,0.09803271293640137,0.2575092315673828,144448,2.0828731060028076,356663,1676,4.907679080963135,"[10, 50, 6, 4, 5]"
On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,On,On,Off,On,0.09016942977905273,0.2803976535797119,141424,2.1192643642425537,356663,1676,4.990699291229248,"[10, 50, 6, 4, 5]"
Off,On,On,On,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,0.08671021461486816,0.2576472759246826,145592,2.090071201324463,356663,1676,4.910362720489502,"[10, 50, 6, 4, 5]"
On,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,On,On,Off,On,On,0.09986114501953125,0.2526235580444336,145520,2.0732951164245605,356663,1676,4.8206987380981445,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,Off,On,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,0.0901944637298584,0.26703715324401855,144520,2.126293182373047,356663,1676,5.00480580329895,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,On,Off,Off,On,Off,Off,0.09506630897521973,0.7307124137878418,206008,4.1470654010772705,828309,4503,7.532628059387207,"[10, 50, 6, 4, 10]"
On,On,Off,On,Off,On,On,On,Off,On,On,Off,Off,On,Off,On,Off,Off,On,On,0.09827876091003418,0.7449877262115479,206008,4.131140947341919,828309,4503,7.390976667404175,"[10, 50, 6, 4, 10]"
Off,On,On,On,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,0.08665037155151367,0.7113990783691406,207240,4.147174119949341,828309,4503,7.476840496063232,"[10, 50, 6, 4, 10]"
On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,On,On,Off,On,0.07804298400878906,0.7329339981079102,207208,4.132497310638428,828309,4503,7.441309690475464,"[10, 50, 6, 4, 10]"
On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,On,On,Off,On,0.10063910484313965,0.6915409564971924,242608,6.780349493026733,866233,4708,10.078100681304932,"[10, 50, 6, 4, 25]"
Off,On,On,On,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,0.09382104873657227,0.6701645851135254,246776,6.776449918746948,866233,4708,9.970597982406616,"[10, 50, 6, 4, 25]"
Off,On,On,On,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,0.10410523414611816,1.5156340599060059,523384,34.129785776138306,2152160,10605,38.35543751716614,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,Off,Off,0.08786797523498535,0.7276308536529541,207240,4.151140213012695,828309,4503,7.4194724559783936,"[10, 50, 6, 4, 10]"
On,On,Off,On,Off,Off,Off,On,On,On,On,Off,On,Off,On,Off,On,Off,On,On,0.08452177047729492,0.7625470161437988,207240,4.121135711669922,828309,4503,7.425850868225098,"[10, 50, 6, 4, 10]"
On,Off,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,0.07409501075744629,0.7258038520812988,207208,4.13691258430481,828309,4503,7.426432847976685,"[10, 50, 6, 4, 10]"
Off,On,On,On,On,On,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,0.08121633529663086,0.7306430339813232,206008,4.157592058181763,828309,4503,7.489289045333862,"[10, 50, 6, 4, 10]"
On,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,On,Off,On,On,0.09100174903869629,0.6988480091094971,207240,4.1327009201049805,828309,4503,7.386412620544434,"[10, 50, 6, 4, 10]"
On,On,Off,On,On,On,Off,Off,On,On,Off,Off,Off,On,On,Off,On,Off,Off,On,0.0895686149597168,0.7327225208282471,207208,4.124053478240967,828309,4503,7.399810314178467,"[10, 50, 6, 4, 10]"
On,Off,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,0.08925342559814453,0.735647439956665,242608,6.809182643890381,866233,4708,10.061932563781738,"[10, 50, 6, 4, 25]"
Off,On,On,On,On,On,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,0.09622478485107422,0.667945384979248,245624,6.761622428894043,866233,4708,10.033896207809448,"[10, 50, 6, 4, 25]"
On,On,Off,On,Off,Off,Off,On,On,On,On,Off,On,Off,On,Off,On,Off,On,On,0.0909731388092041,0.6670706272125244,246776,6.750766754150391,866233,4708,9.921128988265991,"[10, 50, 6, 4, 25]"
On,Off,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,0.08243942260742188,1.5477817058563232,523192,34.08243370056152,2152160,10605,38.186197996139526,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,Off,On,On,0.07906556129455566,0.7060582637786865,242608,6.776611089706421,866233,4708,10.074052810668945,"[10, 50, 6, 4, 25]"
On,On,Off,On,Off,On,Off,Off,On,On,On,On,On,On,On,On,Off,Off,Off,Off,0.11304354667663574,0.7199146747589111,241456,6.750476121902466,866233,4708,10.027601480484009,"[10, 50, 6, 4, 25]"
On,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,On,On,On,Off,0.08947062492370605,0.6812787055969238,246776,6.771613359451294,866233,4708,10.094284534454346,"[10, 50, 6, 4, 25]"
Off,On,On,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,On,On,On,Off,Off,Off,0.09853410720825195,0.6893203258514404,242608,6.785480976104736,866233,4708,10.097570180892944,"[10, 50, 6, 4, 25]"
