ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,0.09273719787597656,0.47031426429748535,241944,2.2825186252593994,356663,1676,5.527166366577148,"[10, 50, 6, 4, 5]"
On,Off,On,On,On,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,0.09859514236450195,0.41327643394470215,241944,2.2304437160491943,356663,1676,5.227017164230347,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,0.08270454406738281,0.40740060806274414,236416,2.2649359703063965,356663,1676,5.182618856430054,"[10, 50, 6, 4, 5]"
On,Off,On,Off,On,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,0.08581113815307617,0.42620372772216797,241944,2.1807351112365723,356663,1676,5.154034376144409,"[10, 50, 6, 4, 5]"
Off,On,Off,On,Off,Off,On,On,On,On,Off,On,On,Off,On,On,On,Off,Off,On,0.10059452056884766,0.41115689277648926,237848,2.245776414871216,356663,1676,5.113896369934082,"[10, 50, 6, 4, 5]"
Off,On,On,On,Off,On,Off,Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,On,0.06901693344116211,0.39801597595214844,240512,2.2430827617645264,356663,1676,5.159001350402832,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,On,On,On,On,On,On,On,0.09073662757873535,0.397855281829834,237848,2.2398886680603027,356663,1676,5.117322683334351,"[10, 50, 6, 4, 5]"
On,On,Off,On,Off,On,Off,On,Off,On,On,On,Off,On,On,On,On,On,On,On,0.09098029136657715,0.4205443859100342,237848,2.2206950187683105,356663,1676,5.114720821380615,"[10, 50, 6, 4, 5]"
Off,On,On,On,Off,On,Off,Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,On,0.09170961380004883,1.436922550201416,472056,4.288202524185181,828309,4503,8.279464483261108,"[10, 50, 6, 4, 10]"
Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,0.09868979454040527,1.4437682628631592,467960,4.2752227783203125,828309,4503,8.224933862686157,"[10, 50, 6, 4, 10]"
