ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,Off,On,On,On,On,Off,On,Off,On,Off,On,On,On,Off,Off,On,On,Off,0.08325934410095215,5.629626035690308,1252968,34.774240016937256,2152160,10605,44.1588773727417,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,0.08847498893737793,5.507080078125,1248872,34.68815898895264,2152160,10605,42.741323709487915,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,On,0.08850336074829102,5.516809701919556,1255640,34.65518546104431,2152160,10605,42.6939115524292,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,On,Off,On,0.1128847599029541,5.552160978317261,1251544,34.8289897441864,2152160,10605,43.03889298439026,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,On,On,Off,On,On,On,Off,0.10233521461486816,5.4761364459991455,1252968,34.69622731208801,2152160,10605,42.69084358215332,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,On,On,On,On,On,Off,Off,Off,Off,On,On,Off,On,0.08865761756896973,5.507075786590576,1252968,34.79545283317566,2152160,10605,42.79544401168823,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,Off,On,On,On,Off,On,Off,Off,Off,On,Off,On,Off,0.09095883369445801,5.50267767906189,1252968,34.7256600856781,2152160,10605,42.732563734054565,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,Off,0.0902712345123291,5.497108221054077,1251544,34.81400680541992,2152160,10605,42.779029846191406,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,On,0.0980081558227539,5.544264793395996,1248872,34.83431839942932,2152160,10605,43.024516344070435,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,Off,Off,On,0.08749079704284668,5.511571645736694,1251544,34.74149537086487,2152160,10605,42.8306200504303,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,Off,On,Off,On,Off,On,On,On,Off,Off,On,On,Off,0.08272147178649902,0.1974506378173828,35584,0.10198473930358887,18095,212,2.7998764514923096,"[80, 10, 3, 1, 5]"
On,On,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,0.0970609188079834,0.18436956405639648,31488,0.10735797882080078,18095,212,2.830183982849121,"[80, 10, 3, 1, 5]"
Off,Off,On,On,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,On,0.07966232299804688,0.1739330291748047,34152,0.08536028861999512,18095,212,2.7402987480163574,"[80, 10, 3, 1, 5]"
