inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,20,1,4,35,0.6121212121212121,4.017290472984314,0
50,25,1,2,10,0.41818181818181815,2.7693096876144407,0
50,25,1,2,20,0.5878787878787878,2.7717942714691164,0
60,20,2,2,5,0.17575757575757575,2.786196732521057,1
50,10,1,2,10,0.29696969696969694,2.8455477476119997,1
60,20,2,4,35,0.33333333333333326,4.750331020355224,1
80,10,3,1,20,0.29696969696969694,2.824323320388794,1
60,20,1,3,10,-0.19999999999999998,2.8102570295333864,2
90,35,1,3,15,0.24848484848484845,2.9029153108596804,2
80,10,3,1,5,0.12727272727272726,2.821939396858215,2
