threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.9030303030303028,20.09891543388367,0
8,35,35,True,0.9151515151515152,35.116429042816165,0
8,50,40,True,0.9393939393939393,40.11910750865936,0
8,15,45,True,0.9393939393939393,45.09517047405243,0
8,40,55,True,0.9999999999999999,55.120379662513734,0
8,35,10,True,0.8545454545454544,10.067359137535096,0
8,25,55,True,0.9636363636363635,55.107191872596744,0
8,35,25,True,0.8909090909090909,25.118687653541564,1
8,45,60,True,0.9878787878787878,66.22780711650849,1
8,15,60,True,0.8545454545454544,60.09180808067322,2
