inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,25,1,1,35,0.19999999999999998,2.6740209817886353,0
90,25,1,1,10,-0.01818181818181818,2.6607169628143312,0
80,25,1,1,10,0.1515151515151515,2.669985556602478,0
60,25,1,1,35,0.5151515151515151,2.695259428024292,0
50,25,1,3,5,-0.2121212121212121,2.6503087282180786,0
70,25,1,3,35,0.04242424242424241,2.6778375625610353,1
80,10,1,3,10,0.24848484848484845,2.70808744430542,1
70,10,1,1,15,0.23636363636363633,2.6962536811828612,1
70,25,1,1,20,-0.6363636363636362,2.650865888595581,1
60,25,1,3,35,-0.43030303030303024,2.692633581161499,2
