inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,25,1,1,20,-0.6363636363636362,2.650865888595581,0
60,35,3,1,25,0.10303030303030303,2.8200282573699953,0
60,10,1,3,10,0.006060606060606061,2.731706714630127,0
60,15,1,3,35,0.09090909090909088,3.0536260843276977,1
90,15,2,2,15,-0.43030303030303024,2.8306142807006838,1
80,5,2,3,35,-0.01818181818181818,3.296112370491028,2
60,35,3,4,25,-0.16363636363636364,3.540268349647522,3
80,20,1,4,35,-0.09090909090909088,3.8895232915878295,3
50,15,3,3,35,-0.13939393939393938,4.030269932746887,4
70,25,2,1,35,-1,73.48695619106293,5
