ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,Off,Off,On,On,Off,On,On,Off,Off,On,On,Off,On,On,On,Off,On,0.09541726112365723,5.5871922969818115,1248872,34.809476375579834,2152160,10605,43.047987937927246,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,0.09954190254211426,5.534633159637451,1252968,34.661670446395874,2152160,10605,42.74163031578064,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,0.08369565010070801,5.482361316680908,1248872,34.856433629989624,2152160,10605,42.836015462875366,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,On,On,On,Off,On,On,Off,Off,On,Off,On,Off,Off,0.07355523109436035,5.494155168533325,1248872,34.83089590072632,2152160,10605,42.80767345428467,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,On,Off,On,0.08978509902954102,5.488157272338867,1255640,34.855011224746704,2152160,10605,42.716538190841675,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,0.0805823802947998,5.498698472976685,1255640,34.795867919921875,2152160,10605,42.73166632652283,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,On,On,Off,On,On,On,Off,Off,On,On,Off,Off,On,Off,0.08484601974487305,5.466621160507202,1248872,34.852946281433105,2152160,10605,42.793721437454224,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,On,On,0.07344555854797363,5.508467674255371,1252968,34.72488498687744,2152160,10605,42.75305938720703,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,On,Off,Off,Off,Off,On,On,On,On,On,Off,On,On,0.08650374412536621,5.525554418563843,1251544,34.87711000442505,2152160,10605,42.90638208389282,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,Off,Off,0.07155013084411621,5.482489824295044,1252968,34.811248779296875,2152160,10605,42.73914432525635,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,Off,On,On,Off,Off,On,On,Off,On,On,On,Off,On,0.0,0,0,0,0,0,73.2414562702179,"[70, 25, 2, 1, 35]"
On,On,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,0.0,0,0,0,0,0,73.08731722831726,"[70, 25, 2, 1, 35]"
On,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,0.0,0,0,0,0,0,73.22605967521667,"[70, 25, 2, 1, 35]"
Off,On,On,Off,Off,On,On,On,On,On,Off,On,On,Off,Off,On,Off,On,Off,Off,0.0,0,0,0,0,0,74.07757234573364,"[70, 25, 2, 1, 35]"
Off,Off,Off,Off,On,On,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,On,Off,On,0.0,0,0,0,0,0,73.09547352790833,"[70, 25, 2, 1, 35]"
