fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,On,On,On,Off,On,Off,On,On,On,Off,Off,On,On,Off,On,On,On,Off,0.07776212692260742,1.6976442337036133,523192,34.31771159172058,2152160,10605,39.818004846572876,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,On,On,On,Off,On,On,Off,0.116302490234375,1.5125517845153809,513704,34.11369967460632,2152160,10605,38.409679651260376,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,Off,Off,On,0.09284782409667969,1.5332365036010742,515000,34.04877495765686,2152160,10605,38.28740406036377,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,On,On,On,On,Off,On,On,On,On,On,On,On,Off,On,0.09208488464355469,1.6182825565338135,523384,34.05559301376343,2152160,10605,38.51018285751343,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,On,Off,0.09723925590515137,1.5308122634887695,523192,34.13247728347778,2152160,10605,38.371673345565796,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,Off,On,Off,Off,Off,On,On,On,On,On,On,On,On,Off,0.0916140079498291,1.5187158584594727,515192,34.055110692977905,2152160,10605,38.41794276237488,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,0.10140776634216309,1.5603241920471191,522088,34.07731890678406,2152160,10605,38.3706579208374,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,Off,On,On,On,Off,On,Off,0.09591817855834961,1.4905281066894531,515192,34.00487947463989,2152160,10605,38.263418674468994,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,On,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,On,0.07723760604858398,1.585644006729126,513896,34.08454179763794,2152160,10605,38.242411851882935,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,0.09036946296691895,1.5279691219329834,513896,34.01073217391968,2152160,10605,38.23320698738098,"[10, 50, 6, 4, 50]"
