fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,0.06843709945678711,2.8018391132354736,"[80, 5, 1, 1, 5]",0.5151515151515151
On,On,Off,Off,On,On,Off,On,On,Off,Off,Off,On,On,Off,On,On,On,Off,On,0.06986379623413086,2.888672113418579,"[80, 5, 1, 1, 5]",0.5151515151515151
On,Off,Off,Off,On,On,Off,On,On,On,Off,Off,On,Off,Off,On,On,On,On,On,0.07114839553833008,2.7426068782806396,"[80, 5, 1, 1, 5]",0.5151515151515151
Off,On,On,Off,Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,Off,Off,Off,0.07140088081359863,2.813835859298706,"[80, 5, 1, 1, 5]",0.5151515151515151
Off,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,On,On,On,Off,On,0.07183670997619629,2.800105333328247,"[80, 5, 1, 1, 5]",0.5151515151515151
Off,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,On,Off,Off,On,On,On,Off,On,0.07210826873779297,2.750793695449829,"[80, 5, 1, 1, 5]",0.5151515151515151
On,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,On,0.07259488105773926,2.759774923324585,"[80, 5, 1, 1, 5]",0.5151515151515151
Off,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,Off,On,Off,0.07273149490356445,2.8096280097961426,"[80, 5, 1, 1, 5]",0.5151515151515151
On,On,Off,Off,On,On,Off,On,On,On,Off,Off,On,Off,Off,On,On,On,On,On,0.07280135154724121,2.7908356189727783,"[80, 5, 1, 1, 5]",0.5151515151515151
On,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,Off,On,On,0.07298851013183594,2.8569235801696777,"[80, 5, 1, 1, 5]",0.5151515151515151
On,Off,Off,Off,On,On,Off,On,On,On,Off,Off,On,Off,Off,On,On,On,Off,On,0.07324695587158203,2.865940570831299,"[80, 5, 1, 1, 5]",0.5151515151515151
On,On,On,Off,On,On,On,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,On,0.07400298118591309,2.7991724014282227,"[80, 5, 1, 1, 5]",0.5151515151515151
Off,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,On,On,Off,On,On,On,On,On,0.0743412971496582,2.7149953842163086,"[80, 5, 1, 1, 5]",0.5151515151515151
On,Off,Off,Off,On,On,On,On,On,Off,Off,On,On,Off,Off,On,Off,On,On,On,0.07451462745666504,2.8175981044769287,"[80, 5, 1, 1, 5]",0.5151515151515151
Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,0.07467961311340332,2.8121206760406494,"[80, 5, 1, 1, 5]",0.5151515151515151
On,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,On,On,On,0.07489156723022461,2.865386962890625,"[80, 5, 1, 1, 5]",0.5151515151515151
Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,On,Off,On,Off,0.07542252540588379,2.7457993030548096,"[80, 5, 1, 1, 5]",0.5151515151515151
On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,0.0754392147064209,2.8086628913879395,"[80, 5, 1, 1, 5]",0.5151515151515151
On,On,On,Off,On,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,On,0.07554197311401367,2.7196359634399414,"[80, 5, 1, 1, 5]",0.5151515151515151
On,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,Off,On,Off,Off,On,On,0.07557916641235352,2.8008978366851807,"[80, 5, 1, 1, 5]",0.5151515151515151
