time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,20,35000,4,0.5,0.7939393939393938,60.84117455482483,0
40,25,40000,4,0.5,0.7696969696969697,53.91343069076538,0
30,20,20000,10,0.5,0.29696969696969694,40.45456988811493,0
50,30,10000,6,0.5,0.6606060606060605,57.82264516353607,1
45,45,30000,6,0.5,0.6,65.89047532081604,2
50,35,20000,6,0.5,0.3696969696969697,62.922825765609744,2
40,30,50000,10,0.5,0.33333333333333326,68.79496233463287,3
30,45,45000,10,0.5,0.13939393939393938,67.95463428497314,3
55,30,45000,6,0.5,0.05454545454545454,76.46676731109619,4
50,35,40000,10,0.5,-0.01818181818181818,76.16918754577637,4
