time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,20,35000,4,0.5,0.7939393939393938,60.84117455482483,0
40,25,40000,4,0.5,0.7696969696969697,53.91343069076538,0
30,20,20000,10,0.5,0.29696969696969694,40.45456988811493,0
30,20,35000,4,0.5,0.6121212121212121,40.924590945243835,0
50,25,20000,4,0.5,0.7939393939393938,58.9030695438385,0
30,45,40000,4,0.6,0.6848484848484848,52.41071619987488,0
30,40,20000,10,0.5,0.309090909090909,47.36171624660492,1
40,25,40000,10,0.5,0.6606060606060605,59.63118495941162,1
40,25,40000,4,0.9,0.5393939393939393,53.86721756458282,1
40,30,10000,6,0.5,0.34545454545454546,47.97026426792145,1
