ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,0.08206462860107422,5.6467859745025635,1251544,34.85119676589966,2152160,10605,44.24335837364197,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,On,On,Off,Off,On,0.08620595932006836,5.498862266540527,1248872,34.70511269569397,2152160,10605,42.76109528541565,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,0.09318971633911133,5.489791393280029,1251544,34.81180167198181,2152160,10605,42.82657265663147,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,On,Off,0.07068872451782227,5.492522478103638,1252968,34.822996616363525,2152160,10605,42.82979989051819,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,On,On,Off,Off,On,Off,Off,On,Off,On,On,On,On,On,0.08969926834106445,5.480844020843506,1248872,34.719011306762695,2152160,10605,42.765185594558716,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,Off,On,Off,On,On,On,On,On,Off,On,On,Off,Off,0.09329056739807129,5.5298638343811035,1252968,34.660813093185425,2152160,10605,42.75342130661011,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,Off,0.11270976066589355,5.534979820251465,1252968,34.67192220687866,2152160,10605,42.837379455566406,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,0.08899664878845215,5.54960298538208,1252968,34.8359489440918,2152160,10605,43.042540550231934,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,On,On,Off,0.08840751647949219,5.4740612506866455,1248872,34.80067300796509,2152160,10605,42.81807732582092,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,On,0.08170342445373535,5.502236604690552,1255640,34.81224346160889,2152160,10605,42.906625747680664,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,0.08706259727478027,0.22467470169067383,58880,0.21163296699523926,58510,736,3.0362346172332764,"[60, 10, 3, 4, 5]"
Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,On,On,Off,Off,On,0.08889174461364746,0.20145821571350098,60304,0.19762825965881348,58510,736,2.949925422668457,"[60, 10, 3, 4, 5]"
Off,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,0.07993865013122559,0.2054283618927002,58880,0.18339157104492188,58510,736,2.948730945587158,"[60, 10, 3, 4, 5]"
On,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,On,Off,0.09110760688781738,0.1907346248626709,64400,0.18809986114501953,58510,736,2.9463751316070557,"[60, 10, 3, 4, 5]"
On,On,Off,Off,On,Off,On,On,Off,Off,On,Off,Off,On,Off,On,On,On,On,On,0.09941291809082031,0.22912335395812988,60304,0.1919095516204834,58510,736,2.979905128479004,"[60, 10, 3, 4, 5]"
On,Off,On,On,On,Off,On,Off,On,Off,On,On,On,On,On,Off,On,On,Off,Off,0.0878138542175293,0.22465300559997559,64400,0.19272351264953613,58510,736,2.970553159713745,"[60, 10, 3, 4, 5]"
On,On,On,Off,On,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,Off,0.08592033386230469,0.22094941139221191,64400,0.19368791580200195,58510,736,3.083733558654785,"[60, 10, 3, 4, 5]"
Off,On,On,Off,On,On,On,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,0.07668757438659668,0.20928955078125,64400,0.19631671905517578,58510,736,3.0125133991241455,"[60, 10, 3, 4, 5]"
On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,On,On,Off,0.08167481422424316,0.21746540069580078,60304,0.2053210735321045,58510,736,2.8897972106933594,"[60, 10, 3, 4, 5]"
Off,Off,On,On,Off,On,Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,On,0.09666562080383301,0.22286701202392578,62976,0.17635488510131836,58510,736,3.0239858627319336,"[60, 10, 3, 4, 5]"
Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,0.09430050849914551,0.2599949836730957,92328,0.3025703430175781,134827,871,3.1050212383270264,"[50, 35, 2, 2, 25]"
