fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,0.08411812782287598,0.36344218254089355,140424,2.2165253162384033,356663,1676,5.708806753158569,"[10, 50, 6, 4, 5]"
On,On,Off,On,On,On,Off,Off,On,On,Off,Off,On,On,On,Off,On,On,On,Off,0.08519792556762695,0.24735498428344727,145520,2.1037018299102783,356663,1676,4.914517641067505,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,On,On,On,On,Off,Off,On,Off,Off,On,Off,Off,On,On,On,On,0.09293913841247559,0.25532031059265137,141496,2.13029146194458,356663,1676,5.004086017608643,"[10, 50, 6, 4, 5]"
On,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,Off,0.0890040397644043,0.2679407596588135,144448,2.1210339069366455,356663,1676,5.0148890018463135,"[10, 50, 6, 4, 5]"
Off,On,Off,On,On,Off,On,Off,Off,On,Off,On,On,On,On,On,On,Off,On,Off,0.07373356819152832,0.24533486366271973,145520,2.1290698051452637,356663,1676,4.9163501262664795,"[10, 50, 6, 4, 5]"
On,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,On,0.09611725807189941,0.3085324764251709,141424,2.1272871494293213,356663,1676,4.970846176147461,"[10, 50, 6, 4, 5]"
On,Off,On,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,On,Off,Off,0.07536816596984863,0.267911434173584,140352,2.1299710273742676,356663,1676,5.0252110958099365,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,On,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,On,Off,On,0.0850527286529541,0.26008009910583496,141424,2.127573013305664,356663,1676,4.950783967971802,"[10, 50, 6, 4, 5]"
Off,On,Off,On,On,Off,On,Off,Off,On,Off,On,On,On,On,On,On,Off,On,Off,0.09061694145202637,0.7019720077514648,207208,4.1469666957855225,828309,4503,7.505849838256836,"[10, 50, 6, 4, 10]"
On,Off,On,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,On,Off,Off,0.09028220176696777,0.7468507289886475,205976,4.118582487106323,828309,4503,7.5306055545806885,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,0.08994841575622559,0.7405893802642822,206008,4.137398719787598,828309,4503,7.448838949203491,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,On,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,On,Off,On,0.08394718170166016,0.7007451057434082,207208,4.128182888031006,828309,4503,7.41077733039856,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,On,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,On,Off,On,0.08588004112243652,0.7369365692138672,242608,6.793454885482788,866233,4708,10.018633365631104,"[10, 50, 6, 4, 25]"
Off,Off,On,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,0.07744455337524414,0.7378706932067871,241528,6.761743783950806,866233,4708,10.116748571395874,"[10, 50, 6, 4, 25]"
Off,Off,On,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,0.08829569816589355,1.5142920017242432,513896,34.09175443649292,2152160,10605,38.135204553604126,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,0.10486149787902832,0.717404842376709,207208,4.147130489349365,828309,4503,7.6630799770355225,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,On,Off,Off,On,On,On,On,On,On,On,Off,Off,Off,Off,Off,On,0.08054447174072266,0.7124817371368408,206008,4.123133659362793,828309,4503,7.42883038520813,"[10, 50, 6, 4, 10]"
Off,On,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,0.09854912757873535,0.7241899967193604,207208,4.130796194076538,828309,4503,7.543976306915283,"[10, 50, 6, 4, 10]"
On,Off,On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,0.07998323440551758,0.7390141487121582,205976,4.141346454620361,828309,4503,7.4599010944366455,"[10, 50, 6, 4, 10]"
Off,On,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,0.09832572937011719,0.7355530261993408,205976,4.136155128479004,828309,4503,7.501039981842041,"[10, 50, 6, 4, 10]"
On,Off,On,Off,On,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,On,On,On,Off,0.0872802734375,0.7659358978271484,207208,4.131251335144043,828309,4503,7.437079906463623,"[10, 50, 6, 4, 10]"
On,Off,On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,0.09139561653137207,0.7544593811035156,241456,6.791674852371216,866233,4708,10.116007804870605,"[10, 50, 6, 4, 25]"
On,Off,Off,Off,On,Off,Off,On,On,On,On,On,On,On,Off,Off,Off,Off,Off,On,0.08695578575134277,0.7028412818908691,241528,6.769033193588257,866233,4708,10.019425868988037,"[10, 50, 6, 4, 25]"
On,Off,On,Off,On,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,On,On,On,Off,0.09189605712890625,0.6732592582702637,242608,6.76826286315918,866233,4708,10.082005500793457,"[10, 50, 6, 4, 25]"
On,Off,Off,Off,On,Off,Off,On,On,On,On,On,On,On,Off,Off,Off,Off,Off,On,0.09920024871826172,1.468200922012329,513896,34.126352071762085,2152160,10605,38.20428228378296,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,Off,On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,0.07257795333862305,0.7114124298095703,241456,6.792661905288696,866233,4708,10.005048513412476,"[10, 50, 6, 4, 25]"
On,Off,On,Off,On,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,0.10442876815795898,0.7128441333770752,241528,6.7716803550720215,866233,4708,10.117942571640015,"[10, 50, 6, 4, 25]"
Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,0.07679462432861328,0.6938815116882324,241456,6.7615439891815186,866233,4708,10.035494327545166,"[10, 50, 6, 4, 25]"
Off,On,Off,On,On,On,On,On,Off,On,Off,On,On,On,Off,On,Off,On,On,Off,0.10200834274291992,0.7436561584472656,245624,6.746459484100342,866233,4708,10.154067277908325,"[10, 50, 6, 4, 25]"
On,Off,On,Off,On,On,Off,Off,On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,0.08913469314575195,1.4622886180877686,513704,34.1795928478241,2152160,10605,38.153586626052856,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,0.09219980239868164,1.4915282726287842,521896,34.09270191192627,2152160,10605,38.20269155502319,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,On,On,On,On,Off,Off,Off,0.1004035472869873,1.5036780834197998,523192,34.14168167114258,2152160,10605,38.18018984794617,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,0.08349156379699707,1.5050508975982666,515000,34.074445962905884,2152160,10605,38.16381335258484,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,On,Off,On,On,On,On,On,Off,Off,On,On,Off,On,0.08431053161621094,1.4837653636932373,523384,34.116178035736084,2152160,10605,38.28028345108032,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,0.10892891883850098,1.5505001544952393,515000,34.130290031433105,2152160,10605,38.43231654167175,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,0.08454012870788574,0.31375598907470703,140424,2.095715045928955,356663,1676,4.943476676940918,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,Off,Off,Off,On,Off,On,On,On,On,On,On,Off,On,On,Off,On,0.09876441955566406,0.2495260238647461,141496,2.074401378631592,356663,1676,4.88411545753479,"[10, 50, 6, 4, 5]"
On,On,On,On,On,On,On,Off,On,Off,Off,On,On,On,On,On,Off,On,Off,On,0.08903694152832031,0.2721076011657715,144448,2.0925068855285645,356663,1676,4.9535229206085205,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,0.08518791198730469,0.2647733688354492,145520,2.0896267890930176,356663,1676,4.927281379699707,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,0.08360409736633301,0.2563009262084961,140352,2.0814614295959473,356663,1676,4.935201406478882,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,On,Off,On,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,On,0.09113073348999023,0.2583777904510498,141424,2.085954427719116,356663,1676,4.952971696853638,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,On,Off,On,Off,On,On,On,Off,Off,On,On,Off,On,On,On,On,0.08932948112487793,0.2666923999786377,145520,2.1000547409057617,356663,1676,5.063392162322998,"[10, 50, 6, 4, 5]"
On,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,On,0.09210586547851562,0.25374269485473633,144448,2.0829668045043945,356663,1676,4.8841822147369385,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,0.08518242835998535,0.7144656181335449,205976,4.1437153816223145,828309,4503,7.405411243438721,"[10, 50, 6, 4, 10]"
On,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,0.0892343521118164,0.7600462436676025,206008,4.1527345180511475,828309,4503,7.552648067474365,"[10, 50, 6, 4, 10]"
Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,0.0934758186340332,0.7361440658569336,207208,4.15865683555603,828309,4503,7.419390439987183,"[10, 50, 6, 4, 10]"
On,On,On,On,On,On,On,Off,On,Off,Off,On,On,On,On,On,Off,On,Off,On,0.08333277702331543,0.7479662895202637,205976,4.145330190658569,828309,4503,7.550829887390137,"[10, 50, 6, 4, 10]"
On,On,On,On,On,On,On,Off,On,Off,Off,On,On,On,On,On,Off,On,Off,On,0.0776669979095459,0.7248141765594482,241456,6.782952785491943,866233,4708,10.156449794769287,"[10, 50, 6, 4, 25]"
Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,0.08073949813842773,0.7280840873718262,241456,6.776398181915283,866233,4708,10.162227869033813,"[10, 50, 6, 4, 25]"
On,On,On,On,On,On,On,Off,On,Off,Off,On,On,On,On,On,Off,On,Off,On,0.09484219551086426,1.4682822227478027,521896,34.15404438972473,2152160,10605,38.20914363861084,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,Off,On,On,0.07869672775268555,0.7564370632171631,205976,4.143632650375366,828309,4503,7.4401538372039795,"[10, 50, 6, 4, 10]"
On,On,On,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,0.08500170707702637,0.7506277561187744,207240,4.137016534805298,828309,4503,7.473260402679443,"[10, 50, 6, 4, 10]"
On,On,On,Off,On,On,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,Off,0.09207844734191895,0.7131552696228027,207208,4.118141174316406,828309,4503,7.470907926559448,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,0.08204078674316406,0.7196836471557617,205976,4.132858037948608,828309,4503,7.486699819564819,"[10, 50, 6, 4, 10]"
Off,Off,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,0.09717416763305664,0.7740719318389893,206008,4.132803678512573,828309,4503,7.4892418384552,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,0.08963251113891602,0.7523291110992432,205976,4.139676332473755,828309,4503,7.399592161178589,"[10, 50, 6, 4, 10]"
Off,Off,Off,On,On,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,Off,On,On,0.08193063735961914,0.6796493530273438,241456,6.792881965637207,866233,4708,10.120086669921875,"[10, 50, 6, 4, 25]"
Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,0.09585928916931152,0.6728730201721191,241456,6.767993211746216,866233,4708,10.07570481300354,"[10, 50, 6, 4, 25]"
On,On,On,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,0.09249758720397949,0.698070764541626,242680,6.768376111984253,866233,4708,10.048990249633789,"[10, 50, 6, 4, 25]"
Off,Off,Off,On,On,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,Off,On,On,0.10144329071044922,1.5373046398162842,521896,34.09130311012268,2152160,10605,38.20571041107178,"[10, 50, 6, 4, 50]"
