inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,20,2,4,5,0.6121212121212121,2.8327219009399416,0
90,35,1,3,5,0.34545454545454546,2.8067782402038572,0
90,20,2,2,5,0.5393939393939393,2.818773078918457,0
90,20,3,2,5,-0.04242424242424241,2.8031861066818236,0
90,15,1,4,15,0.38181818181818183,2.947084093093872,1
90,10,2,2,15,0.28484848484848485,2.8992331266403197,1
90,10,2,2,5,0.11515151515151514,2.8537362098693846,1
60,10,3,1,5,0.11515151515151514,2.8227189064025877,1
90,20,1,4,5,0.16363636363636364,2.876492071151733,1
90,15,1,2,5,0.06666666666666665,2.8276965856552123,2
