inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,20,2,4,5,0.6121212121212121,2.8327219009399416,0
90,35,1,3,5,0.34545454545454546,2.8067782402038572,0
90,15,1,4,15,0.38181818181818183,2.947084093093872,1
90,10,2,2,15,0.28484848484848485,2.8992331266403197,1
90,10,2,2,5,0.11515151515151514,2.8537362098693846,1
60,10,3,1,5,0.11515151515151514,2.8227189064025877,1
90,15,1,2,5,0.06666666666666665,2.8276965856552123,2
70,15,3,4,25,0.28484848484848485,5.554354953765869,2
60,15,3,3,35,0.28484848484848485,4.168499255180359,2
90,10,3,3,10,0.07878787878787878,3.0915886640548704,2
