inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,20,2,4,5,0.6121212121212121,2.8327219009399416,0
80,25,1,2,5,-0.2727272727272727,2.8304857492446898,0
90,15,1,4,15,0.38181818181818183,2.947084093093872,1
90,10,2,2,15,0.28484848484848485,2.8992331266403197,1
70,15,3,4,25,0.28484848484848485,5.554354953765869,2
90,25,2,3,5,-0.11515151515151514,3.0149324417114256,2
80,5,3,4,35,-0.13939393939393938,5.490860223770142,3
60,10,3,3,10,-0.6484848484848483,3.083436703681946,3
80,15,3,4,25,-0.38181818181818183,5.598064684867859,4
90,10,1,3,25,-1,73.86874260902405,5
