innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
105,334860978,458,948282244,37377795,757663860,72389,483283384,2,31,12350979584,28913,2662127677,52,37783268,noblob,3749,8500755,68,386446,373.9,246.95210242271423,"[180, 50, 100000, 4, 0.5]",62.18777656555176,180.1017735004425,1.0149283409118652
376,821871687,11625,769066944,23568568,968593272,106034,217794445,0,51,15381019563,3822,3418204964,40,124605222,minimal,7054,34331369,16,532994,266.85,245.42636060714722,"[180, 50, 100000, 4, 0.5]",60.91210961341858,180.12092804908752,1.3079607486724854
250,13496539,36788,973440740,104825592,674033811,92411,673591624,1,78,14577351637,17680,130792657,67,20102798,full,5423,102519696,45,761262,229.35,248.91968703269958,"[180, 50, 100000, 4, 0.5]",63.88151502609253,180.10188221931458,1.824037790298462
812,867043441,6555,690103264,79958647,319474185,80720,901086849,1,2,14495180592,25919,1381788490,92,90914266,minimal,1800,132662749,71,65558,254.09,242.08866333961487,"[180, 50, 100000, 4, 0.5]",56.92178511619568,180.12033915519714,1.9380760192871094
707,720746699,29578,295467233,61316774,388922037,126017,66483905,1,65,10939679723,8992,708131731,118,97723963,full,9566,88580745,24,171411,228.57,250.08645272254944,"[180, 50, 100000, 4, 0.5]",64.65363836288452,180.1270637512207,2.1951279640197754
576,192421348,15826,93661081,48554204,488819187,56691,548837706,2,21,13383479941,13200,3765433968,9,57783265,noblob,208,57526915,81,423169,259.63,250.66587591171265,"[180, 50, 100000, 4, 0.5]",66.10784983634949,180.13077116012573,1.3381459712982178
651,443347618,19273,460589431,119207452,193653882,11481,1043150719,2,93,11374309011,22760,1252033436,16,12589932,noblob,2150,13688944,53,811522,263.49,254.95478701591492,"[180, 50, 100000, 4, 0.5]",70.40104103088379,180.11476397514343,1.3543591499328613
25,995176612,24392,608897876,6260181,577764596,20477,182519032,0,14,10580780529,11821,4243150084,87,42749154,full,4662,117461809,98,237661,258.89,260.764502286911,"[180, 50, 100000, 4, 0.5]",76.20831513404846,180.1556739807129,1.2968966960906982
999,245080469,34559,406894834,128585974,40305714,35580,375031549,0,87,12630332850,20823,1973432366,110,115858097,full,7678,50272883,36,667184,256.74,260.40507650375366,"[180, 50, 100000, 4, 0.5]",75.95557904243469,180.11867928504944,1.2512335777282715
431,555329909,20739,159433326,87998165,960890344,45305,795041045,1,46,13912373320,2406,2308645168,30,76803069,minimal,8780,77166903,4,948176,216.84,251.02382898330688,"[180, 50, 100000, 4, 0.5]",65.7989890575409,180.11050963401794,2.0191025733947754
105,334860978,458,948282244,37377795,757663860,72389,483283384,2,31,12350979584,28913,2662127677,52,37783268,noblob,3749,8500755,68,386446,301.59,60.2571804523468,"[40, 20, 35000, 8, 0.5]",16.543529510498047,40.22830581665039,0.39726805686950684
376,821871687,11625,769066944,23568568,968593272,106034,217794445,0,51,15381019563,3822,3418204964,40,124605222,minimal,7054,34331369,16,532994,296.81,58.40873312950134,"[40, 20, 35000, 8, 0.5]",14.81755256652832,40.18577694892883,0.30392956733703613
250,13496539,36788,973440740,104825592,674033811,92411,673591624,1,78,14577351637,17680,130792657,67,20102798,full,5423,102519696,45,761262,294.1,60.640634298324585,"[40, 20, 35000, 8, 0.5]",16.837180852890015,40.19147849082947,0.5101287364959717
812,867043441,6555,690103264,79958647,319474185,80720,901086849,1,2,14495180592,25919,1381788490,92,90914266,minimal,1800,132662749,71,65558,280.87,59.45332145690918,"[40, 20, 35000, 8, 0.5]",15.69544529914856,40.175241470336914,0.50010085105896
707,720746699,29578,295467233,61316774,388922037,126017,66483905,1,65,10939679723,8992,708131731,118,97723963,full,9566,88580745,24,171411,294.23,60.059906244277954,"[40, 20, 35000, 8, 0.5]",16.3424391746521,40.16289734840393,0.45940518379211426
576,192421348,15826,93661081,48554204,488819187,56691,548837706,2,21,13383479941,13200,3765433968,9,57783265,noblob,208,57526915,81,423169,294.48,59.330312728881836,"[40, 20, 35000, 8, 0.5]",15.624863147735596,40.16322612762451,0.45780229568481445
651,443347618,19273,460589431,119207452,193653882,11481,1043150719,2,93,11374309011,22760,1252033436,16,12589932,noblob,2150,13688944,53,811522,288.27,60.18911170959473,"[40, 20, 35000, 8, 0.5]",16.420149564743042,40.22462272644043,0.4370131492614746
25,995176612,24392,608897876,6260181,577764596,20477,182519032,0,14,10580780529,11821,4243150084,87,42749154,full,4662,117461809,98,237661,298.17,58.398690938949585,"[40, 20, 35000, 8, 0.5]",14.619954109191895,40.220458984375,0.4590590000152588
999,245080469,34559,406894834,128585974,40305714,35580,375031549,0,87,12630332850,20823,1973432366,110,115858097,full,7678,50272883,36,667184,304.29,58.636306047439575,"[40, 20, 35000, 8, 0.5]",14.85403323173523,40.237208127975464,0.4583618640899658
431,555329909,20739,159433326,87998165,960890344,45305,795041045,1,46,13912373320,2406,2308645168,30,76803069,minimal,8780,77166903,4,948176,283.96,64.97545504570007,"[40, 20, 35000, 8, 0.5]",21.025146007537842,40.25419521331787,0.5931453704833984
105,334860978,458,948282244,37377795,757663860,72389,483283384,2,31,12350979584,28913,2662127677,52,37783268,noblob,3749,8500755,68,386446,340.34,55.49926257133484,"[30, 45, 30000, 6, 0.5]",21.391867876052856,30.195333003997803,0.8206508159637451
376,821871687,11625,769066944,23568568,968593272,106034,217794445,0,51,15381019563,3822,3418204964,40,124605222,minimal,7054,34331369,16,532994,287.06,56.98822736740112,"[30, 45, 30000, 6, 0.5]",22.591486930847168,30.340787410736084,0.9484763145446777
250,13496539,36788,973440740,104825592,674033811,92411,673591624,1,78,14577351637,17680,130792657,67,20102798,full,5423,102519696,45,761262,194.97,57.42032814025879,"[30, 45, 30000, 6, 0.5]",23.102038383483887,30.319586038589478,0.9114418029785156
812,867043441,6555,690103264,79958647,319474185,80720,901086849,1,2,14495180592,25919,1381788490,92,90914266,minimal,1800,132662749,71,65558,263.3,54.767796754837036,"[30, 45, 30000, 6, 0.5]",20.311481475830078,30.23214840888977,1.1114552021026611
707,720746699,29578,295467233,61316774,388922037,126017,66483905,1,65,10939679723,8992,708131731,118,97723963,full,9566,88580745,24,171411,265.23,57.60218954086304,"[30, 45, 30000, 6, 0.5]",23.265618801116943,30.350507020950317,0.9033935070037842
576,192421348,15826,93661081,48554204,488819187,56691,548837706,2,21,13383479941,13200,3765433968,9,57783265,noblob,208,57526915,81,423169,281.24,56.31217813491821,"[30, 45, 30000, 6, 0.5]",22.06935214996338,30.248040199279785,0.9016523361206055
651,443347618,19273,460589431,119207452,193653882,11481,1043150719,2,93,11374309011,22760,1252033436,16,12589932,noblob,2150,13688944,53,811522,288.78,56.39317274093628,"[30, 45, 30000, 6, 0.5]",21.910792112350464,30.299745798110962,1.097641944885254
25,995176612,24392,608897876,6260181,577764596,20477,182519032,0,14,10580780529,11821,4243150084,87,42749154,full,4662,117461809,98,237661,293.44,59.649025440216064,"[30, 45, 30000, 6, 0.5]",25.704671382904053,30.236063957214355,0.6286399364471436
999,245080469,34559,406894834,128585974,40305714,35580,375031549,0,87,12630332850,20823,1973432366,110,115858097,full,7678,50272883,36,667184,284.51,61.845892906188965,"[30, 45, 30000, 6, 0.5]",26.796934843063354,30.324434280395508,1.6252930164337158
431,555329909,20739,159433326,87998165,960890344,45305,795041045,1,46,13912373320,2406,2308645168,30,76803069,minimal,8780,77166903,4,948176,276.46,57.238173484802246,"[30, 45, 30000, 6, 0.5]",22.735986471176147,30.288191556930542,1.12776780128479
105,334860978,458,948282244,37377795,757663860,72389,483283384,2,31,12350979584,28913,2662127677,52,37783268,noblob,3749,8500755,68,386446,372.26,57.744091510772705,"[45, 20, 30000, 6, 0.5]",9.243525505065918,45.10583257675171,0.26970624923706055
376,821871687,11625,769066944,23568568,968593272,106034,217794445,0,51,15381019563,3822,3418204964,40,124605222,minimal,7054,34331369,16,532994,344.26,59.539424657821655,"[45, 20, 30000, 6, 0.5]",10.900670528411865,45.16955256462097,0.3705744743347168
250,13496539,36788,973440740,104825592,674033811,92411,673591624,1,78,14577351637,17680,130792657,67,20102798,full,5423,102519696,45,761262,297.8,59.796077728271484,"[45, 20, 30000, 6, 0.5]",11.182506561279297,45.12521243095398,0.4068737030029297
812,867043441,6555,690103264,79958647,319474185,80720,901086849,1,2,14495180592,25919,1381788490,92,90914266,minimal,1800,132662749,71,65558,337.53,58.90675091743469,"[45, 20, 30000, 6, 0.5]",10.299081087112427,45.06293249130249,0.43253588676452637
707,720746699,29578,295467233,61316774,388922037,126017,66483905,1,65,10939679723,8992,708131731,118,97723963,full,9566,88580745,24,171411,323.06,59.28668260574341,"[45, 20, 30000, 6, 0.5]",10.641219854354858,45.13445067405701,0.4218020439147949
576,192421348,15826,93661081,48554204,488819187,56691,548837706,2,21,13383479941,13200,3765433968,9,57783265,noblob,208,57526915,81,423169,339.42,59.95464110374451,"[45, 20, 30000, 6, 0.5]",11.43311333656311,45.122313022613525,0.3077073097229004
651,443347618,19273,460589431,119207452,193653882,11481,1043150719,2,93,11374309011,22760,1252033436,16,12589932,noblob,2150,13688944,53,811522,358.29,59.55110263824463,"[45, 20, 30000, 6, 0.5]",10.826684474945068,45.18741512298584,0.43978452682495117
25,995176612,24392,608897876,6260181,577764596,20477,182519032,0,14,10580780529,11821,4243150084,87,42749154,full,4662,117461809,98,237661,377.69,60.98695468902588,"[45, 20, 30000, 6, 0.5]",12.348453283309937,45.1816828250885,0.35411596298217773
999,245080469,34559,406894834,128585974,40305714,35580,375031549,0,87,12630332850,20823,1973432366,110,115858097,full,7678,50272883,36,667184,356.63,58.79796576499939,"[45, 20, 30000, 6, 0.5]",10.199461936950684,45.129719257354736,0.36757898330688477
431,555329909,20739,159433326,87998165,960890344,45305,795041045,1,46,13912373320,2406,2308645168,30,76803069,minimal,8780,77166903,4,948176,311.74,59.37432312965393,"[45, 20, 30000, 6, 0.5]",10.689518928527832,45.113584995269775,0.49101901054382324
105,334860978,458,948282244,37377795,757663860,72389,483283384,2,31,12350979584,28913,2662127677,52,37783268,noblob,3749,8500755,68,386446,442.78,52.054035663604736,"[45, 25, 10000, 4, 0.5]",3.562516212463379,45.10253858566284,0.27785778045654297
376,821871687,11625,769066944,23568568,968593272,106034,217794445,0,51,15381019563,3822,3418204964,40,124605222,minimal,7054,34331369,16,532994,461.2,52.206870794296265,"[45, 25, 10000, 4, 0.5]",3.6561174392700195,45.13723373413086,0.3130505084991455
250,13496539,36788,973440740,104825592,674033811,92411,673591624,1,78,14577351637,17680,130792657,67,20102798,full,5423,102519696,45,761262,372.95,53.13818836212158,"[45, 25, 10000, 4, 0.5]",4.516968727111816,45.07084369659424,0.4593474864959717
812,867043441,6555,690103264,79958647,319474185,80720,901086849,1,2,14495180592,25919,1381788490,92,90914266,minimal,1800,132662749,71,65558,414.45,52.953815937042236,"[45, 25, 10000, 4, 0.5]",4.365849018096924,45.06373929977417,0.4387338161468506
707,720746699,29578,295467233,61316774,388922037,126017,66483905,1,65,10939679723,8992,708131731,118,97723963,full,9566,88580745,24,171411,406.26,53.37588381767273,"[45, 25, 10000, 4, 0.5]",4.808603048324585,45.10789513587952,0.3675992488861084
576,192421348,15826,93661081,48554204,488819187,56691,548837706,2,21,13383479941,13200,3765433968,9,57783265,noblob,208,57526915,81,423169,439.21,52.44814944267273,"[45, 25, 10000, 4, 0.5]",3.9223952293395996,45.0782425403595,0.3503882884979248
651,443347618,19273,460589431,119207452,193653882,11481,1043150719,2,93,11374309011,22760,1252033436,16,12589932,noblob,2150,13688944,53,811522,441.67,53.14522361755371,"[45, 25, 10000, 4, 0.5]",4.630451440811157,45.095314502716064,0.33050966262817383
25,995176612,24392,608897876,6260181,577764596,20477,182519032,0,14,10580780529,11821,4243150084,87,42749154,full,4662,117461809,98,237661,445.75,52.968220949172974,"[45, 25, 10000, 4, 0.5]",4.400927782058716,45.14190721511841,0.3330824375152588
999,245080469,34559,406894834,128585974,40305714,35580,375031549,0,87,12630332850,20823,1973432366,110,115858097,full,7678,50272883,36,667184,451.67,53.0502233505249,"[45, 25, 10000, 4, 0.5]",4.5634660720825195,45.10920333862305,0.2854020595550537
431,555329909,20739,159433326,87998165,960890344,45305,795041045,1,46,13912373320,2406,2308645168,30,76803069,minimal,8780,77166903,4,948176,364.39,53.59858822822571,"[45, 25, 10000, 4, 0.5]",4.189225435256958,45.86216378211975,0.45596742630004883
105,334860978,458,948282244,37377795,757663860,72389,483283384,2,31,12350979584,28913,2662127677,52,37783268,noblob,3749,8500755,68,386446,364.84,51.704394578933716,"[40, 20, 25000, 6, 0.5]",7.793630838394165,40.098551988601685,0.699270486831665
376,821871687,11625,769066944,23568568,968593272,106034,217794445,0,51,15381019563,3822,3418204964,40,124605222,minimal,7054,34331369,16,532994,365.69,52.104755878448486,"[40, 20, 25000, 6, 0.5]",8.631702184677124,40.07645010948181,0.2955350875854492
250,13496539,36788,973440740,104825592,674033811,92411,673591624,1,78,14577351637,17680,130792657,67,20102798,full,5423,102519696,45,761262,332.85,53.18702507019043,"[40, 20, 25000, 6, 0.5]",9.53605842590332,40.101682901382446,0.42262864112854004
812,867043441,6555,690103264,79958647,319474185,80720,901086849,1,2,14495180592,25919,1381788490,92,90914266,minimal,1800,132662749,71,65558,342.09,52.44904112815857,"[40, 20, 25000, 6, 0.5]",8.892828702926636,40.083184242248535,0.3857388496398926
