time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,35,15000,6,0.6,0.7575757575757575,43.304071283340456,0
40,20,15000,4,0.5,0.9757575757575757,48.07130246162414,0
30,35,15000,6,0.5,0.8666666666666665,43.408402061462404,0
35,20,25000,4,0.5,0.9515151515151514,45.641219234466554,0
55,35,30000,6,0.5,0.9515151515151514,78.63113851547241,1
35,25,15000,4,0.5,0.7818181818181817,44.222225761413576,1
30,30,15000,10,0.5,0.8060606060606059,45.61046779155731,1
40,20,25000,6,0.5,0.9030303030303028,52.62727043628693,1
40,30,15000,4,0.7,0.8424242424242423,49.97255666255951,1
30,45,15000,10,0.6,0.9030303030303028,52.018358778953555,1
