time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,20,25000,6,0.5,0.9030303030303028,52.62727043628693,0
35,25,15000,4,0.5,0.7818181818181817,44.222225761413576,0
55,35,30000,6,0.5,0.9515151515151514,78.63113851547241,0
30,30,15000,10,0.5,0.8060606060606059,45.61046779155731,0
30,45,30000,6,0.5,0.7818181818181817,57.37162470817566,1
45,25,10000,4,0.5,0.7575757575757575,52.89392001628876,1
45,20,30000,6,0.5,0.7575757575757575,59.39380147457123,2
40,20,35000,8,0.5,0.5151515151515151,60.03496520519256,3
50,35,50000,8,0.5,0.7333333333333332,92.50866386890411,3
50,25,40000,6,0.5,0.7212121212121211,72.31186742782593,3
