inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,5,1,3,25,0.4424242424242424,2.863231897354126,0
60,10,1,1,5,0.11515151515151514,2.740884566307068,0
90,20,3,3,20,0.8060606060606059,3.80176637172699,0
80,25,1,4,35,0.35757575757575755,2.7664913654327394,0
90,25,3,2,20,0.4545454545454545,3.0124794006347657,0
80,25,1,3,35,0.0303030303030303,2.75357186794281,1
60,10,2,2,25,0.16363636363636364,2.9312334060668945,1
60,5,3,4,25,0.3696969696969697,3.801961588859558,1
50,10,2,2,10,-0.1515151515151515,2.7954880952835084,2
90,20,3,3,35,0.2727272727272727,4.019890069961548,2
