fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
Off,On,On,Off,On,On,Off,On,On,On,Off,On,On,On,Off,On,Off,On,On,On,0.06550741195678711,3.870941638946533,"[90, 20, 3, 3, 20]",0.8060606060606059
Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,On,On,Off,On,Off,On,Off,0.06628155708312988,3.8569729328155518,"[90, 20, 3, 3, 20]",0.8060606060606059
Off,Off,On,Off,Off,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,On,Off,On,0.07045364379882812,3.785390853881836,"[90, 20, 3, 3, 20]",0.8060606060606059
Off,On,On,Off,On,Off,Off,On,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,0.0709073543548584,3.8211236000061035,"[90, 20, 3, 3, 20]",0.8060606060606059
On,Off,Off,On,Off,On,Off,On,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,0.07168865203857422,3.7961268424987793,"[90, 20, 3, 3, 20]",0.8060606060606059
Off,On,Off,On,Off,Off,Off,On,On,On,On,Off,On,On,On,Off,Off,On,Off,On,0.07187795639038086,3.836761713027954,"[90, 20, 3, 3, 20]",0.8060606060606059
On,Off,On,On,Off,On,On,On,On,Off,On,On,On,Off,On,Off,On,On,Off,Off,0.07228803634643555,3.7596633434295654,"[90, 20, 3, 3, 20]",0.8060606060606059
On,On,On,On,On,Off,Off,On,On,On,Off,On,Off,On,On,On,On,On,Off,Off,0.0723264217376709,3.789012908935547,"[90, 20, 3, 3, 20]",0.8060606060606059
Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,0.07284832000732422,3.8044025897979736,"[90, 20, 3, 3, 20]",0.8060606060606059
On,Off,On,On,Off,On,Off,On,On,On,On,On,On,Off,On,Off,On,On,Off,Off,0.07305693626403809,3.8103063106536865,"[90, 20, 3, 3, 20]",0.8060606060606059
Off,On,On,Off,On,On,Off,On,On,On,Off,On,On,On,Off,On,Off,Off,On,On,0.07314729690551758,3.8459110260009766,"[90, 20, 3, 3, 20]",0.8060606060606059
Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,On,On,On,Off,On,Off,On,0.07357120513916016,3.829031229019165,"[90, 20, 3, 3, 20]",0.8060606060606059
Off,Off,Off,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,Off,Off,Off,Off,On,0.07404446601867676,3.8037662506103516,"[90, 20, 3, 3, 20]",0.8060606060606059
On,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,0.07416319847106934,3.816641092300415,"[90, 20, 3, 3, 20]",0.8060606060606059
On,Off,On,On,Off,On,On,On,On,Off,On,On,On,On,On,Off,On,On,Off,On,0.07423138618469238,3.803234338760376,"[90, 20, 3, 3, 20]",0.8060606060606059
Off,Off,On,Off,On,On,On,On,Off,On,On,On,Off,Off,On,On,On,On,On,On,0.07472443580627441,3.8423426151275635,"[90, 20, 3, 3, 20]",0.8060606060606059
On,Off,On,On,On,On,Off,On,On,On,On,On,On,Off,On,Off,On,On,Off,Off,0.0764627456665039,3.7972261905670166,"[90, 20, 3, 3, 20]",0.8060606060606059
On,Off,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,On,Off,On,Off,On,Off,0.0765080451965332,3.89446759223938,"[90, 20, 3, 3, 20]",0.8060606060606059
Off,Off,Off,Off,On,Off,Off,On,On,On,Off,On,Off,On,Off,Off,Off,On,Off,On,0.07703161239624023,3.746824026107788,"[90, 20, 3, 3, 20]",0.8060606060606059
Off,Off,Off,On,On,Off,Off,On,Off,Off,On,On,On,On,On,Off,Off,Off,On,Off,0.07703757286071777,3.8867108821868896,"[90, 20, 3, 3, 20]",0.8060606060606059
