time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,35,40000,4,0.5,0.7696969696969697,53.89579391479492,0
45,20,10000,4,0.5,0.5878787878787878,51.993453693389895,0
30,30,10000,8,0.5,0.33333333333333326,41.17777342796326,0
35,20,10000,4,0.5,0.5272727272727272,41.85830919742584,0
30,35,30000,8,0.5,0.7333333333333332,56.85585346221924,1
40,20,10000,8,0.5,0.12727272727272726,48.585699105262755,1
35,20,30000,8,0.5,0.4545454545454545,52.524945330619815,1
40,25,25000,6,0.5,0.5151515151515151,55.132423186302184,1
35,20,40000,6,0.5,0.5030303030303029,54.443729281425476,1
40,25,40000,4,0.5,0.5515151515151515,57.96875133514404,2
