fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,On,Off,Off,0.09510111808776855,0.27161264419555664,36464,0.38389134407043457,140021,719,3.7369580268859863,"[80, 35, 2, 2, 15]"
On,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,On,Off,Off,Off,Off,0.0767831802368164,0.21408653259277344,35432,0.2807588577270508,140021,719,3.1022422313690186,"[80, 35, 2, 2, 15]"
On,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,On,Off,Off,Off,Off,0.08444571495056152,1.61423659324646,513704,34.22485017776489,2152160,10605,38.43748211860657,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,0.08722114562988281,0.18912672996520996,35432,0.2760286331176758,140021,719,2.9824764728546143,"[80, 35, 2, 2, 15]"
Off,Off,On,On,Off,On,On,On,Off,On,On,Off,On,Off,On,On,On,On,Off,On,0.09552121162414551,0.20562291145324707,36464,0.28560543060302734,140021,719,3.148472309112549,"[80, 35, 2, 2, 15]"
On,On,On,On,Off,Off,On,On,On,On,On,On,Off,Off,On,On,On,On,Off,On,0.0759274959564209,0.19520354270935059,36464,0.2832496166229248,140021,719,3.0521812438964844,"[80, 35, 2, 2, 15]"
On,On,On,On,Off,Off,On,On,On,On,On,On,Off,Off,On,On,On,On,Off,On,0.10105276107788086,1.5892586708068848,523384,34.15167212486267,2152160,10605,38.39706468582153,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,Off,Off,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,0.0831449031829834,0.21743083000183105,36464,0.274000883102417,140021,719,3.061528205871582,"[80, 35, 2, 2, 15]"
Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,On,Off,Off,On,On,Off,0.0932931900024414,0.22934508323669434,35432,0.28612518310546875,140021,719,3.161904811859131,"[80, 35, 2, 2, 15]"
On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,On,On,On,Off,On,On,On,On,0.09140920639038086,0.2306501865386963,36464,0.2677171230316162,140021,719,3.123922348022461,"[80, 35, 2, 2, 15]"
Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,0.09786605834960938,0.20368242263793945,35432,0.27989959716796875,140021,719,3.064964771270752,"[80, 35, 2, 2, 15]"
On,On,On,Off,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,Off,On,On,0.07956361770629883,0.20054244995117188,36464,0.2861616611480713,140021,719,3.0547780990600586,"[80, 35, 2, 2, 15]"
Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,0.0871572494506836,0.20280122756958008,36464,0.27341485023498535,140021,719,3.0241940021514893,"[80, 35, 2, 2, 15]"
On,Off,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,On,On,Off,Off,On,Off,0.08582496643066406,0.20680570602416992,35432,0.2952744960784912,140021,719,3.1458656787872314,"[80, 35, 2, 2, 15]"
On,Off,Off,On,Off,Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,Off,On,On,0.07217860221862793,0.1946718692779541,36464,0.2786674499511719,140021,719,3.1245787143707275,"[80, 35, 2, 2, 15]"
On,Off,Off,On,Off,Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,Off,On,On,0.09236454963684082,1.502859115600586,523192,34.11817955970764,2152160,10605,38.19765281677246,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,On,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,0.08418965339660645,0.1858081817626953,36464,0.2834160327911377,140021,719,2.935328960418701,"[80, 35, 2, 2, 15]"
On,On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,0.09010839462280273,0.18752145767211914,35432,0.28414344787597656,140021,719,3.011810302734375,"[80, 35, 2, 2, 15]"
Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,0.1042943000793457,0.2111213207244873,35432,0.2902793884277344,140021,719,3.12524676322937,"[80, 35, 2, 2, 15]"
Off,On,On,Off,Off,Off,On,On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,0.08539652824401855,0.27140235900878906,35432,0.27925682067871094,140021,719,3.0879852771759033,"[80, 35, 2, 2, 15]"
On,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,On,On,0.10204815864562988,0.20168781280517578,35432,0.2819509506225586,140021,719,3.184821605682373,"[80, 35, 2, 2, 15]"
On,On,Off,On,On,On,On,Off,On,Off,Off,Off,On,On,Off,On,Off,On,Off,On,0.07364773750305176,0.19197893142700195,35432,0.2700650691986084,140021,719,3.010235548019409,"[80, 35, 2, 2, 15]"
On,Off,On,On,On,On,Off,On,On,Off,On,On,Off,On,Off,On,On,Off,On,Off,0.08556318283081055,0.2205801010131836,36464,0.2721741199493408,140021,719,3.0950076580047607,"[80, 35, 2, 2, 15]"
On,On,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,Off,0.09120988845825195,0.19048452377319336,35432,0.2833847999572754,140021,719,3.0438296794891357,"[80, 35, 2, 2, 15]"
On,Off,On,On,On,On,Off,Off,Off,On,On,On,On,On,Off,On,Off,On,On,Off,0.07893514633178711,0.23120856285095215,35432,0.27607250213623047,140021,719,2.9917337894439697,"[80, 35, 2, 2, 15]"
Off,Off,On,Off,On,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,On,On,Off,0.09687972068786621,0.1840512752532959,36464,0.2822427749633789,140021,719,3.1409778594970703,"[80, 35, 2, 2, 15]"
Off,On,Off,On,On,Off,Off,Off,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,0.08231186866760254,0.21583151817321777,36464,0.2845454216003418,140021,719,3.028355360031128,"[80, 35, 2, 2, 15]"
Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,0.10172677040100098,0.22542309761047363,36464,0.27714014053344727,140021,719,3.1306443214416504,"[80, 35, 2, 2, 15]"
Off,On,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,0.09449911117553711,0.19736576080322266,36464,0.2777392864227295,140021,719,3.0391476154327393,"[80, 35, 2, 2, 15]"
On,On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,Off,On,On,0.09873390197753906,0.25209879875183105,36464,0.28178930282592773,140021,719,3.092878580093384,"[80, 35, 2, 2, 15]"
Off,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,On,On,Off,0.08193135261535645,0.23745155334472656,36464,0.2773551940917969,140021,719,3.0306735038757324,"[80, 35, 2, 2, 15]"
On,Off,On,On,Off,On,Off,On,On,On,Off,Off,On,Off,Off,On,Off,Off,On,On,0.0981132984161377,0.18926644325256348,35432,0.2762265205383301,140021,719,3.0441043376922607,"[80, 35, 2, 2, 15]"
Off,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,0.08891844749450684,0.2003917694091797,36464,0.28189873695373535,140021,719,3.0858876705169678,"[80, 35, 2, 2, 15]"
On,Off,On,Off,On,On,On,On,On,On,Off,Off,Off,On,On,Off,Off,On,On,On,0.09826850891113281,0.22319316864013672,35432,0.2856597900390625,140021,719,3.112205982208252,"[80, 35, 2, 2, 15]"
Off,On,Off,On,On,Off,Off,On,On,On,On,On,On,On,On,On,Off,Off,Off,Off,0.08937263488769531,0.2527782917022705,35432,0.28206491470336914,140021,719,3.1266791820526123,"[80, 35, 2, 2, 15]"
