fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,On,Off,Off,0.09510111808776855,3.7369580268859863,"[80, 35, 2, 2, 15]",0
On,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,On,Off,Off,Off,Off,0.0767831802368164,3.1022422313690186,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,0.08722114562988281,2.9824764728546143,"[80, 35, 2, 2, 15]",0
Off,Off,On,On,Off,On,On,On,Off,On,On,Off,On,Off,On,On,On,On,Off,On,0.09552121162414551,3.148472309112549,"[80, 35, 2, 2, 15]",0
On,On,On,On,Off,Off,On,On,On,On,On,On,Off,Off,On,On,On,On,Off,On,0.0759274959564209,3.0521812438964844,"[80, 35, 2, 2, 15]",0
On,On,Off,Off,On,On,Off,Off,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,0.0831449031829834,3.061528205871582,"[80, 35, 2, 2, 15]",0
Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,On,Off,Off,On,On,Off,0.0932931900024414,3.161904811859131,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,On,On,On,Off,On,On,On,On,0.09140920639038086,3.123922348022461,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,0.09786605834960938,3.064964771270752,"[80, 35, 2, 2, 15]",0
On,On,On,Off,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,Off,On,On,0.07956361770629883,3.0547780990600586,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,0.0871572494506836,3.0241940021514893,"[80, 35, 2, 2, 15]",0
