fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,0.09354543685913086,1.6282494068145752,521896,34.19431662559509,2152160,10605,39.58131504058838,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,Off,On,On,0.09172749519348145,1.4597735404968262,521896,34.09371781349182,2152160,10605,38.201693058013916,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,Off,On,On,On,On,0.09363007545471191,1.4893224239349365,523384,34.173980951309204,2152160,10605,38.208895683288574,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,Off,0.07761764526367188,1.4932184219360352,515000,34.117079973220825,2152160,10605,38.15340304374695,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,On,On,On,On,Off,On,On,On,On,Off,On,Off,Off,Off,0.09321951866149902,1.4935147762298584,523384,34.087246894836426,2152160,10605,38.13875889778137,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,Off,On,0.08030819892883301,1.4882502555847168,515000,34.129026651382446,2152160,10605,38.09418702125549,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,0.07534432411193848,1.5104022026062012,522088,34.17695927619934,2152160,10605,38.326865911483765,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,Off,On,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,0.0753321647644043,1.5406932830810547,513896,34.10047435760498,2152160,10605,38.190380573272705,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,Off,0.08940482139587402,1.48415207862854,513896,34.09306621551514,2152160,10605,38.220306634902954,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,On,Off,Off,On,0.09938240051269531,1.482748031616211,515000,34.07828426361084,2152160,10605,38.104520082473755,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,0.07793450355529785,0.21906614303588867,43792,0.24549102783203125,111234,1108,3.003664970397949,"[80, 15, 2, 4, 15]"
On,On,Off,On,On,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,Off,On,On,0.0878911018371582,0.18575215339660645,43792,0.24281907081604004,111234,1108,2.958143711090088,"[80, 15, 2, 4, 15]"
Off,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,Off,On,On,On,On,0.07615447044372559,0.18335199356079102,45024,0.22377300262451172,111234,1108,2.8889784812927246,"[80, 15, 2, 4, 15]"
