maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
10206,620,22824,57871,84467,71,196,false,13294,false,197462,17912,16618,true,37868,4075,11571,918,285222,1,1456.66,20.07872772216797,"[6, 30, 20, False]",0
14914,326,33992,23138,61599,33,277,false,46215,false,113563,33271,19882,true,30346,21973,27235,497,588018,5,1455.27,20.07459855079651,"[6, 30, 20, False]",0
11485,531,29781,53069,79809,39,140,true,3632,false,34408,25967,95053,false,41747,47390,4945,895,455114,5,1454.18,20.074601888656616,"[6, 30, 20, False]",0
3822,184,26181,8618,98662,50,466,true,46962,true,27365,24222,10457,false,34794,56922,43855,401,284409,8,1428.26,20.07482600212097,"[6, 30, 20, False]",0
8722,68,2726,5659,25788,196,445,true,38443,true,281407,25650,42951,false,51766,23763,47551,534,14638,7,1423.65,20.083341598510742,"[6, 30, 20, False]",0
1128,317,6785,22814,18917,43,105,false,7566,false,111131,32469,32513,true,38728,54659,45422,179,552076,6,1422.95,20.07252287864685,"[6, 30, 20, False]",0
4440,203,7423,47342,30731,212,208,false,24031,true,206233,49241,66587,false,29242,30741,38546,312,192944,1,1419.33,20.063366413116455,"[6, 30, 20, False]",0
350,999,22460,31327,11928,138,78,false,30297,false,41497,28463,35199,false,41239,1965,44405,251,64920,9,1418.63,20.074259519577026,"[6, 30, 20, False]",0
6614,229,41749,44561,88622,97,201,true,22327,true,196039,24744,33213,false,43827,12377,4060,484,359540,1,1417.17,20.07722282409668,"[6, 30, 20, False]",0
3916,848,20803,7001,5198,417,468,true,18159,false,531498,18462,74457,true,60372,9488,15156,206,22888,6,1401.44,20.08304786682129,"[6, 30, 20, False]",0
5846,834,1510,52316,67245,11,276,false,50933,true,294595,48558,89965,false,36347,22602,61430,303,407716,10,1395.48,20.083367109298706,"[6, 30, 20, False]",0
14959,712,37233,24102,12772,316,124,false,42413,true,504677,50322,12640,true,22797,1546,33302,937,313959,5,1395.41,20.07814311981201,"[6, 30, 20, False]",0
19017,411,34581,55323,53275,79,336,true,10073,false,437394,46715,38771,false,10705,22203,43456,865,434399,3,1395.0,20.078973531723022,"[6, 30, 20, False]",0
3304,139,46823,39630,13291,139,62,true,23665,true,267230,23668,17051,false,53837,12159,34076,532,580613,2,1362.44,20.075196743011475,"[6, 30, 20, False]",0
11013,795,43421,41953,21595,67,458,true,33408,false,251511,6316,47748,true,32880,46610,48586,633,290736,8,1355.81,20.075297594070435,"[6, 30, 20, False]",0
17138,608,27878,31437,31126,168,217,true,15551,false,400809,58354,44782,false,33718,62766,50827,884,473154,10,1351.87,20.06983256340027,"[6, 30, 20, False]",0
4872,563,45846,58756,77865,40,412,true,38160,true,394685,37796,42278,false,5607,5500,45177,272,138207,10,1340.42,20.082499980926514,"[6, 30, 20, False]",0
3626,536,8682,10643,84051,266,399,true,27831,true,1937,51961,96350,false,56522,12621,4804,958,123096,4,1326.31,20.071642875671387,"[6, 30, 20, False]",0
13541,883,21323,57721,13904,327,329,true,41556,false,292967,4383,43695,true,29701,45015,36128,818,43799,5,1321.31,20.073548793792725,"[6, 30, 20, False]",0
187,14,55558,50312,42001,430,173,true,8932,false,139585,3196,47170,true,23392,62900,39891,582,97426,8,1290.0,20.07241678237915,"[6, 30, 20, False]",0
