8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,encode_time,avg_cpu_util,output_file_mb,bitrate_kbps,encode_fps,cost,fidelity
0,p8x8,2,0.6294464595864198,1,7,0,-12,19.735153617400982,-4:4,spatial,1,145,4,hex,64,1,0,none,1,14.09,14.09,1169.907736,47.619305,20006.327546,85.6,14.300328493118286,"['Action', '1080p', 60, '20s']"
1,none,1,1.940855997187239,2,4,1,8,10.775114288254743,-3:3,spatial,1,193,3,hex,13,1,1,none,0,22.9,22.9,610.349345,84.673304,35573.846752,52.73,23.12075710296631,"['Action', '1080p', 60, '20s']"
1,p8x8,0,1.9265590128013872,0,0,1,-8,36.157790623487706,1:-1,auto,1,341,3,hex,31,1,0,none,0,14.54,14.54,540.921596,9.506826,3994.108781,83.28,14.756457805633545,"['Action', '1080p', 60, '20s']"
1,none,2,1.183107034016927,2,2,0,6,13.976329350516325,-1:1,none,0,120,1,dia,10,1,1,none,1,20.21,20.21,470.460168,64.162464,26956.615243,59.73,20.428007125854492,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.49984608356421645,0,13,1,10,42.90655862135873,1:1,spatial,1,236,1,dia,61,1,1,cbr,1,20.49,20.49,332.015617,5.151966,2164.498662,58.77,20.692419290542603,"['Action', '1080p', 60, '20s']"
1,none,0,0.13482732557712462,2,8,1,-2,23.15965635155594,6:6,temporal,1,229,4,hex,11,1,0,vbr,1,33.35,33.35,479.310345,33.855705,14223.818126,36.04,33.577946186065674,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.8862840407316612,1,3,1,6,36.47100329481166,5:5,auto,1,312,0,dia,27,0,1,none,1,9.28,9.28,829.310345,7.674773,3224.407158,130.62,9.496515989303589,"['Action', '1080p', 60, '20s']"
0,none,3,1.9183936333108391,1,4,0,6,40.17793434920686,6:6,auto,1,237,1,dia,22,1,0,none,1,16.4,16.4,369.695122,5.020686,2109.343938,73.52,16.59732151031494,"['Action', '1080p', 60, '20s']"
0,p4x4,1,0.8462582584624518,0,16,0,-4,15.801041157268598,1:-1,temporal,1,160,3,umh,28,0,0,cbr,1,16.19,16.19,1336.874614,95.659191,40189.354387,74.54,16.42256474494934,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.44309343839298054,0,13,1,-10,27.154032372707796,-3:3,auto,1,380,2,dia,53,1,1,cbr,1,15.54,15.54,708.043758,34.829176,14632.802961,77.65,15.775429964065552,"['Action', '1080p', 60, '20s']"
1,p4x4,3,1.3210989511256734,0,2,0,-1,42.13698268310908,4:-4,spatial,0,270,3,dia,45,1,0,vbr,0,10.28,10.28,674.805447,4.060095,1705.770122,118.41,10.499448537826538,"['Action', '1080p', 60, '20s']"
1,none,1,1.8614308398637303,0,9,0,-12,12.995170915638749,2:2,auto,1,319,1,dia,49,1,1,cbr,1,16.55,16.55,922.65861,131.71796,55338.747123,72.9,16.77960991859436,"['Action', '1080p', 60, '20s']"
1,none,1,0.5871930780913344,1,10,1,-4,33.80337158186783,5:-5,temporal,1,335,4,dia,52,0,0,vbr,1,10.05,10.05,914.626866,10.696163,4493.785568,120.52,10.254538774490356,"['Action', '1080p', 60, '20s']"
1,p8x8,2,0.6853291538085402,0,8,1,4,37.57680547076967,1:-1,none,0,118,1,hex,8,0,1,vbr,0,18.3,18.3,452.568306,9.354937,3930.295227,66.02,18.50127410888672,"['Action', '1080p', 60, '20s']"
1,none,2,1.7726904781610024,1,7,0,6,46.35349113171129,6:-6,none,1,488,4,dia,34,1,1,none,0,10.03,10.03,817.048853,3.880939,1630.501075,121.35,10.2434663772583,"['Action', '1080p', 60, '20s']"
1,p4x4,1,0.9062976246464964,1,6,1,-4,27.83615442868731,5:-5,temporal,0,451,0,dia,28,1,1,none,1,10.86,10.86,952.578269,19.694928,8274.442199,111.45,11.065414428710938,"['Action', '1080p', 60, '20s']"
1,none,0,1.8665763532294481,1,10,1,-4,28.65439646828563,-6:6,temporal,0,455,2,dia,25,1,1,vbr,0,14.25,14.25,647.719298,20.40229,8571.626702,84.71,14.467308044433594,"['Action', '1080p', 60, '20s']"
1,p8x8,0,0.7079554473578853,0,14,0,6,36.00969062785072,-4:4,auto,1,279,2,hex,22,0,0,vbr,0,14.02,14.02,643.794579,11.388433,4784.629503,86.07,14.225023031234741,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.008773653656798164,1,6,0,4,31.140735854212284,-6:6,spatial,1,467,0,dia,18,1,1,cbr,0,10.57,10.57,831.977294,13.768693,5784.649386,114.42,10.77316951751709,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.0229354515212028,0,3,0,-5,30.914277689899308,5:-5,spatial,1,398,2,esa,45,1,1,none,1,29.33,29.33,1253.903853,16.271991,6836.361422,41.07,29.55259084701538,"['Action', '1080p', 60, '20s']"
0,none,2,0.27854792524675975,0,7,1,-1,43.6273815401648,4:4,none,0,314,0,hex,62,0,0,none,0,9.41,9.41,852.497343,5.764106,2421.677288,129.41,9.630093336105347,"['Action', '1080p', 60, '20s']"
0,none,2,0.27052752938199487,0,12,0,-6,37.94190019337757,4:4,spatial,1,232,0,dia,52,1,0,none,1,9.87,9.87,778.419453,8.575735,3602.928821,122.73,10.085806131362915,"['Action', '1080p', 60, '20s']"
0,none,2,0.6396880238437925,1,0,1,-10,44.91323994480933,-3:3,temporal,0,330,0,dia,58,1,1,vbr,1,9.25,9.25,457.189189,3.356069,1409.987155,130.81,9.450040340423584,"['Action', '1080p', 60, '20s']"
0,none,0,0.03974726822787211,1,3,0,6,47.14467765725822,-1:1,temporal,0,360,0,hex,16,0,1,none,1,9.49,9.49,676.501581,2.819818,1184.691666,127.52,9.69469666481018,"['Action', '1080p', 60, '20s']"
1,none,1,1.5304629976481405,1,3,0,11,35.91899412381411,5:5,none,1,62,0,dia,34,1,0,none,1,10.27,10.27,833.885102,8.588134,3608.137903,118.5,10.4713716506958,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.17002040165159693,1,12,0,3,39.28540134948234,4:4,auto,0,339,0,dia,58,1,0,cbr,1,10.59,10.59,816.525024,5.416829,2275.775722,114.77,10.799685955047607,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.6469701844815401,2,13,1,7,46.476030706449755,-2:2,spatial,1,95,0,dia,45,0,0,cbr,0,40.87,40.87,603.792513,2.562082,1076.409197,29.38,41.05879044532776,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.3242706236704744,0,13,1,6,37.63090697898559,2:2,spatial,0,383,0,dia,46,1,1,cbr,0,10.55,10.55,846.445498,7.809073,3280.830797,115.27,10.777637481689453,"['Action', '1080p', 60, '20s']"
1,p4x4,1,0.5493328030337596,0,1,0,-4,35.43193376799256,5:-5,auto,1,316,0,hex,28,1,0,none,0,9.45,9.45,758.095238,9.04443,3799.841806,128.85,9.6502685546875,"['Action', '1080p', 60, '20s']"
0,p4x4,2,0.9056199163422773,1,3,1,-5,45.51402550613884,1:-1,spatial,1,468,0,dia,7,1,0,none,1,9.14,9.14,684.792123,2.810257,1180.674972,132.64,9.334557294845581,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.6216495332105008,1,5,0,-1,8.926808417334534,5:5,spatial,1,407,0,esa,6,0,1,none,1,14.15,14.15,1317.385159,118.337555,49717.22922,85.93,14.425517320632935,"['Action', '1080p', 60, '20s']"
1,none,1,1.6526788542655717,1,6,0,-6,42.762337592688624,4:-4,temporal,1,481,0,umh,11,1,0,none,0,10.89,10.89,853.810836,4.575548,1922.327848,111.12,11.098580121994019,"['Action', '1080p', 60, '20s']"
1,none,0,0.7303655206186548,0,4,0,-9,16.831944182454933,3:-3,temporal,1,179,0,umh,27,0,0,vbr,1,14.37,14.37,1326.931106,78.640125,33039.123856,84.11,14.585347890853882,"['Action', '1080p', 60, '20s']"
0,p8x8,3,0.7566218145291328,1,6,0,-4,50.39736457661015,5:-5,temporal,1,368,0,esa,61,1,1,none,0,36.81,36.81,1002.309155,2.415133,1014.671102,32.65,37.00134754180908,"['Action', '1080p', 60, '20s']"
0,p4x4,3,0.7277230063829692,0,8,1,9,38.032055895122916,6:-6,none,1,337,0,umh,41,1,1,vbr,0,13.63,13.63,1270.506236,9.215417,3871.678733,88.59,13.831399202346802,"['Action', '1080p', 60, '20s']"
1,p8x8,2,0.23796032670394296,1,7,0,6,40.28490203434628,2:2,auto,1,397,0,hex,47,0,0,vbr,0,11.63,11.63,768.357696,4.795549,2014.757095,104.36,11.84822702407837,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.37448297918463846,0,1,0,-9,10.056963035299976,-5:5,temporal,1,360,0,dia,9,1,1,vbr,0,17.61,17.61,1344.804089,137.340741,57701.049454,68.42,17.845595598220825,"['Action', '1080p', 60, '20s']"
1,none,1,1.9848137443015264,1,11,0,9,46.08495683444921,1:1,spatial,1,283,0,hex,13,1,0,cbr,0,9.94,9.94,712.877264,2.743856,1152.778078,122.32,10.14687180519104,"['Action', '1080p', 60, '20s']"
0,none,1,1.5658663952305958,0,6,0,5,46.572653240210116,4:-4,spatial,0,418,0,dia,16,0,1,cbr,0,9.42,9.42,723.354565,2.576697,1082.549431,129.23,9.636289834976196,"['Action', '1080p', 60, '20s']"
1,p4x4,2,0.6201871882677432,0,8,1,-10,48.74207309610808,-5:5,temporal,1,117,0,hex,55,1,1,vbr,0,9.45,9.45,736.825397,2.918926,1226.330263,128.23,9.665391445159912,"['Action', '1080p', 60, '20s']"
0,none,2,0.024843766642907106,1,4,0,-7,40.15416997689931,-1:1,none,0,304,0,hex,6,0,1,cbr,1,9.7,9.7,863.195876,6.574022,2761.948001,125.46,9.919424533843994,"['Action', '1080p', 60, '20s']"
1,none,0,0.572175728959927,1,0,0,11,30.838245853022826,-1:1,none,1,447,0,hex,53,0,0,cbr,0,9.65,9.65,637.409326,15.265664,6413.572781,126.25,9.848396301269531,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.3856265039904947,1,5,0,4,37.49315933945947,-6:6,temporal,0,272,0,dia,43,1,1,none,1,10.2,10.2,791.176471,7.437505,3124.72342,118.65,10.409269571304321,"['Action', '1080p', 60, '20s']"
0,p4x4,2,1.2147087567563597,1,0,0,-5,44.081451651073564,3:3,spatial,1,198,0,dia,29,0,1,vbr,0,9.38,9.38,458.422175,3.371117,1416.309292,129.15,9.58148980140686,"['Action', '1080p', 60, '20s']"
1,none,2,1.6866949577764088,0,0,1,10,42.50389083135753,-3:3,auto,0,339,0,hex,61,1,1,none,0,9.38,9.38,500.959488,3.678988,1545.655266,129.12,9.58197546005249,"['Action', '1080p', 60, '20s']"
0,p4x4,1,0.9018216817877971,1,16,0,8,44.11667673668187,1:-1,spatial,1,460,0,hex,48,1,1,cbr,1,9.61,9.61,739.75026,3.126339,1313.470696,126.04,9.810772895812988,"['Action', '1080p', 60, '20s']"
0,none,3,0.589119897662663,1,15,1,-4,42.879741766470914,4:4,none,0,479,0,hex,56,1,0,cbr,0,10.06,10.06,835.487078,4.954934,2081.719498,120.98,10.27540135383606,"['Action', '1080p', 60, '20s']"
0,none,0,0.8440241560545181,0,3,1,8,39.41539385066313,3:-3,spatial,1,490,0,dia,4,0,0,none,1,8.54,8.54,763.81733,5.686477,2389.062932,142.96,8.754937410354614,"['Action', '1080p', 60, '20s']"
0,none,2,0.13553874382930986,0,0,1,-2,24.938950256816465,1:-1,spatial,1,212,0,dia,21,0,1,none,0,9.98,9.98,706.112224,29.188152,12262.836256,121.4,10.219478130340576,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.8518609921940818,1,3,0,7,36.35317079556034,6:6,temporal,1,288,0,dia,33,0,1,cbr,1,10.94,10.94,845.703839,8.347383,3506.991327,110.47,11.160925149917603,"['Action', '1080p', 60, '20s']"
0,p4x4,2,1.6962186926117002,1,1,1,7,39.3154711674768,5:5,temporal,0,492,0,dia,16,0,1,none,0,9.51,9.51,690.746583,5.365976,2254.410914,127.43,9.73526906967163,"['Action', '1080p', 60, '20s']"
0,p4x4,3,0.8455059322916836,1,3,1,-7,27.891708140588285,3:3,spatial,1,199,0,dia,20,1,1,vbr,0,10.49,10.49,955.386082,19.783154,8311.508375,115.93,10.710081577301025,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.06102330807684342,0,13,0,-2,33.772775135415095,3:-3,auto,1,221,0,dia,23,0,0,none,1,11.69,11.69,877.416595,14.995447,6300.046372,103.48,11.89121675491333,"['Action', '1080p', 60, '20s']"
0,p8x8,3,0.12937452662443927,1,0,0,-6,42.3765182519488,-1:1,none,0,93,0,dia,52,0,1,cbr,1,9.71,9.71,573.635427,4.514565,1896.706746,125.34,9.92207407951355,"['Action', '1080p', 60, '20s']"
0,none,2,1.0317565134241715,0,2,1,10,43.23563536164072,1:1,temporal,1,406,0,dia,7,0,1,vbr,1,9.32,9.32,720.922747,3.477757,1461.112363,130.7,9.523463010787964,"['Action', '1080p', 60, '20s']"
0,p4x4,3,1.3089635411189164,0,6,1,-3,42.585763236699904,-5:5,none,1,44,0,dia,5,1,1,vbr,0,11.18,11.18,774.686941,6.902433,2899.923558,108.18,11.376042366027832,"['Action', '1080p', 60, '20s']"
0,none,1,0.36820592999859425,1,6,0,10,49.032015424110426,1:1,temporal,1,215,0,hex,4,0,1,none,1,9.73,9.73,669.475848,2.333937,980.558247,124.42,9.91765022277832,"['Action', '1080p', 60, '20s']"
0,p8x8,3,1.6935241854800016,1,1,1,7,46.54266757340068,-6:6,auto,1,398,0,hex,25,1,0,vbr,0,8.9,8.9,780.0,3.051331,1281.957374,136.14,9.093830585479736,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.3565763996008202,1,3,0,-12,42.26643738572377,0:0,none,1,405,0,dia,17,0,0,none,1,10.09,10.09,853.518335,5.682188,2387.261129,120.54,10.304041385650635,"['Action', '1080p', 60, '20s']"
0,p8x8,3,0.4441281735691289,0,7,1,-2,49.190458465310925,5:-5,none,0,470,0,hex,36,0,1,none,0,10.41,10.41,866.186359,4.660125,1957.861069,116.83,10.612172603607178,"['Action', '1080p', 60, '20s']"
0,none,1,0.9463135317028404,0,2,1,-12,37.88015260541505,4:4,auto,1,321,0,hex,45,1,0,none,0,9.31,9.31,861.761547,6.937302,2914.572773,130.78,9.519797325134277,"['Action', '1080p', 60, '20s']"
0,none,2,1.0124872689648563,1,0,1,4,38.41039895342089,-3:3,spatial,1,332,0,dia,52,0,0,vbr,0,9.36,9.36,519.871795,5.435486,2283.613985,129.3,9.577991247177124,"['Action', '1080p', 60, '20s']"
1,p8x8,3,1.5763641257033434,0,1,1,-12,45.22821724466292,1:1,auto,0,380,0,dia,20,1,0,vbr,1,9.55,9.55,747.329843,3.958755,1663.193962,127.57,9.744348526000977,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.6025174620412077,1,0,0,9,37.56553368371084,6:-6,auto,1,367,0,hex,8,0,0,cbr,0,9.81,9.81,727.217125,6.356309,2670.479955,123.35,10.003139734268188,"['Action', '1080p', 60, '20s']"
0,none,1,0.7483293969873404,0,0,0,10,41.64406105866689,6:6,temporal,1,112,0,dia,28,0,1,cbr,1,9.29,9.29,473.412271,4.148687,1742.990555,130.41,9.492400169372559,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.9491406091561791,0,2,1,-2,41.90234586014561,6:6,auto,1,108,0,dia,5,1,0,vbr,0,9.64,9.64,676.970954,4.586205,1926.80531,125.71,9.849981307983398,"['Action', '1080p', 60, '20s']"
0,none,1,0.8057993087251873,0,1,1,-11,44.790893785212575,2:2,temporal,0,308,0,dia,39,0,0,cbr,1,8.96,8.96,660.044643,3.964034,1665.412059,135.19,9.177141666412354,"['Action', '1080p', 60, '20s']"
1,p8x8,0,0.9489260579961287,1,4,0,12,47.39467425892372,4:-4,auto,1,284,0,dia,30,0,1,none,0,9.95,9.95,731.557789,2.481308,1042.473438,121.64,10.158543109893799,"['Action', '1080p', 60, '20s']"
1,none,0,0.3662965300196608,0,2,1,8,47.63637468127202,5:5,temporal,0,169,0,hex,28,1,1,vbr,0,9.44,9.44,651.694915,2.552884,1072.544757,128.9,9.657620668411255,"['Action', '1080p', 60, '20s']"
1,p8x8,3,1.4954890328933759,0,4,1,-1,38.724272956831605,-6:6,spatial,1,146,0,dia,39,1,0,vbr,1,10.62,10.62,805.743879,6.073446,2551.640692,113.89,10.830520868301392,"['Action', '1080p', 60, '20s']"
0,p4x4,2,1.4022811978253111,1,2,0,7,46.03055282413586,4:-4,auto,1,126,0,dia,18,0,1,none,0,9.35,9.35,661.390374,2.621246,1101.265825,130.23,9.564741849899292,"['Action', '1080p', 60, '20s']"
1,p4x4,2,0.9034951313219692,1,1,1,-3,50.90150746716883,-6:6,temporal,0,385,0,hex,63,0,1,vbr,1,9.22,9.22,565.943601,2.34877,986.790234,131.42,9.41785740852356,"['Action', '1080p', 60, '20s']"
0,p4x4,2,0.42305256378670264,1,14,0,-12,43.903283890639166,6:6,temporal,1,145,0,dia,46,1,0,none,0,10.23,10.23,706.256109,4.153741,1745.113694,118.31,10.407963514328003,"['Action', '1080p', 60, '20s']"
0,p4x4,2,0.7327853780924556,0,3,1,7,36.83024700317274,-1:1,none,0,396,0,hex,38,1,1,vbr,1,8.91,8.91,945.566779,7.871034,3306.862182,137.05,9.123339414596558,"['Action', '1080p', 60, '20s']"
1,p4x4,1,0.05592004547453655,0,5,0,-10,47.53571181094962,-4:4,auto,1,457,0,dia,45,0,1,cbr,0,9.63,9.63,707.995846,2.890317,1214.310631,126.49,9.832276344299316,"['Action', '1080p', 60, '20s']"
0,p8x8,3,1.8915709527990325,0,2,0,-5,39.33047370912755,2:2,none,0,472,0,dia,51,0,0,vbr,0,10.75,10.75,920.837209,7.657945,3217.336975,112.43,10.950821876525879,"['Action', '1080p', 60, '20s']"
0,p4x4,3,0.8213984766337419,0,0,0,12,48.17504120922741,-2:2,spatial,0,495,0,hex,62,0,1,cbr,1,9.4,9.4,459.787234,2.46627,1036.155709,128.84,9.610227346420288,"['Action', '1080p', 60, '20s']"
1,p4x4,3,1.2071434456422652,0,3,0,6,40.63810729898948,3:-3,auto,0,454,0,dia,7,1,1,vbr,0,9.38,9.38,739.339019,4.549109,1911.219734,129.14,9.583293437957764,"['Action', '1080p', 60, '20s']"
1,none,0,0.2720432874593841,1,10,1,1,34.73584007344256,-2:2,none,0,228,0,hex,49,0,0,vbr,1,10.51,10.51,875.071361,10.683424,4488.433448,115.69,10.724715948104858,"['Action', '1080p', 60, '20s']"
