inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,5,3,2,5,0.4787878787878787,2.7966835498809814,0
70,15,1,3,15,0.6121212121212121,2.809794878959656,0
70,35,1,2,10,0.23636363636363633,2.768354964256287,0
60,25,1,4,25,0.2606060606060606,2.7972248077392576,1
70,35,2,2,10,0.5393939393939393,2.813953471183777,1
90,25,3,2,10,0.5636363636363636,2.897261643409729,1
70,25,2,3,5,0.5878787878787878,3.002361559867859,1
70,5,1,2,5,-0.406060606060606,2.775579309463501,1
70,15,1,2,5,-0.10303030303030303,2.806386375427246,2
60,15,2,2,35,0.35757575757575755,3.1581416368484496,2
