ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,On,On,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,0.08906888961791992,5.678583145141602,1255640,34.791407108306885,2152160,10605,44.24438238143921,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,Off,On,On,On,On,Off,On,On,Off,Off,On,On,On,0.08473372459411621,5.509103775024414,1255640,34.580639600753784,2152160,10605,42.69492435455322,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,On,On,On,Off,On,Off,On,Off,On,Off,On,On,Off,0.07850790023803711,5.57647180557251,1248872,34.633204221725464,2152160,10605,42.84498858451843,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,On,On,Off,0.08657002449035645,5.545356512069702,1251544,34.71847152709961,2152160,10605,42.93575596809387,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,On,On,Off,On,0.09876513481140137,5.499103307723999,1248872,34.65041446685791,2152160,10605,42.69884514808655,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,0.08611440658569336,5.516001224517822,1252968,34.75014352798462,2152160,10605,42.940627574920654,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,On,On,On,On,On,On,On,Off,Off,Off,On,On,On,0.08372044563293457,5.504717111587524,1252968,34.59529948234558,2152160,10605,42.66652989387512,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,Off,On,Off,On,On,On,On,Off,Off,On,On,Off,Off,0.10153579711914062,5.561222076416016,1252968,34.775495290756226,2152160,10605,42.90071487426758,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,On,Off,On,On,On,On,Off,On,On,On,On,Off,On,Off,0.10296630859375,5.528982877731323,1248872,34.75651502609253,2152160,10605,42.92355275154114,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,0.09539198875427246,5.506535530090332,1252968,34.76757621765137,2152160,10605,42.79245162010193,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,On,Off,On,On,Off,Off,On,Off,On,On,On,Off,Off,0.08833861351013184,5.503066778182983,1248872,34.764546632766724,2152160,10605,42.81578993797302,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,On,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,On,0.09166312217712402,5.496689081192017,1252968,34.57390332221985,2152160,10605,42.754852294921875,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,On,Off,On,On,Off,On,0.09217500686645508,5.560842990875244,1252968,34.73094463348389,2152160,10605,42.85690665245056,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,On,On,On,On,Off,On,Off,Off,Off,Off,On,On,On,0.09099555015563965,5.576381683349609,1252968,34.71944189071655,2152160,10605,42.91755437850952,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,Off,On,Off,Off,Off,On,On,0.08720660209655762,5.511974096298218,1252968,34.71379899978638,2152160,10605,42.84937071800232,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,On,Off,Off,On,On,Off,On,On,On,Off,On,Off,Off,0.0950319766998291,5.504633665084839,1248872,34.752411127090454,2152160,10605,42.87305998802185,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,On,0.0792238712310791,5.513530492782593,1248872,34.57827067375183,2152160,10605,42.650044441223145,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,On,Off,On,0.0908963680267334,5.46967339515686,1251544,34.641682147979736,2152160,10605,42.736650228500366,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,On,On,0.08528709411621094,5.493916034698486,1248872,34.743687868118286,2152160,10605,42.84602093696594,"[10, 50, 6, 4, 50]"
