8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
1,p8x8,3,0.8900625634323396,0,12,1,-9,49.801977859487394,0:0,temporal,1,445,0,hex,7,0,1,none,1,8.99,9.136553287506104,"['Action', '1080p', 60, '20s']",1
1,p8x8,3,0.7963403618786435,0,12,1,-9,49.801977859487394,0:0,temporal,1,445,0,hex,61,0,1,none,1,9.24,9.365467309951782,"['Action', '1080p', 60, '20s']",1
0,p8x8,1,0.7963403618786435,0,0,1,-9,49.801977859487394,-4:4,temporal,1,445,4,hex,7,0,1,none,1,9.25,9.410261392593384,"['Action', '1080p', 60, '20s']",1
1,p8x8,1,0.4498679550631097,0,0,1,0,49.801977859487394,0:0,temporal,0,445,0,dia,12,0,1,cbr,0,9.28,9.428906202316284,"['Action', '1080p', 60, '20s']",1
1,p8x8,2,0.4498679550631097,2,0,0,7,49.801977859487394,-4:4,temporal,0,326,0,dia,35,1,1,none,0,9.29,9.426723003387451,"['Action', '1080p', 60, '20s']",1
1,p8x8,2,0.4498679550631097,2,0,0,7,49.801977859487394,-4:4,temporal,1,326,0,dia,35,1,1,vbr,1,9.3,9.444930791854858,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,0.4498679550631097,2,0,0,0,49.801977859487394,-4:4,temporal,1,445,4,dia,60,0,0,none,1,9.3,9.440409183502197,"['Action', '1080p', 60, '20s']",1
1,p8x8,3,0.8900625634323396,0,12,1,-9,49.801977859487394,-4:4,temporal,1,210,0,hex,12,0,1,vbr,1,9.33,9.460782289505005,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.7963403618786435,1,0,0,4,28.58475890485096,0:0,temporal,1,210,0,hex,9,0,1,vbr,0,9.36,9.511593103408813,"['Action', '1080p', 60, '20s']",1
1,p8x8,1,0.4498679550631097,0,0,0,0,49.801977859487394,0:0,temporal,1,445,4,hex,7,0,1,none,1,9.38,9.517411231994629,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.7963403618786435,2,0,0,4,28.58475890485096,0:0,temporal,0,321,0,hex,9,0,1,vbr,0,9.4,9.54348874092102,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,0.4498679550631097,1,0,0,0,49.801977859487394,-4:4,temporal,1,210,0,dia,12,0,1,vbr,0,9.43,9.553199529647827,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,0.4498679550631097,2,0,0,0,49.801977859487394,0:0,temporal,0,445,0,dia,60,1,0,vbr,1,9.43,9.574934720993042,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,0.7963403618786435,2,0,1,-9,49.801977859487394,-4:4,temporal,0,445,0,dia,60,0,0,none,1,9.44,9.574483633041382,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,0.4498679550631097,0,0,0,0,49.801977859487394,-4:4,none,1,210,0,dia,12,0,1,vbr,0,9.46,9.607824087142944,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,0.7963403618786435,2,0,0,8,49.801977859487394,0:0,temporal,1,445,4,hex,60,0,0,none,1,9.46,9.599797248840332,"['Action', '1080p', 60, '20s']",1
1,p8x8,3,0.8900625634323396,1,0,1,-9,49.801977859487394,-4:4,temporal,1,326,0,dia,12,1,1,vbr,1,9.46,9.604057312011719,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,0.7963403618786435,1,0,0,-9,49.801977859487394,-4:4,temporal,1,210,0,hex,7,0,1,none,0,9.47,9.607377767562866,"['Action', '1080p', 60, '20s']",1
1,p8x8,1,0.7963403618786435,0,0,1,-9,49.801977859487394,0:0,temporal,0,445,0,hex,7,0,1,none,1,9.5,9.652909278869629,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.7963403618786435,2,0,0,4,28.58475890485096,0:0,temporal,1,321,0,hex,9,0,1,vbr,0,9.54,9.676097631454468,"['Action', '1080p', 60, '20s']",1
