8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,encode_time,avg_cpu_util,output_file_mb,bitrate_kbps,encode_fps,cost,fidelity
1,p4x4,1,0.6698010465043209,2,12,0,11,23.295120580274137,-6:6,temporal,0,97,4,dia,57,1,0,vbr,0,48.14,48.14,415.184877,30.557823,12838.276914,25.1,48.41600775718689,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,1.2776016784862028,1,7,1,-7,7.841845546587156,6:-6,auto,1,385,3,dia,4,0,1,none,0,17.43,17.43,1293.516925,122.844311,51610.655299,69.29,17.599897384643555,"['Action', '1080p', 60, '20s']"
1,p4x4,2,1.9093442325930086,2,13,0,-9,31.496816196985893,6:6,temporal,0,43,3,dia,54,1,0,cbr,1,55.53,55.53,332.018729,14.582215,6126.435023,21.61,55.67042946815491,"['Action', '1080p', 60, '20s']"
0,p4x4,2,1.911532185562115,0,10,1,-1,1.2134050920272186,2:-2,auto,0,368,1,umh,46,0,0,cbr,0,24.78,24.78,1177.360775,325.439421,136727.062559,48.62,24.98494601249695,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",2,0.2922784673232155,2,9,1,-1,6.4499679005216635,4:4,none,0,411,4,esa,31,0,0,vbr,0,79.56,79.56,1417.609351,119.78601,50325.769444,15.08,79.73470377922058,"['Action', '1080p', 60, '20s']"
1,all,3,0.6076115582735653,0,5,1,4,26.250676150511897,2:2,temporal,0,280,2,hex,61,1,0,vbr,0,16.92,16.92,1207.50591,24.686092,10371.383066,71.47,17.077767372131348,"['Action', '1080p', 60, '20s']"
0,p4x4,2,0.7963403618786435,2,2,0,4,10.174466570197579,0:0,spatial,1,290,1,dia,42,1,0,vbr,0,20.4,20.4,531.470588,91.980978,38644.024463,59.26,20.5615873336792,"['Action', '1080p', 60, '20s']"
0,all,3,1.4611206561082022,0,8,1,-2,20.186479088957697,3:3,spatial,0,460,4,tesa,35,1,0,cbr,0,103.74,103.74,1307.133218,47.275002,19861.675261,11.57,103.89988327026367,"['Action', '1080p', 60, '20s']"
1,all,2,1.9153666297934544,1,10,1,-6,39.284584335248084,4:4,spatial,0,196,0,esa,28,1,0,cbr,1,23.43,23.43,1354.289373,5.310132,2230.949011,51.37,23.56594491004944,"['Action', '1080p', 60, '20s']"
1,none,2,0.2446535812051993,1,16,1,-11,48.15527367152155,1:1,auto,1,56,3,tesa,52,1,0,cbr,1,27.69,27.69,1267.605634,2.680208,1126.03751,43.42,27.82961869239807,"['Action', '1080p', 60, '20s']"
1,all,2,0.4968266181467218,2,14,1,-2,48.697586145156606,2:-2,none,0,220,3,hex,34,0,1,cbr,0,61.88,61.88,355.688429,3.707304,1557.551894,19.39,62.00995206832886,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.195380953907058,0,14,1,10,29.585346184273632,0:0,temporal,1,117,0,umh,22,0,1,vbr,1,13.18,13.18,1067.6783,20.596414,8653.183829,91.6,13.32728099822998,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,0.9936193775202311,0,6,0,-4,26.763382110464214,6:6,spatial,1,256,3,hex,22,0,0,vbr,1,14.32,14.32,1263.058659,27.028371,11355.445954,84.63,14.479649543762207,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,1,13,1,-9,3.067746982502859,5:5,auto,1,79,3,hex,16,0,0,none,0,21.87,21.87,1318.655693,207.555383,87200.369696,55.04,22.057607173919678,"['Action', '1080p', 60, '20s']"
0,none,3,1.8542762402573634,0,13,1,5,1.5274447138154952,3:3,auto,1,475,1,umh,11,1,1,none,0,25.53,25.53,925.812769,324.042546,136140.192852,47.25,25.743963718414307,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,0,16,1,0,28.58475890485096,-4:4,none,1,445,0,umh,12,1,0,none,0,14.06,14.06,1033.428165,27.948116,11741.85917,85.82,14.218324184417725,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.8900625634323396,1,9,1,-6,19.919897942002866,1:1,none,0,304,2,dia,53,0,1,none,1,14.51,14.51,762.232943,47.965871,20151.930615,83.26,14.664491891860962,"['Action', '1080p', 60, '20s']"
0,all,1,1.7027144560631127,0,5,0,-2,1.646846108203968,2:2,spatial,1,221,1,esa,7,0,0,none,1,38.19,38.19,1227.886881,241.250073,101356.540679,31.52,38.36319327354431,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.7178658312480799,0,7,0,1,17.414325209341097,2:2,none,0,150,2,esa,26,0,0,none,0,32.95,32.95,951.320182,71.226964,29924.627881,36.48,33.097537994384766,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.46894636936656253,2,0,1,1,49.801977859487394,6:-6,temporal,1,321,1,esa,60,0,1,vbr,1,39.72,39.72,628.222558,2.967359,1246.678176,30.23,43.82212948799133,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.2932080819328864,0,12,0,7,16.60761245102158,-1:1,spatial,1,326,0,hex,17,1,1,vbr,1,12.63,12.63,1108.313539,83.076848,34903.126896,96.07,12.805769205093384,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.270976006081585,1,9,1,-6,19.919897942002866,1:1,auto,1,250,2,dia,53,0,1,none,1,14.32,14.32,756.843575,45.586649,19152.346659,84.62,14.493745565414429,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,0.8900625634323396,1,13,1,-9,3.067746982502859,5:5,none,0,369,3,hex,16,0,0,none,0,22.54,22.54,1430.612245,209.607854,88062.675658,53.52,22.729117155075073,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,1,13,1,0,28.58475890485096,-4:4,none,1,79,0,umh,12,1,0,none,0,14.03,14.03,1201.781896,19.322914,8118.147711,86.0,14.171188592910767,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,0,16,1,-9,3.067746982502859,5:5,auto,1,445,3,hex,16,0,0,none,0,30.54,30.54,1466.601179,360.271112,151360.922481,39.38,30.755464553833008,"['Action', '1080p', 60, '20s']"
1,none,3,1.8542762402573634,0,13,1,5,1.5274447138154952,3:3,auto,1,475,1,umh,11,1,1,none,0,25.35,25.35,946.706114,324.042546,136140.192852,47.61,25.5510995388031,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.8900625634323396,1,9,1,-6,19.919897942002866,6:-6,none,1,385,2,dia,4,0,1,none,1,13.68,13.68,802.48538,49.409745,20758.546431,88.62,13.827507972717285,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,1.2776016784862028,1,7,1,-7,7.841845546587156,1:1,auto,0,304,3,dia,53,0,1,none,0,19.02,19.02,1342.744479,122.973636,51664.988653,63.41,19.204359769821167,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.8542762402573634,0,13,1,10,1.5274447138154952,3:3,temporal,1,117,1,umh,11,1,1,none,1,26.91,26.91,830.397622,299.478931,125820.266347,44.84,27.0929536819458,"['Action', '1080p', 60, '20s']"
1,none,3,1.195380953907058,0,14,1,5,29.585346184273632,0:0,auto,1,475,0,umh,22,0,1,vbr,0,13.56,13.56,1154.867257,20.292232,8525.387637,89.08,13.698769330978394,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,321,1,dia,60,0,1,vbr,0,9.95,9.95,483.517588,2.345807,985.545359,121.59,10.090040445327759,"['Action', '1080p', 60, '20s']"
