8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
1,p8x8,1,0.4498679550631097,0,12,0,-9,49.801977859487394,4:4,temporal,1,445,4,hex,61,0,1,none,1,8.82,8.970703125,"['Action', '1080p', 60, '20s']",1
1,p8x8,1,0.4498679550631097,0,12,0,-9,49.801977859487394,6:-6,temporal,1,445,4,hex,12,0,1,none,1,8.98,9.107247114181519,"['Action', '1080p', 60, '20s']",1
1,p8x8,3,0.8900625634323396,0,12,1,-9,49.801977859487394,0:0,temporal,1,445,0,hex,7,0,1,none,1,8.99,9.136553287506104,"['Action', '1080p', 60, '20s']",1
1,p8x8,1,0.7963403618786435,0,12,1,-9,49.801977859487394,0:0,temporal,1,445,0,hex,61,0,1,none,1,9.0,9.14870548248291,"['Action', '1080p', 60, '20s']",1
1,p8x8,1,0.4498679550631097,0,12,0,-9,49.801977859487394,6:-6,temporal,1,445,4,hex,61,0,1,none,1,9.03,9.163270950317383,"['Action', '1080p', 60, '20s']",1
1,p8x8,1,0.7963403618786435,0,12,1,-9,49.801977859487394,-4:4,temporal,1,445,0,hex,61,0,1,none,1,9.04,9.182509899139404,"['Action', '1080p', 60, '20s']",1
1,p8x8,3,0.8900625634323396,0,12,1,-9,49.801977859487394,-4:4,temporal,1,210,0,hex,61,0,1,vbr,0,9.07,9.193735599517822,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,0.7963403618786435,0,12,0,-9,49.801977859487394,0:0,temporal,1,445,4,dia,60,1,1,none,1,9.08,9.212283372879028,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,0.4498679550631097,2,0,0,7,49.801977859487394,1:-1,temporal,1,445,4,dia,35,0,1,vbr,1,9.11,9.255980968475342,"['Action', '1080p', 60, '20s']",1
1,p8x8,1,0.4498679550631097,0,12,0,-9,49.801977859487394,0:0,temporal,1,445,4,hex,12,0,1,none,1,9.11,9.259851455688477,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,0.4774651160380594,2,0,0,0,49.801977859487394,-4:4,temporal,0,445,4,dia,60,0,0,vbr,0,9.13,9.268420457839966,"['Action', '1080p', 60, '20s']",1
1,p8x8,3,0.8900625634323396,0,12,1,-9,49.801977859487394,-5:5,temporal,1,210,0,hex,61,0,1,vbr,0,9.14,9.283312797546387,"['Action', '1080p', 60, '20s']",1
1,p8x8,1,0.7963403618786435,0,12,0,-9,49.801977859487394,-4:4,temporal,1,445,0,hex,61,0,1,none,0,9.15,9.297337532043457,"['Action', '1080p', 60, '20s']",1
0,p8x8,1,0.7963403618786435,2,0,0,0,49.801977859487394,-4:4,temporal,1,445,4,dia,7,0,1,none,1,9.16,9.32874083518982,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,0.4498679550631097,2,0,0,7,49.801977859487394,-4:4,temporal,1,445,4,dia,35,0,0,vbr,1,9.18,9.31522798538208,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,0.4498679550631097,2,0,0,7,49.801977859487394,-4:4,temporal,1,445,4,dia,35,0,0,none,1,9.19,9.32643437385559,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,0.4498679550631097,2,0,0,0,49.801977859487394,0:0,temporal,0,445,0,dia,35,0,0,vbr,1,9.21,9.361685991287231,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,0.7963403618786435,0,0,0,7,49.801977859487394,0:0,temporal,1,445,4,hex,35,0,1,none,1,9.22,9.355263233184814,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,0.4498679550631097,2,0,0,0,49.801977859487394,6:-6,auto,1,445,4,hex,12,0,1,none,1,9.22,9.358570098876953,"['Action', '1080p', 60, '20s']",1
1,p8x8,3,0.7963403618786435,0,12,1,-9,49.801977859487394,0:0,temporal,1,445,0,hex,61,0,1,none,1,9.24,9.365467309951782,"['Action', '1080p', 60, '20s']",1
