8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
1,p8x8,3,0.8900625634323396,0,12,1,-9,49.801977859487394,0:0,temporal,1,445,0,hex,7,0,1,none,1,8.99,9.136553287506104,"['Action', '1080p', 60, '20s']",1
1,p8x8,2,0.4498679550631097,2,0,0,7,49.801977859487394,-4:4,temporal,1,326,0,dia,35,1,1,vbr,1,9.3,9.444930791854858,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,0.4498679550631097,1,0,0,0,49.801977859487394,-4:4,temporal,1,210,0,dia,12,0,1,vbr,0,9.43,9.553199529647827,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,0.4498679550631097,0,0,0,0,49.801977859487394,-4:4,none,1,210,0,dia,12,0,1,vbr,0,9.46,9.607824087142944,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.7963403618786435,2,0,0,4,28.58475890485096,0:0,temporal,1,321,0,hex,9,0,1,vbr,0,9.54,9.676097631454468,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,445,4,hex,60,0,0,none,1,9.66,9.797465801239014,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,1.6610864561075223,1,1,1,-6,28.58475890485096,-4:4,auto,0,291,0,dia,53,0,1,none,1,9.75,9.90363883972168,"['Action', '1080p', 60, '20s']",1
1,p4x4,3,0.4498679550631097,1,9,0,4,49.801977859487394,0:0,none,1,445,0,dia,18,0,0,none,1,9.8,9.933027982711792,"['Action', '1080p', 60, '20s']",1
1,p4x4,3,0.4498679550631097,1,9,0,4,49.801977859487394,0:0,none,1,445,0,dia,18,0,1,none,1,9.82,9.969308137893677,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,0.7963403618786435,2,0,0,0,28.58475890485096,-4:4,temporal,1,445,4,dia,60,0,0,none,1,9.89,10.042805194854736,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,321,1,dia,60,0,1,vbr,0,9.95,10.090040445327759,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.7963403618786435,0,0,0,0,28.58475890485096,0:0,none,1,321,0,hex,9,0,1,vbr,0,9.98,10.13240933418274,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,0.4498679550631097,2,0,0,4,49.801977859487394,-4:4,temporal,1,210,1,dia,12,0,1,vbr,0,10.21,10.362396478652954,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,0.4498679550631097,0,9,1,0,28.58475890485096,6:-6,none,1,321,0,dia,4,0,1,vbr,0,10.35,10.534196615219116,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,0.4498679550631097,1,12,1,7,28.58475890485096,-4:4,auto,1,326,0,dia,53,1,1,vbr,1,10.44,10.58547568321228,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,0.4498679550631097,1,12,1,7,28.58475890485096,-4:4,auto,1,291,0,dia,53,0,1,none,1,10.6,10.736975193023682,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.4498679550631097,0,9,1,0,28.58475890485096,-4:4,none,1,445,0,hex,17,0,0,none,1,10.64,10.794739007949829,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,1.380266751513598,0,9,0,1,28.58475890485096,-4:4,none,0,326,0,hex,17,1,0,vbr,1,10.66,10.806113481521606,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.4498679550631097,0,9,1,0,28.58475890485096,-4:4,none,1,445,0,hex,4,0,0,none,1,10.71,10.868803977966309,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,1.380266751513598,1,9,0,-6,28.58475890485096,-4:4,none,0,250,0,hex,12,0,0,none,1,10.72,10.861999273300171,"['Action', '1080p', 60, '20s']",1
