maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,cost,fidelity
11952,162,56336,41040,57911,118,313,false,14217,true,245565,32277,44331,true,18583,60673,48014,722,495805,8,2679.99,180.12053894996643,"[8, 50, 180, True]"
3972,720,41865,27599,99685,52,374,false,28203,true,50825,25479,51046,false,3028,6769,63462,357,586766,1,2697.95,180.09402298927307,"[8, 50, 180, True]"
3641,228,45929,47477,75829,498,348,false,28430,true,129508,30170,50710,true,29587,34346,2984,396,350075,2,2602.57,180.1000690460205,"[8, 50, 180, True]"
6723,694,25192,1254,1060,121,221,false,59236,true,560766,22729,83931,true,45310,8774,30211,988,348054,9,2654.13,180.10799765586853,"[8, 50, 180, True]"
11421,908,58750,8832,44675,279,82,true,26860,false,540236,30045,84410,true,19089,26863,48063,143,598280,7,2608.68,180.11992621421814,"[8, 50, 180, True]"
9475,442,3612,53214,80888,232,494,false,46430,true,165448,6786,22393,true,5702,18270,32519,139,299993,3,2626.96,180.09804463386536,"[8, 50, 180, True]"
6585,187,19730,47669,89433,276,238,false,13284,true,200834,1591,44466,true,18247,15269,25225,478,138171,3,2645.02,180.1222484111786,"[8, 50, 180, True]"
1393,140,12630,40393,27667,10,335,true,33732,true,494250,557,12717,false,35273,2036,29227,635,550773,5,2666.24,180.11196613311768,"[8, 50, 180, True]"
14365,492,26350,21379,59549,43,73,true,47374,true,130935,45364,38585,false,35715,27837,6902,971,124073,6,2665.31,180.12295293807983,"[8, 50, 180, True]"
1795,695,18232,55521,83202,442,286,true,8320,false,165779,14881,75780,false,16342,60083,42964,658,275326,3,2589.47,180.11177778244019,"[8, 50, 180, True]"
14120,982,1895,49684,28800,259,144,true,3256,false,157667,44859,8994,false,27995,36911,13193,926,532912,2,2609.86,180.12808537483215,"[8, 50, 180, True]"
10581,544,12955,16321,88555,418,181,true,20703,true,173305,52601,35922,true,33071,11844,50005,158,202296,8,2579.88,180.05429553985596,"[8, 50, 180, True]"
16732,232,1896,38676,30394,441,300,true,50683,true,143864,51159,76953,true,18520,57954,47838,364,199756,10,2618.75,180.11641097068787,"[8, 50, 180, True]"
1797,128,38157,47405,25107,58,390,true,44708,true,545886,36239,92244,true,13053,1447,28200,343,487121,5,2696.39,180.1225962638855,"[8, 50, 180, True]"
8847,98,12767,57131,19164,465,477,false,7411,true,426988,15794,57837,false,14392,192,54766,820,54763,9,2598.66,180.06106734275818,"[8, 50, 180, True]"
7274,852,49952,16785,54601,417,447,true,41081,true,221043,20212,41502,false,7338,18315,43738,479,18902,2,2624.96,180.09681010246277,"[8, 50, 180, True]"
10180,377,25806,7127,72679,344,265,false,38039,true,52328,13419,71110,true,14623,5912,12992,229,416204,7,2573.33,180.10237789154053,"[8, 50, 180, True]"
7355,837,18563,20657,10219,266,439,true,22567,false,276398,34730,98386,false,40990,33250,11729,99,582159,10,2587.26,180.11194396018982,"[8, 50, 180, True]"
17889,940,31977,28192,40920,130,339,false,28031,true,431251,19469,7447,true,14461,39311,38050,97,197675,5,2644.02,180.11911511421204,"[8, 50, 180, True]"
14500,377,15398,22919,94996,407,233,true,21508,false,13066,38210,29171,true,27590,44949,31621,24,440779,3,2524.49,180.12110543251038,"[8, 50, 180, True]"
13289,164,48500,23850,97513,261,298,true,45050,true,316345,1674,58786,false,55096,7836,52227,448,329437,5,2649.36,180.11519479751587,"[8, 50, 180, True]"
854,94,34946,58690,78469,296,400,false,9047,false,296895,42536,71398,true,13850,45810,43595,310,409026,8,2659.34,180.12123227119446,"[8, 50, 180, True]"
2149,363,9749,42085,69948,6,411,true,59424,true,418966,3104,85621,true,64343,35515,22264,512,559084,8,2675.01,180.10090160369873,"[8, 50, 180, True]"
17944,250,51577,49999,94158,317,217,true,41034,true,140593,38050,61336,false,17818,54938,40739,119,481373,6,2609.57,180.0907084941864,"[8, 50, 180, True]"
12250,580,35709,1240,59901,477,3,true,46644,false,390199,38246,9170,false,59936,6091,49644,296,356517,7,2427.59,180.122798204422,"[8, 50, 180, True]"
4178,80,4154,17146,71154,486,12,true,20729,true,472684,42428,20913,true,434,3077,32217,345,9064,3,2602.57,180.10399651527405,"[8, 50, 180, True]"
12138,844,57831,26718,54706,147,108,true,10983,true,580518,41040,54160,false,21159,43405,17289,783,590564,2,2662.41,180.11493611335754,"[8, 50, 180, True]"
9619,172,58666,30853,52944,383,392,false,14199,false,497786,42781,20671,false,46105,62216,6055,276,404563,2,2649.99,180.12238121032715,"[8, 50, 180, True]"
13046,366,15105,10087,21166,252,240,false,46538,false,105545,48263,63282,true,31733,4691,14488,326,188663,2,2627.43,180.1157627105713,"[8, 50, 180, True]"
9399,581,34023,7653,10716,171,417,true,30637,false,291460,27433,37707,false,17250,49983,10823,816,223198,4,2604.37,180.10790824890137,"[8, 50, 180, True]"
19012,933,21648,24472,63830,20,90,false,20799,false,571806,25307,67756,false,10394,55156,62250,714,13781,3,2652.68,180.12500834465027,"[8, 50, 180, True]"
15584,622,18313,51881,90370,40,480,true,36381,true,483757,35181,58439,true,24372,44907,47697,210,401241,5,2645.74,180.12254667282104,"[8, 50, 180, True]"
8443,893,31328,40813,46996,144,421,true,200,false,111558,43833,89258,false,7844,63570,62425,647,473944,9,2598.52,180.11608600616455,"[8, 50, 180, True]"
5232,271,44390,22817,17701,90,418,true,5808,true,308931,53678,49691,false,49919,36073,57421,71,392228,3,2642.25,180.1023964881897,"[8, 50, 180, True]"
7693,474,43590,24751,12374,95,292,true,44682,true,486706,12206,21282,false,11191,61680,47738,437,512580,7,2641.53,180.08480381965637,"[8, 50, 180, True]"
495,892,3134,38435,89223,135,439,true,1273,false,8384,14560,91349,true,28546,39995,5010,379,467262,10,2631.78,180.11784434318542,"[8, 50, 180, True]"
683,683,39366,41995,16915,5,347,true,57530,false,278399,1272,68485,false,53405,48615,56604,225,96130,7,2646.88,180.10496401786804,"[8, 50, 180, True]"
6721,318,48942,47506,103,123,55,true,58985,true,544052,26860,95840,false,31419,5934,20084,387,539500,5,2672.64,180.09652853012085,"[8, 50, 180, True]"
15926,506,53937,51384,47716,42,221,true,52606,true,484197,43822,86069,false,7530,2631,16902,852,282611,2,2695.79,180.12590217590332,"[8, 50, 180, True]"
7668,351,33752,3592,75976,32,171,false,3244,true,523815,54187,60387,true,17081,3960,59188,774,113849,9,2761.94,180.1222381591797,"[8, 50, 180, True]"
13706,654,5848,41437,53468,47,18,false,53828,true,68112,57615,10933,false,29748,6992,48053,695,599669,1,2703.63,180.11827445030212,"[8, 50, 180, True]"
13557,839,37347,57012,11572,119,218,true,1307,false,39591,27656,23864,false,7029,34914,6806,492,217320,3,2653.47,180.12067222595215,"[8, 50, 180, True]"
4026,891,31796,19598,69778,76,156,true,29468,false,70148,41034,66422,true,63098,2873,14676,492,292385,9,2643.67,180.1259160041809,"[8, 50, 180, True]"
18130,780,18729,13042,58506,2,106,false,44504,true,218877,55192,66660,true,49854,54251,5860,754,18236,9,2700.61,180.11181330680847,"[8, 50, 180, True]"
18517,715,31741,27418,97444,19,343,false,45687,false,207587,54277,22178,true,49060,34302,59493,309,264307,4,2705.81,180.12443828582764,"[8, 50, 180, True]"
15218,272,43758,16102,43683,109,171,false,45906,true,258544,59463,59542,false,63172,39771,7375,818,179835,10,2687.02,180.12048816680908,"[8, 50, 180, True]"
5931,241,16778,58483,27854,109,4,false,16280,true,554324,58164,25620,true,43329,14516,24128,269,433406,3,2534.91,180.09349942207336,"[8, 50, 180, True]"
13753,65,17788,41730,21976,98,395,false,16334,false,398569,54644,77731,true,26465,17514,34026,472,505720,9,2642.15,180.10422778129578,"[8, 50, 180, True]"
18654,37,23082,32022,86380,51,121,true,1556,false,173338,54192,62358,true,61763,39698,42248,342,140361,2,2670.79,180.11794304847717,"[8, 50, 180, True]"
6364,453,14086,22077,56937,118,462,true,36833,true,125438,55959,14082,true,62150,20816,651,123,583290,10,2626.44,180.06860661506653,"[8, 50, 180, True]"
7867,421,42298,3731,1853,15,292,true,26185,false,39156,50676,62845,true,58474,55252,32655,28,246360,1,2674.94,180.1136314868927,"[8, 50, 180, True]"
5381,662,4852,1423,27373,27,35,false,31039,true,446879,59627,60401,false,4053,64208,13969,216,20312,7,2674.47,180.11700105667114,"[8, 50, 180, True]"
14800,583,25113,24638,27402,31,317,true,22553,false,33509,35796,40800,true,8656,15734,19640,962,47742,9,2633.2,180.11776065826416,"[8, 50, 180, True]"
11755,179,7474,2957,38666,58,454,false,17383,false,550616,7923,24703,false,11651,3092,43593,980,505669,7,2676.6,180.1095049381256,"[8, 50, 180, True]"
5640,651,34747,47698,20720,23,200,true,18875,true,89286,2301,28930,true,25206,41669,61835,901,482084,10,2652.79,180.1283974647522,"[8, 50, 180, True]"
17665,531,42296,5980,72300,50,316,false,27549,true,269854,1678,62221,false,52437,5665,41099,223,151735,10,2644.44,180.11948084831238,"[8, 50, 180, True]"
5467,980,52463,43824,82852,113,345,false,4061,false,244682,18414,2226,false,32866,34717,16351,734,324643,1,2636.53,180.1034872531891,"[8, 50, 180, True]"
15138,888,2598,35943,48036,18,142,true,544,false,500007,30380,76133,true,14803,961,12422,792,248827,3,2720.67,180.10955452919006,"[8, 50, 180, True]"
7969,854,55561,51875,82389,121,87,true,1846,false,192083,57427,58467,false,37688,848,11319,513,514539,4,2619.99,180.10223054885864,"[8, 50, 180, True]"
17808,55,43147,51094,54194,33,267,false,1240,true,595040,15552,56954,false,47517,32478,61354,177,382715,10,2701.37,180.10971331596375,"[8, 50, 180, True]"
9929,680,27784,46579,11346,5,391,true,9057,true,461576,29709,13603,true,50376,26595,28499,665,458335,7,2651.29,180.11156511306763,"[8, 50, 180, True]"
18364,68,14050,43462,13713,1,20,true,3092,false,402374,31915,5702,false,7253,12682,20977,463,73808,2,2708.95,180.12467551231384,"[8, 50, 180, True]"
817,1,29192,48759,52066,39,119,false,5509,false,497719,4401,65106,true,34554,59728,41848,317,2852,5,2908.92,361.23828959465027,"[8, 50, 180, True]"
18122,541,34317,29586,57473,26,498,false,3807,false,247250,26310,51665,true,26124,60227,13866,407,518841,4,2646.61,180.12084460258484,"[8, 50, 180, True]"
13565,533,24753,52238,34146,9,109,true,3267,false,263149,27712,39641,false,55557,14631,38143,964,30680,3,2642.07,180.11904978752136,"[8, 50, 180, True]"
1111,319,25640,30498,87305,4,309,false,15041,true,519964,11281,4348,true,1705,62215,37932,525,5422,2,2638.14,180.1226680278778,"[8, 50, 180, True]"
2969,246,13542,53919,17371,49,394,true,1351,true,233847,28610,35265,false,34699,38172,17022,764,4005,5,2699.6,180.1004672050476,"[8, 50, 180, True]"
14969,142,11295,20035,40719,42,25,false,293,true,18043,30326,37874,true,23588,6697,19169,25,267202,4,2656.24,180.1093294620514,"[8, 50, 180, True]"
14596,378,37496,31124,97678,45,202,false,32866,false,597483,59696,91181,true,34569,11146,5594,963,1066,3,2696.26,180.11581897735596,"[8, 50, 180, True]"
17292,19,33516,35583,78945,3,188,false,21187,false,242437,14348,94092,true,61839,64282,63604,27,316746,6,2604.44,180.10070157051086,"[8, 50, 180, True]"
14977,2,55289,40978,84341,41,489,false,10219,true,339832,29005,78478,true,39265,5278,36733,260,317211,6,2967.62,361.24749088287354,"[8, 50, 180, True]"
843,9,54718,55521,47931,163,73,true,53019,true,177052,45309,71276,true,5857,50142,60358,731,444300,7,2636.86,180.1115424633026,"[8, 50, 180, True]"
15018,2,38482,21453,21698,327,429,false,2205,false,516611,57471,21849,true,19881,48599,36750,726,175111,3,2638.36,180.13361501693726,"[8, 50, 180, True]"
14976,1,45824,14951,47046,133,212,false,17644,false,286573,40206,18558,false,13940,33392,12251,465,204876,1,2887.62,542.3513667583466,"[8, 50, 180, True]"
7081,3,30455,18475,41909,422,100,true,33700,false,572568,41750,86780,false,47405,61655,51431,88,162875,10,2632.98,180.12834429740906,"[8, 50, 180, True]"
16371,453,23400,52239,92703,101,170,true,42171,true,53934,27715,4775,false,13450,1153,40906,792,172813,9,2635.97,180.1089746952057,"[8, 50, 180, True]"
17668,2,546,40074,22825,142,451,true,53312,false,232385,31360,2826,false,57953,49515,57923,28,146005,9,2924.22,361.2184031009674,"[8, 50, 180, True]"
18924,0,57677,21541,1496,80,170,true,38023,true,113495,7225,43061,true,45915,35506,18090,548,46841,4,2659.66,180.08076739311218,"[8, 50, 180, True]"
13361,1,2102,40467,67852,49,326,true,19538,true,364939,44193,9072,true,48136,6623,32825,488,455629,10,2972.4,361.2605676651001,"[8, 50, 180, True]"
