fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,On,Off,Off,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,0.09596467018127441,1.7260949611663818,513896,34.428613901138306,2152160,10605,40.304450273513794,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,0.08355474472045898,1.4879186153411865,523192,34.074326515197754,2152160,10605,38.32663822174072,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,Off,On,Off,Off,On,On,0.07920479774475098,1.5065789222717285,513896,34.06181740760803,2152160,10605,38.21443438529968,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,On,Off,On,On,On,On,On,On,On,On,On,Off,On,0.08675646781921387,1.5465519428253174,523384,34.10808038711548,2152160,10605,38.296019315719604,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,On,On,On,On,On,On,On,On,On,Off,Off,On,On,0.08301734924316406,1.4810421466827393,522088,34.07605195045471,2152160,10605,38.280250787734985,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,On,On,Off,0.08525681495666504,1.4843182563781738,523192,34.09539175033569,2152160,10605,38.18074345588684,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,On,On,On,Off,Off,On,0.09169149398803711,1.4973366260528564,515000,34.083415269851685,2152160,10605,38.193636894226074,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,Off,On,On,Off,Off,0.08865213394165039,1.4235901832580566,515192,34.11715650558472,2152160,10605,38.18547248840332,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,On,Off,0.10453653335571289,1.5052475929260254,513704,34.04773283004761,2152160,10605,38.196407079696655,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,0.07603311538696289,1.4597761631011963,521896,34.05251884460449,2152160,10605,38.196391582489014,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,0.09087896347045898,0.286801815032959,91472,0.7047560214996338,273692,1951,3.612067699432373,"[80, 35, 3, 4, 25]"
