maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
11048,259,33501,7763,95658,21,180,false,37641,true,564158,24093,58407,true,23970,28461,38428,547,303083,8,1470.2,20.073326110839844,"[6, 30, 20, False]",0
3355,699,57796,59169,71382,9,369,false,56029,false,587215,46394,72824,true,16203,28244,53932,720,289888,7,1465.95,20.07343029975891,"[6, 30, 20, False]",0
16752,303,2321,24505,36163,58,148,true,1609,false,65265,3848,27788,true,58495,5514,7730,762,473974,9,1461.92,20.08181619644165,"[6, 30, 20, False]",0
11817,139,46823,29783,13291,65,62,false,10601,true,267230,23668,91208,false,13037,53745,34076,532,347563,5,1459.42,20.085391759872437,"[6, 30, 20, False]",0
11567,61,4840,29783,2014,65,152,false,10601,true,114864,11199,91208,true,13037,53745,60307,923,347563,5,1456.29,20.076186418533325,"[6, 30, 20, False]",0
3448,34,28876,56343,11791,20,346,false,20901,false,445902,26220,53675,false,17715,33423,1948,412,519954,4,1449.88,20.082984924316406,"[6, 30, 20, False]",0
3448,722,9055,59082,67267,20,70,false,3648,true,137229,4351,31193,true,17715,51383,24183,412,383972,8,1445.13,20.080209255218506,"[6, 30, 20, False]",0
13113,270,52698,14997,32527,339,198,true,40940,false,77179,29930,50850,false,40209,38658,3461,504,104332,5,1432.29,20.086787462234497,"[6, 30, 20, False]",0
3304,139,46823,39630,13291,139,62,true,23665,true,267230,23668,17051,false,53837,12159,34076,532,580613,2,1429.55,20.071672916412354,"[6, 30, 20, False]",0
8121,3,41253,55558,34680,381,358,false,29457,true,99812,32123,82318,false,46378,53105,2640,967,470669,8,1427.34,20.078731298446655,"[6, 30, 20, False]",0
14856,34,59577,24872,17355,51,101,true,20901,false,445902,59157,35455,true,32008,39395,5493,662,519954,4,1426.33,20.07294774055481,"[6, 30, 20, False]",0
3448,608,34014,56343,74641,20,70,false,3648,true,164428,26220,53675,true,17715,51383,10664,412,146490,9,1425.44,20.07875347137451,"[6, 30, 20, False]",0
11048,686,33501,42330,95658,258,180,false,11977,true,282545,24093,18496,false,34187,28461,38428,600,41789,8,1420.17,20.07611107826233,"[6, 30, 20, False]",0
6268,608,34014,24872,17355,51,70,false,3648,true,164428,59157,71922,true,32008,51383,10664,41,146490,9,1419.71,20.079238891601562,"[6, 30, 20, False]",0
11492,722,9055,59082,67267,12,84,false,17514,true,137229,4351,31193,true,14309,34952,24183,360,383972,8,1412.46,20.074774026870728,"[6, 30, 20, False]",0
13113,270,19366,14997,32527,27,364,true,40940,false,77179,6943,50850,true,40209,38658,3461,773,104332,6,1409.78,20.071457862854004,"[6, 30, 20, False]",0
14856,447,59577,4344,4828,119,101,true,437,false,42682,45596,35455,true,41019,39395,36770,662,260341,9,1408.72,20.07262086868286,"[6, 30, 20, False]",0
8121,3,41253,55558,34680,381,358,false,29457,true,99812,32123,82318,false,46378,61496,2640,967,470669,8,1406.11,20.07680583000183,"[6, 30, 20, False]",0
4398,873,57796,59169,19229,9,369,false,56029,false,587215,46394,72824,true,16203,28244,53932,720,289888,7,1405.9,20.08355712890625,"[6, 30, 20, False]",0
13113,709,2321,14997,32527,58,148,true,1609,true,77179,29930,50850,false,58495,5514,7730,762,104332,5,1403.7,20.078073263168335,"[6, 30, 20, False]",0
