maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,cost,fidelity
13004,370,46649,49475,295,113,357,true,20512,false,416345,19835,48323,true,35972,38958,48977,379,209055,8,1351.13,20.08935046195984,"[6, 30, 20, False]"
13004,370,46649,49475,295,113,357,true,20512,false,416345,19835,48323,true,35972,38958,48977,379,209055,8,2664.85,180.15039205551147,"[8, 50, 180, True]"
13785,536,50096,2490,92969,304,478,false,12659,false,62597,13093,19923,false,47124,56501,1599,880,542737,6,1348.13,20.08129382133484,"[6, 30, 20, False]"
14469,340,3994,43481,79361,127,355,false,9519,false,3973,36655,17026,false,37506,38917,60641,956,217257,1,1356.95,20.069542407989502,"[6, 30, 20, False]"
14469,340,3994,43481,79361,127,355,false,9519,false,3973,36655,17026,false,37506,38917,60641,956,217257,1,2608.41,180.1132287979126,"[8, 50, 180, True]"
8565,668,58926,28702,54203,289,69,false,1433,false,52230,49633,4573,false,50868,32363,36541,589,329305,1,1431.65,20.069403648376465,"[6, 30, 20, False]"
8565,668,58926,28702,54203,289,69,false,1433,false,52230,49633,4573,false,50868,32363,36541,589,329305,1,2572.9,180.1058316230774,"[8, 50, 180, True]"
8842,805,27067,22894,78199,227,414,true,57293,false,204153,8542,8739,true,23126,15741,51774,342,543958,1,1472.35,20.069056510925293,"[6, 30, 20, False]"
10600,958,47456,17599,54592,318,336,true,3748,true,179141,34916,64039,false,16183,51783,41227,302,275594,3,1359.82,20.07658863067627,"[6, 30, 20, False]"
8842,805,27067,22894,78199,227,414,true,57293,false,204153,8542,8739,true,23126,15741,51774,342,543958,1,2649.52,180.1304099559784,"[8, 50, 180, True]"
11776,69,41371,4781,72716,488,86,false,52493,false,517951,2174,10824,false,65323,61558,59314,950,194841,9,1408.82,20.07864761352539,"[6, 30, 20, False]"
7131,282,36949,7858,51395,218,380,true,28160,false,2986,42524,27667,true,29326,42112,15464,390,118827,6,1435.6,20.076966762542725,"[6, 30, 20, False]"
10297,309,58532,18865,10327,77,116,true,51573,true,332756,54781,23734,false,45696,28792,27223,668,1953,6,1436.86,20.082794666290283,"[6, 30, 20, False]"
16379,590,25185,38959,59083,96,204,true,30993,true,502943,13476,40989,false,49315,46041,50122,731,330993,9,1379.02,20.06963872909546,"[6, 30, 20, False]"
16016,686,36497,42330,8607,251,78,false,11977,true,282545,42806,18496,false,34187,25073,55776,600,61000,5,1475.01,20.077961206436157,"[6, 30, 20, False]"
16016,686,36497,42330,8607,251,78,false,11977,true,282545,42806,18496,false,34187,25073,55776,600,61000,5,2616.13,180.1263506412506,"[8, 50, 180, True]"
15818,716,54420,7644,65338,89,448,true,8339,false,255315,47681,62038,false,45325,14887,51519,1,114343,8,732.55,20.058386087417603,"[6, 30, 20, False]"
19915,395,6241,25119,51958,446,109,true,48407,false,555065,9687,87747,true,60589,60573,44454,480,226192,5,1457.4,20.071098566055298,"[6, 30, 20, False]"
1828,318,45908,8495,5018,314,68,false,15634,false,216441,34627,44393,true,11312,64999,21752,525,570815,7,1363.14,20.06689715385437,"[6, 30, 20, False]"
18744,79,49927,6346,63125,351,158,false,51325,true,169320,4766,77106,true,1450,26341,37784,416,188947,10,1409.2,20.083879470825195,"[6, 30, 20, False]"
295,105,15251,1415,52906,288,366,true,55901,true,127520,11823,2908,true,49149,43623,43978,486,567583,10,1330.54,20.071341276168823,"[6, 30, 20, False]"
8433,859,33722,2296,4677,378,327,true,44918,true,377905,54396,88300,false,58715,64642,11251,942,18743,8,1388.28,20.077343463897705,"[6, 30, 20, False]"
10983,400,46497,13870,47812,182,226,true,37671,true,293812,37401,19107,true,2290,16398,29818,847,450198,2,1367.99,20.080938816070557,"[6, 30, 20, False]"
17633,32,18962,49250,24386,105,143,false,36110,true,349587,37515,577,true,58262,55266,26363,692,43784,6,1396.4,20.08385944366455,"[6, 30, 20, False]"
10909,86,13946,34237,73617,454,123,true,42888,false,325645,20020,89086,false,62835,2539,48597,985,227041,3,1458.22,20.08360266685486,"[6, 30, 20, False]"
6662,444,43161,45412,53112,248,279,false,26062,false,374664,22026,8216,true,47730,52926,31358,869,583140,6,1444.19,20.076287031173706,"[6, 30, 20, False]"
19618,764,45673,18154,48079,345,206,true,52836,true,513159,45725,17732,false,19165,43470,15279,499,200616,5,1418.97,20.07742667198181,"[6, 30, 20, False]"
13438,701,7152,33631,28720,154,264,false,4399,false,12310,48566,69190,true,9348,12766,61900,326,402518,5,1413.63,20.076128482818604,"[6, 30, 20, False]"
8364,440,26943,42918,918,38,338,true,4575,true,249612,49271,21475,false,60909,17620,2945,655,84029,3,1416.87,20.07492756843567,"[6, 30, 20, False]"
16938,853,58282,5676,14682,178,409,false,27849,false,449964,8057,3908,true,60621,10604,5502,927,89256,4,1409.86,20.07433032989502,"[6, 30, 20, False]"
12712,846,54995,1216,77058,426,389,true,59206,true,549622,33978,39558,false,1254,27082,20697,367,13556,8,1265.34,20.069868564605713,"[6, 30, 20, False]"
6308,257,14732,54301,74125,348,276,false,12438,false,333762,45386,38592,false,39830,29552,30939,191,387071,2,1328.67,20.080585479736328,"[6, 30, 20, False]"
16402,942,57858,55343,21639,155,126,false,31783,false,574628,2641,36047,false,5091,10502,12266,364,186441,4,1399.71,20.07455801963806,"[6, 30, 20, False]"
12459,73,51312,51260,15892,126,57,false,69,true,473670,25685,36597,false,2846,33268,53593,355,112632,8,1354.84,20.0792236328125,"[6, 30, 20, False]"
4955,969,11576,54530,40826,242,155,false,58434,false,363168,31299,23434,false,3719,11016,2796,422,295664,10,1385.09,20.084665775299072,"[6, 30, 20, False]"
12942,378,9865,7253,46864,18,110,false,41582,false,235380,32837,39042,true,61354,2911,65463,138,176621,3,1342.74,20.073312044143677,"[6, 30, 20, False]"
