innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
31,1037287459,27290,504766985,120346615,990965075,31859,307247903,2,52,12761507457,8786,2927115820,52,120850614,full,9233,81696814,98,34107,210.38,83.45802092552185,"[10, 50, 100000, 4, 0.5]",68.38588857650757,10.099845170974731,1.3226814270019531
563,874334369,3203,150271288,63582841,486886004,122893,980333895,0,57,15075326483,18793,550407176,117,62673482,full,1255,47978519,47,170130,234.87,73.77236032485962,"[10, 50, 100000, 4, 0.5]",59.25652813911438,10.229296922683716,1.2030651569366455
174,240412125,14446,48031488,17628175,446968914,51355,345868443,0,72,14441992192,25047,3231783799,69,48236964,minimal,5284,53224767,12,501915,225.4,77.20955419540405,"[10, 50, 100000, 4, 0.5]",62.654287338256836,10.192910194396973,1.2499680519104004
881,551851083,7592,372816090,2464661,105426443,96181,441522166,1,27,13884488305,6338,1757116391,128,4492423,noblob,8051,28895563,23,302304,227.59,76.9497058391571,"[10, 50, 100000, 4, 0.5]",61.94760203361511,10.14473009109497,1.7677009105682373
867,445494399,32945,861583494,16755204,350574235,58268,620092707,1,68,10513964969,14413,2252224311,103,76198017,full,3528,114503438,62,366444,191.42,83.09367680549622,"[10, 50, 100000, 4, 0.5]",68.33024597167969,10.197417974472046,1.4618475437164307
333,471908974,21187,567608741,53724669,659524068,7160,202681226,2,92,14038318274,22513,1231751743,109,29016508,noblob,6288,8104128,32,929326,240.86,82.19588112831116,"[10, 50, 100000, 4, 0.5]",67.39860415458679,10.12551736831665,1.5658619403839111
292,359489064,17954,1019441616,101239972,722418805,107793,4475913,1,1,12519110123,22708,921603789,57,20190572,full,1736,99969929,80,651037,215.65,80.34057641029358,"[10, 50, 100000, 4, 0.5]",65.15457582473755,10.136392593383789,1.950441598892212
783,675998769,16849,968302635,41506792,287182406,43409,597611395,1,75,12199146428,10456,3492678775,75,14287042,minimal,6707,104110535,85,213961,205.32,78.85048151016235,"[10, 50, 100000, 4, 0.5]",64.22770714759827,10.130659341812134,1.3707599639892578
954,99368223,39013,465262952,26930287,1073605375,100342,756434142,0,37,11139833299,3730,2990280610,2,127525009,noblob,3129,89878615,13,615087,211.63,84.0533676147461,"[10, 50, 100000, 4, 0.5]",69.45452046394348,10.200910091400146,1.286529302597046
381,657678162,474,623970083,126139374,201791820,89996,193692548,1,40,11387518418,12100,3818320697,11,95871036,minimal,700,20603302,68,408950,296.46,75.90478730201721,"[10, 50, 100000, 4, 0.5]",61.22394633293152,10.157035827636719,1.4295554161071777
