fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,Off,0.10168743133544922,0.25221943855285645,35432,0.3734574317932129,140021,719,3.7452855110168457,"[80, 35, 2, 2, 15]"
On,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,On,0.08679628372192383,0.19777512550354004,36464,0.26961445808410645,140021,719,3.1216418743133545,"[80, 35, 2, 2, 15]"
Off,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,On,On,On,Off,0.09883999824523926,0.18219780921936035,36464,0.28696751594543457,140021,719,3.0981485843658447,"[80, 35, 2, 2, 15]"
On,Off,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,0.08413195610046387,0.1875169277191162,36464,0.27499961853027344,140021,719,3.0514590740203857,"[80, 35, 2, 2, 15]"
On,Off,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,0.09160780906677246,1.553030014038086,523192,34.11000418663025,2152160,10605,38.35454797744751,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,On,On,On,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,0.09638166427612305,0.22116494178771973,36464,0.27004241943359375,140021,719,3.146230697631836,"[80, 35, 2, 2, 15]"
Off,On,On,On,Off,Off,On,On,Off,Off,On,On,On,On,Off,On,On,On,Off,On,0.0971074104309082,0.18250751495361328,36464,0.26972413063049316,140021,719,3.0293681621551514,"[80, 35, 2, 2, 15]"
On,Off,Off,On,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,On,Off,On,On,0.08832526206970215,0.20830368995666504,36464,0.28819966316223145,140021,719,3.2243847846984863,"[80, 35, 2, 2, 15]"
Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,On,On,0.09046030044555664,0.20918560028076172,36464,0.2703695297241211,140021,719,3.0447795391082764,"[80, 35, 2, 2, 15]"
On,Off,Off,Off,On,Off,On,Off,On,On,On,On,On,Off,On,On,On,On,On,Off,0.08183979988098145,0.20879530906677246,36464,0.29222774505615234,140021,719,3.001880168914795,"[80, 35, 2, 2, 15]"
On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,Off,0.09189581871032715,0.2324976921081543,36464,0.2906970977783203,140021,719,3.13260555267334,"[80, 35, 2, 2, 15]"
On,On,On,On,Off,On,Off,On,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,0.09566998481750488,0.22381234169006348,35432,0.2752685546875,140021,719,3.0869085788726807,"[80, 35, 2, 2, 15]"
On,Off,Off,Off,On,Off,On,Off,On,On,On,On,On,Off,On,On,On,On,On,Off,0.09280037879943848,1.4923124313354492,515000,34.06045174598694,2152160,10605,38.137566804885864,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,0.09261655807495117,0.22432446479797363,36464,0.30165672302246094,140021,719,3.102783203125,"[80, 35, 2, 2, 15]"
