threads,connections,duration,post,spearman_corr,evaluated_time,front_level
4,30,10,True,0.8424242424242423,10.054859042167664,0
8,50,55,True,0.9999999999999999,60.724935579299924,0
8,35,20,False,0.9515151515151514,20.106599473953246,0
8,50,10,True,0.8787878787878788,10.09647274017334,0
8,35,35,False,0.9878787878787878,35.101698422431944,0
8,35,25,True,0.9757575757575757,25.106437349319457,0
8,45,50,True,0.9878787878787878,50.11019802093506,0
8,25,55,True,0.9878787878787878,55.08776602745056,0
8,30,20,True,0.9515151515151514,20.11638922691345,0
8,35,10,True,0.8787878787878788,10.086880230903626,0
