threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.9515151515151514,20.11638922691345,0
8,35,10,True,0.8787878787878788,10.086880230903626,0
8,25,55,True,0.9878787878787878,55.08776602745056,0
8,35,25,True,0.9757575757575757,25.106437349319457,0
8,45,60,True,0.9515151515151514,60.12056851387024,1
8,35,35,True,0.9515151515151514,35.10487945079804,1
8,50,40,True,0.9515151515151514,44.237294268608096,1
8,40,55,True,0.9515151515151514,55.113278937339786,1
8,15,45,True,0.9151515151515152,45.07319829463959,2
8,15,60,True,0.9272727272727272,60.08636555671692,2
