fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,On,On,On,0.08450436592102051,1.675163745880127,522088,34.33163046836853,2152160,10605,40.050795555114746,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,Off,Off,On,On,On,Off,On,On,Off,On,Off,Off,On,0.0815424919128418,1.527526617050171,523192,34.03009819984436,2152160,10605,38.28431797027588,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,Off,0.08834385871887207,1.5147099494934082,522088,34.26222634315491,2152160,10605,38.43526840209961,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,0.09799790382385254,1.488065481185913,523384,34.01141142845154,2152160,10605,38.1691632270813,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,On,On,On,On,On,On,Off,On,On,Off,Off,Off,On,0.0883948802947998,1.504884958267212,522088,34.03167271614075,2152160,10605,38.289387226104736,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,0.09750676155090332,1.4837746620178223,513704,34.128047704696655,2152160,10605,38.289565086364746,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,0.0935518741607666,1.5457704067230225,515192,34.08636832237244,2152160,10605,38.25793385505676,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,Off,On,Off,0.10589265823364258,1.4899969100952148,513704,34.02141714096069,2152160,10605,38.30075168609619,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,On,0.10460734367370605,1.540255069732666,515000,34.0650053024292,2152160,10605,38.2364559173584,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,0.08857345581054688,1.5198156833648682,515000,34.075289487838745,2152160,10605,38.290687799453735,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,On,On,On,0.08767151832580566,0.1904151439666748,44704,0.13497424125671387,30492,190,3.0245087146759033,"[90, 35, 2, 2, 5]"
On,Off,On,On,On,Off,On,Off,Off,On,On,On,Off,On,On,Off,On,Off,Off,On,0.08586382865905762,0.16330385208129883,45760,0.11477255821228027,30492,190,2.8599636554718018,"[90, 35, 2, 2, 5]"
Off,On,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,Off,0.09914350509643555,0.1703343391418457,44704,0.11780500411987305,30492,190,3.004021406173706,"[90, 35, 2, 2, 5]"
On,On,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,0.0786275863647461,0.2049880027770996,45760,0.11078834533691406,30492,190,2.8817827701568604,"[90, 35, 2, 2, 5]"
Off,On,Off,On,On,On,On,On,On,On,On,On,On,Off,On,On,Off,Off,Off,On,0.08022499084472656,0.16434788703918457,44704,0.1299433708190918,30492,190,2.937307119369507,"[90, 35, 2, 2, 5]"
On,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,0.0911252498626709,0.17567944526672363,40608,0.11100196838378906,30492,190,2.8748762607574463,"[90, 35, 2, 2, 5]"
On,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,0.09192943572998047,0.16700959205627441,41664,0.1126551628112793,30492,190,2.8881337642669678,"[90, 35, 2, 2, 5]"
Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,Off,On,Off,0.09038352966308594,0.1697988510131836,40608,0.11133956909179688,30492,190,2.8505971431732178,"[90, 35, 2, 2, 5]"
Off,On,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,On,0.09421038627624512,0.1979219913482666,41664,0.1237328052520752,30492,190,2.9534265995025635,"[90, 35, 2, 2, 5]"
On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,0.10180783271789551,0.16231298446655273,41664,0.10972118377685547,30492,190,2.857819080352783,"[90, 35, 2, 2, 5]"
Off,On,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,On,On,On,0.11537909507751465,0.19823980331420898,46720,0.1412656307220459,35722,570,2.9215033054351807,"[80, 5, 3, 3, 5]"
On,Off,On,On,On,Off,On,Off,Off,On,On,On,Off,On,On,Off,On,Off,Off,On,0.11559200286865234,0.1687605381011963,47728,0.1384716033935547,35722,570,2.901257038116455,"[80, 5, 3, 3, 5]"
