inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,35,2,1,5,0.0303030303030303,2.858833980560303,0
60,15,1,2,10,0.49090909090909085,2.868173432350159,0
90,35,2,2,10,0.35757575757575755,2.878501796722412,1
90,35,2,2,5,0.09090909090909088,2.9132436513900757,2
80,5,3,3,5,-0.6121212121212121,2.9098344087600707,2
80,25,2,4,10,0.28484848484848485,2.964073729515076,2
70,15,3,1,20,0.10303030303030303,2.9739125251770018,3
80,10,2,2,25,0.2121212121212121,3.0390795946121214,3
60,15,3,3,25,-0.06666666666666665,4.011080622673035,4
70,25,3,1,5,-1,73.46868510246277,5
