8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,p4x4,0,1.0425117629251268,0,9,0,11,49.801977859487394,-4:4,auto,1,326,0,hex,22,0,0,none,0,8.23,8.366488695144653,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,0.018686824081093123,0,9,1,11,49.801977859487394,-5:5,temporal,1,326,4,hex,22,0,0,none,1,8.25,8.390291452407837,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9846693671804101,0,3,1,11,49.801977859487394,3:-3,temporal,1,326,4,hex,22,0,0,none,1,8.35,8.514426469802856,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,0.9846693671804101,0,3,1,11,49.801977859487394,-5:5,temporal,1,326,4,hex,22,0,0,none,1,8.36,8.497888326644897,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.2776016784862028,0,9,1,11,49.801977859487394,-4:4,temporal,1,326,4,hex,22,0,0,none,0,8.37,8.503259420394897,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.0425117629251268,0,9,1,11,49.801977859487394,-4:4,temporal,1,326,4,hex,22,0,0,none,0,8.37,8.528594970703125,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9846693671804101,0,3,0,11,49.801977859487394,-5:5,temporal,1,326,4,hex,22,0,0,none,0,8.38,8.525142431259155,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9846693671804101,0,9,0,11,49.801977859487394,-5:5,temporal,1,326,0,hex,50,0,0,none,0,8.39,8.527642965316772,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.2776016784862028,0,9,1,11,49.801977859487394,-5:5,temporal,1,250,0,hex,50,0,0,none,0,8.41,8.53714394569397,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,0.9846693671804101,0,9,1,8,49.801977859487394,-5:5,temporal,1,326,4,hex,22,0,0,none,1,8.43,8.56560230255127,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.2776016784862028,0,9,1,11,49.801977859487394,-5:5,temporal,1,326,0,hex,22,0,0,none,0,8.44,8.583951950073242,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.2776016784862028,0,9,1,-7,49.801977859487394,-4:4,temporal,1,326,4,hex,22,0,0,none,0,8.44,8.590888977050781,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.2776016784862028,0,9,1,-7,49.801977859487394,2:-2,temporal,1,326,0,hex,22,0,0,none,0,8.45,8.589946746826172,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.5534984585155016,0,9,0,11,49.801977859487394,-4:4,temporal,1,326,4,hex,22,0,0,none,1,8.45,8.586178302764893,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9846693671804101,0,9,0,11,49.801977859487394,-5:5,temporal,1,326,4,hex,50,0,0,none,0,8.45,8.595045328140259,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.018686824081093123,0,3,1,11,49.801977859487394,-5:5,temporal,1,326,4,hex,22,0,0,none,1,8.45,8.583356618881226,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.213242046376173,0,9,0,11,49.801977859487394,2:-2,temporal,1,326,0,hex,22,0,1,none,1,8.46,8.592894315719604,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9846693671804101,0,9,0,11,49.801977859487394,-5:5,temporal,1,326,0,hex,22,0,0,none,0,8.47,8.600544452667236,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.2776016784862028,0,9,1,11,49.801977859487394,-4:4,auto,1,326,4,hex,22,0,0,none,0,8.47,8.611462593078613,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.5534984585155016,0,9,1,11,49.801977859487394,-4:4,temporal,1,326,4,hex,22,0,0,none,0,8.48,8.623775243759155,"['Action', '1080p', 60, '20s']",1
