8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,p8x8,3,1.2776016784862028,0,9,0,-7,49.801977859487394,-4:4,temporal,0,326,4,hex,22,0,0,none,1,9.0,9.148141145706177,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.2776016784862028,0,0,1,11,49.801977859487394,-4:4,temporal,1,326,0,hex,22,0,0,none,0,9.08,9.220324516296387,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.5102567735372816,1,0,1,7,49.801977859487394,6:6,temporal,1,445,0,hex,17,0,0,none,1,9.15,9.29031252861023,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,0.4498679550631097,1,0,1,-7,49.801977859487394,6:-6,temporal,1,326,4,dia,22,1,0,vbr,1,9.16,9.305014610290527,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,0.9936193775202311,0,9,0,5,49.801977859487394,-4:4,none,1,326,3,hex,22,1,0,none,1,9.17,9.309149026870728,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,0.4498679550631097,1,0,1,-7,49.801977859487394,6:-6,temporal,1,326,4,hex,60,0,0,none,1,9.26,9.395250797271729,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.5102567735372816,1,0,1,5,49.801977859487394,6:6,temporal,1,250,0,hex,21,1,1,none,1,9.31,9.47368335723877,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,0.4498679550631097,1,0,1,-7,49.801977859487394,6:6,temporal,1,326,4,dia,22,0,0,vbr,1,9.34,9.477713108062744,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,1.5102567735372816,1,0,1,7,49.801977859487394,6:6,temporal,1,445,0,hex,17,0,1,vbr,1,9.34,9.469664335250854,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,1.2776016784862028,1,0,1,-8,49.801977859487394,6:-6,temporal,1,321,4,hex,9,0,0,vbr,1,9.35,9.488949060440063,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,1.5102567735372816,1,0,1,5,49.801977859487394,6:6,temporal,1,445,0,hex,21,0,1,vbr,1,9.35,9.48647165298462,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,1.5102567735372816,1,0,1,7,49.801977859487394,6:6,temporal,1,445,4,hex,60,0,0,vbr,1,9.36,9.498018980026245,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.2776016784862028,1,0,1,8,28.58475890485096,6:-6,auto,1,321,0,dia,9,0,1,vbr,0,9.37,9.511790037155151,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,1.5102567735372816,1,0,1,7,49.801977859487394,6:6,temporal,1,250,0,hex,17,1,1,none,1,9.39,9.521039485931396,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,1.2776016784862028,1,0,1,-7,49.801977859487394,6:6,temporal,1,445,4,hex,60,0,0,vbr,1,9.41,9.566355228424072,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,1.2776016784862028,1,0,1,-7,49.801977859487394,6:-6,temporal,1,445,0,hex,61,0,1,none,1,9.41,9.542877674102783,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,1.2776016784862028,1,0,1,-7,49.801977859487394,-4:4,temporal,0,326,4,hex,22,0,0,none,1,9.42,9.555957317352295,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.2776016784862028,1,0,1,-7,49.801977859487394,6:-6,temporal,1,321,0,hex,9,0,0,vbr,0,9.43,9.57384204864502,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,1.2776016784862028,1,0,1,-7,49.801977859487394,6:6,temporal,1,445,4,dia,22,0,0,vbr,1,9.43,9.5787832736969,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,1.5102567735372816,1,0,1,5,49.801977859487394,6:6,temporal,1,250,0,hex,21,1,1,vbr,1,9.43,9.57650375366211,"['Action', '1080p', 60, '20s']",1
