time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,30,10000,6,0.5,0.7696969696969697,59.59693353176117,0
30,20,20000,10,0.5,0.6,45.09193351268768,0
55,35,50000,10,0.5,0.7939393939393938,105.72401423454285,0
60,20,50000,4,0.5,0.6363636363636362,77.04114670753479,1
40,30,35000,8,0.5,0.6363636363636362,66.69192626476288,1
50,20,35000,4,0.5,0.5272727272727272,62.99895820617676,1
40,25,40000,4,0.5,0.5151515151515151,56.18459997177124,1
50,20,20000,6,0.5,0.5272727272727272,64.29786133766174,1
50,20,35000,4,0.7,0.34545454545454546,63.208542704582214,2
50,35,40000,10,0.5,0.6121212121212121,91.48075802326203,2
