time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,30,10000,6,0.5,0.7696969696969697,59.59693353176117,0
30,20,20000,10,0.5,0.6,45.09193351268768,0
55,30,45000,6,0.5,0.6121212121212121,83.92090735435485,1
50,35,40000,10,0.5,0.6121212121212121,91.48075802326203,1
40,30,50000,10,0.5,0.5636363636363636,83.18509857654571,1
50,20,35000,4,0.5,0.5272727272727272,62.99895820617676,1
40,25,40000,4,0.5,0.5151515151515151,56.18459997177124,1
30,45,45000,10,0.5,0.5757575757575757,85.44904172420502,2
50,35,20000,6,0.5,0.4424242424242424,66.106170296669,2
45,45,30000,6,0.5,0.11515151515151514,77.56796989440917,3
