ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,evaluated_time,fidelity_setting,corr
Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,On,On,On,On,Off,Off,0.08931279182434082,3.5253429412841797,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,0.09725451469421387,3.0474343299865723,"[80, 35, 2, 2, 15]",0
Off,Off,On,On,On,On,On,On,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,0.11340618133544922,3.067107677459717,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,Off,On,On,On,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,On,0.06832408905029297,3.0432045459747314,"[80, 35, 2, 2, 15]",0
On,On,Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,On,On,On,On,On,0.08616447448730469,3.1394221782684326,"[80, 35, 2, 2, 15]",0
Off,On,On,On,On,On,Off,On,On,On,On,On,On,On,On,Off,On,On,On,On,0.0828084945678711,3.1043217182159424,"[80, 35, 2, 2, 15]",0
On,On,On,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,On,Off,Off,On,On,On,0.08719515800476074,3.1398532390594482,"[80, 35, 2, 2, 15]",0
Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,0.0806126594543457,3.190129518508911,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,Off,Off,Off,On,Off,Off,On,On,On,Off,On,Off,Off,On,On,Off,0.09864687919616699,3.182049036026001,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,On,On,Off,Off,On,On,On,Off,On,Off,On,On,On,On,On,On,0.08929228782653809,3.0879242420196533,"[80, 35, 2, 2, 15]",0
On,Off,On,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,Off,Off,On,On,0.09321951866149902,3.1129119396209717,"[80, 35, 2, 2, 15]",0
On,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,On,On,On,On,On,0.09259223937988281,3.0799057483673096,"[80, 35, 2, 2, 15]",0
On,On,On,Off,On,On,Off,Off,Off,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,0.09853219985961914,3.1706008911132812,"[80, 35, 2, 2, 15]",0
On,On,On,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,On,Off,0.08144593238830566,3.052083730697632,"[80, 35, 2, 2, 15]",0
Off,On,On,On,Off,On,On,Off,Off,On,Off,On,Off,On,On,On,On,Off,On,On,0.0756223201751709,2.983543872833252,"[80, 35, 2, 2, 15]",0
On,On,Off,On,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,On,0.09605789184570312,3.0873851776123047,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,Off,0.10343384742736816,3.2481911182403564,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,Off,Off,Off,On,On,Off,On,Off,On,On,On,Off,Off,On,On,Off,0.09067988395690918,3.1427643299102783,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,0.09113955497741699,3.0750956535339355,"[80, 35, 2, 2, 15]",0
On,On,On,Off,Off,On,On,On,Off,On,Off,On,On,On,On,Off,On,Off,On,Off,0.10323596000671387,3.140296220779419,"[80, 35, 2, 2, 15]",0
Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,On,On,Off,0.0970921516418457,3.0948803424835205,"[80, 35, 2, 2, 15]",0
On,On,Off,On,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,On,On,On,On,0.07953929901123047,3.058452606201172,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,On,Off,Off,Off,On,On,On,Off,Off,On,Off,On,Off,On,On,0.09241390228271484,3.1595358848571777,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,On,On,On,On,Off,On,Off,On,0.07997608184814453,3.0658867359161377,"[80, 35, 2, 2, 15]",0
Off,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,0.08768773078918457,3.2033281326293945,"[80, 35, 2, 2, 15]",0
Off,On,Off,Off,Off,Off,On,Off,On,On,On,Off,On,Off,On,Off,Off,On,Off,Off,0.07727956771850586,3.2200381755828857,"[80, 35, 2, 2, 15]",0
On,On,Off,Off,On,On,On,Off,Off,On,Off,On,Off,Off,On,On,Off,On,On,Off,0.08833503723144531,3.1034600734710693,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,0.08978414535522461,3.200460910797119,"[80, 35, 2, 2, 15]",0
On,Off,On,On,Off,On,On,On,Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,0.09319019317626953,3.2576565742492676,"[80, 35, 2, 2, 15]",0
On,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,0.09524178504943848,3.173614501953125,"[80, 35, 2, 2, 15]",0
On,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,0.07908225059509277,3.0542731285095215,"[80, 35, 2, 2, 15]",0
Off,Off,On,On,On,On,On,On,On,On,Off,Off,On,Off,On,Off,Off,On,On,Off,0.09912991523742676,3.107652425765991,"[80, 35, 2, 2, 15]",0
On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,On,0.10173797607421875,3.164397716522217,"[80, 35, 2, 2, 15]",0
On,On,Off,On,On,On,On,On,Off,Off,Off,On,On,On,On,On,On,On,On,Off,0.0810384750366211,3.121495485305786,"[80, 35, 2, 2, 15]",0
On,On,Off,On,On,On,On,On,On,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,0.08538699150085449,3.1405982971191406,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,0.07477355003356934,3.1650657653808594,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,On,0.08798623085021973,3.1021687984466553,"[80, 35, 2, 2, 15]",0
Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,On,On,On,0.09527444839477539,3.1266469955444336,"[80, 35, 2, 2, 15]",0
