8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,p8x8,2,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,321,1,dia,60,0,1,vbr,0,10.2,10.344928741455078,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,none,1,445,0,hex,17,0,0,none,1,11.14,11.286843299865723,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.2932080819328864,0,12,0,7,16.60761245102158,-1:1,spatial,1,326,0,hex,17,1,1,vbr,1,12.71,12.86584758758545,"['Action', '1080p', 60, '20s']",1
1,"p8x8,b8x8,i8x8,i4x4",0,0.9936193775202311,1,6,1,-4,26.763382110464214,6:-6,spatial,1,385,3,dia,4,0,0,none,1,13.16,13.30235242843628,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,1.195380953907058,0,14,1,10,29.585346184273632,0:0,temporal,1,117,0,umh,22,0,1,vbr,1,13.39,13.523266792297363,"['Action', '1080p', 60, '20s']",1
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,1,6,1,-4,26.763382110464214,6:6,auto,1,250,3,hex,22,0,0,vbr,1,13.43,13.596664905548096,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,1.195380953907058,0,14,1,-1,29.585346184273632,0:0,auto,0,368,0,umh,22,0,0,vbr,0,13.48,13.624926328659058,"['Action', '1080p', 60, '20s']",1
1,p8x8,3,0.4498679550631097,0,16,1,0,28.58475890485096,-4:4,none,1,445,0,umh,12,1,0,none,0,13.6,13.757620096206665,"['Action', '1080p', 60, '20s']",1
1,p8x8,3,0.4498679550631097,1,13,1,0,28.58475890485096,-4:4,none,1,79,0,umh,12,1,0,none,0,14.05,14.193515300750732,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,0.8900625634323396,1,9,1,-6,19.919897942002866,1:1,none,0,304,2,dia,53,0,1,none,1,14.32,14.482002019882202,"['Action', '1080p', 60, '20s']",1
0,"p8x8,b8x8,i8x8,i4x4",0,0.9936193775202311,0,6,0,-4,26.763382110464214,6:6,spatial,1,256,3,hex,22,0,0,vbr,1,14.37,14.511893510818481,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,0.7178658312480799,0,12,0,7,16.60761245102158,-1:1,spatial,1,326,2,hex,46,0,0,none,0,14.58,14.743927478790283,"['Action', '1080p', 60, '20s']",1
1,p8x8,0,1.2932080819328864,0,16,0,7,16.60761245102158,-1:1,spatial,1,326,0,umh,12,1,1,vbr,0,16.4,16.559723377227783,"['Action', '1080p', 60, '20s']",1
1,all,3,0.6076115582735653,0,5,1,4,26.250676150511897,2:2,temporal,0,280,2,hex,61,1,0,vbr,0,16.83,16.96243190765381,"['Action', '1080p', 60, '20s']",1
1,"p8x8,b8x8,i8x8,i4x4",0,1.2776016784862028,1,7,1,-7,7.841845546587156,6:-6,auto,1,385,3,dia,4,0,1,none,0,17.54,17.716710329055786,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,1.911532185562115,0,10,1,10,29.585346184273632,2:-2,auto,0,368,1,umh,22,0,0,vbr,0,19.57,19.71193838119507,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,0.7963403618786435,2,2,0,4,10.174466570197579,0:0,spatial,1,290,1,dia,42,1,0,vbr,0,20.46,20.618175506591797,"['Action', '1080p', 60, '20s']",1
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,1,13,1,-9,3.067746982502859,5:5,auto,1,79,3,hex,16,0,0,none,0,21.81,21.998775959014893,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.2932080819328864,0,7,0,1,15.159563753731591,2:2,none,1,150,0,esa,26,1,1,vbr,1,21.83,21.99729561805725,"['Action', '1080p', 60, '20s']",1
0,"p8x8,b8x8,i8x8,i4x4",0,1.2776016784862028,0,7,0,-7,7.841845546587156,6:6,auto,1,256,3,hex,22,0,1,vbr,0,22.83,22.990050792694092,"['Action', '1080p', 60, '20s']",1
