innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
713,115883766,16879,991104025,7646238,994287033,82131,1054854073,1,93,11220869051,14947,3625975543,121,80576656,noblob,9552,48698871,81,411705,229.99,144.11568117141724,"[10, 50, 100000, 4, 0.5]",128.68678855895996,10.104236364364624,1.7464847564697266
850,252836175,19931,35679846,95556197,1048375427,93580,597362823,0,56,12009135153,7272,1503905463,52,101350571,minimal,4414,1756015,57,757227,243.5,76.5265884399414,"[10, 50, 100000, 4, 0.5]",61.90640640258789,10.158313035964966,1.3804678916931152
964,180381225,1576,463565631,25258631,200103202,60607,111770723,1,20,10753678534,22310,3999492232,51,9792484,noblob,9719,32663293,87,615627,254.22,73.86131119728088,"[10, 50, 100000, 4, 0.5]",59.20764923095703,10.111790895462036,1.4432554244995117
769,46509612,39011,361096196,6617565,1029241913,85263,152563345,2,36,11862831919,13376,2479813003,100,109300739,minimal,5929,86184271,40,49705,226.41,82.2591507434845,"[10, 50, 100000, 4, 0.5]",68.00247120857239,10.206560373306274,0.9493861198425293
781,808930498,14479,89453934,37383915,516211052,98422,837620241,2,21,10828587181,11184,1675459190,90,118350588,full,3986,103179493,28,429718,228.67,74.48389053344727,"[10, 50, 100000, 4, 0.5]",60.11511731147766,10.12366271018982,1.1563823223114014
414,885667808,12942,1001450565,5939076,915139194,4006,576031560,1,98,11681016061,4023,3989178278,5,52804287,noblob,158,127351046,44,672949,232.37,76.06717228889465,"[10, 50, 100000, 4, 0.5]",61.21518659591675,10.130512237548828,1.6273410320281982
470,649294743,6541,425335668,127190343,518060970,5775,239049142,1,4,11997252774,28643,104499791,71,130728419,noblob,2791,83573983,26,680456,245.52,72.8249351978302,"[10, 50, 100000, 4, 0.5]",57.90861749649048,10.158370018005371,1.645972490310669
518,198256606,20915,144822458,114477043,625290896,105839,64660675,0,81,11281314128,26435,2215133499,124,127119265,minimal,3154,55279893,5,285384,230.69,80.33754420280457,"[10, 50, 100000, 4, 0.5]",65.75851464271545,10.216283082962036,1.2679014205932617
430,688831769,39437,887166048,95547870,17196847,31949,749154578,1,46,14660887467,15972,2118068776,28,78179606,minimal,10002,118832860,14,221756,210.99,86.19015502929688,"[10, 50, 100000, 4, 0.5]",71.46137237548828,10.100786209106445,1.5336062908172607
139,822064604,26428,782205847,83098110,615546857,104463,822186431,2,10,15537860746,24878,602708871,57,9083884,full,2738,62812461,61,384456,222.41,82.13435101509094,"[10, 50, 100000, 4, 0.5]",67.62825274467468,10.136363744735718,1.2796039581298828
